,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.10000000149011612,2023-12-13 13:39:48.289070,2023-12-13 13:45:02.921230,0 days 00:05:14.632160,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.3733333349227905,2023-12-13 13:45:03.065494,2023-12-13 13:54:55.057417,0 days 00:09:51.991923,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.2222222238779068,2023-12-13 13:54:55.310768,2023-12-13 14:00:24.215390,0 days 00:05:28.904622,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.10000000149011612,2023-12-13 14:00:24.353701,2023-12-13 14:06:21.997085,0 days 00:05:57.643384,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.10000000149011612,2023-12-13 14:06:22.142292,2023-12-13 14:10:14.050349,0 days 00:03:51.908057,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.10000000149011612,2023-12-13 14:10:14.195951,2023-12-13 14:17:54.499146,0 days 00:07:40.303195,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.23555554449558258,2023-12-13 14:17:54.648208,2023-12-13 14:25:46.981225,0 days 00:07:52.333017,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.9800000190734863,2023-12-13 14:25:47.118975,2023-12-13 14:30:05.180483,0 days 00:04:18.061508,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.08444444090127945,2023-12-13 14:30:05.341341,2023-12-13 14:30:31.443068,0 days 00:00:26.101727,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.10000000149011612,2023-12-13 14:30:31.575079,2023-12-13 14:37:47.743818,0 days 00:07:16.168739,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.9755555391311646,2023-12-13 14:37:47.889523,2023-12-13 14:41:49.913899,0 days 00:04:02.024376,4500,67,0.0026725864697159643,1.122194343631706,COMPLETE
11,11,0.448888897895813,2023-12-13 14:41:50.045518,2023-12-13 14:44:53.944795,0 days 00:03:03.899277,4500,50,0.009822399037378096,1.6122618724191016,COMPLETE
12,12,0.9822221994400024,2023-12-13 14:44:54.092945,2023-12-13 14:49:21.313489,0 days 00:04:27.220544,4500,74,0.0017162401373172346,1.064119468997595,COMPLETE
13,13,0.855555534362793,2023-12-13 14:49:21.472052,2023-12-13 14:53:43.542328,0 days 00:04:22.070276,4500,73,0.006053831585757958,0.8306601538857228,COMPLETE
14,14,0.9822222590446472,2023-12-13 14:53:43.690842,2023-12-13 14:58:08.720378,0 days 00:04:25.029536,4500,74,0.002352195301793149,2.1390084279869104,COMPLETE
15,15,0.9711111783981323,2023-12-13 14:58:08.861582,2023-12-13 15:02:20.750344,0 days 00:04:11.888762,4500,70,0.001365975015449456,1.8658196330440269,COMPLETE
16,16,0.9799999594688416,2023-12-13 15:02:20.892043,2023-12-13 15:06:36.769946,0 days 00:04:15.877903,4500,71,0.002353998413185356,1.6805243180430303,COMPLETE
17,17,0.9844444394111633,2023-12-13 15:06:36.927150,2023-12-13 15:10:52.982570,0 days 00:04:16.055420,4500,71,0.0021782065577614597,1.7285574058503148,COMPLETE
18,18,0.9599999785423279,2023-12-13 15:10:53.127499,2023-12-13 15:15:01.835282,0 days 00:04:08.707783,4500,69,0.0010791019123074094,0.5913222611879132,COMPLETE
19,19,0.9866666793823242,2023-12-13 15:15:01.980515,2023-12-13 15:19:36.824078,0 days 00:04:34.843563,4500,77,0.0030356454106231123,2.1263997144154825,COMPLETE
