,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.12222222238779068,2023-12-13 13:39:48.294246,2023-12-13 13:46:34.162443,0 days 00:06:45.868197,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.17777779698371887,2023-12-13 13:46:34.294648,2023-12-13 13:57:32.250338,0 days 00:10:57.955690,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.800000011920929,2023-12-13 13:57:32.396406,2023-12-13 14:04:17.762107,0 days 00:06:45.365701,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.1066666692495346,2023-12-13 14:04:17.927640,2023-12-13 14:11:21.512065,0 days 00:07:03.584425,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.1111111119389534,2023-12-13 14:11:21.654716,2023-12-13 14:18:04.362116,0 days 00:06:42.707400,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.13111111521720886,2023-12-13 14:18:04.510194,2023-12-13 14:27:00.589214,0 days 00:08:56.079020,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.18222223222255707,2023-12-13 14:27:00.765381,2023-12-13 14:37:05.623119,0 days 00:10:04.857738,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.888888955116272,2023-12-13 14:37:05.805539,2023-12-13 14:42:05.688431,0 days 00:04:59.882892,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.15333333611488342,2023-12-13 14:42:05.868770,2023-12-13 14:42:27.747804,0 days 00:00:21.879034,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.800000011920929,2023-12-13 14:42:27.954485,2023-12-13 14:50:52.214333,0 days 00:08:24.259848,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.8977777361869812,2023-12-13 14:50:52.349298,2023-12-13 14:55:34.813298,0 days 00:04:42.464000,4500,67,0.002519265070216287,0.9255993533935685,COMPLETE
11,11,0.9022222757339478,2023-12-13 14:55:34.967408,2023-12-13 15:00:40.273812,0 days 00:05:05.306404,4500,73,0.002728711828044748,1.3350357621922186,COMPLETE
12,12,0.8666666150093079,2023-12-13 15:00:40.428657,2023-12-13 15:08:54.029057,0 days 00:08:13.600400,512,106,0.0015846608474114658,1.6492654300995817,COMPLETE
13,13,0.8933333158493042,2023-12-13 15:08:54.165487,2023-12-13 15:13:02.083506,0 days 00:04:07.918019,4500,59,0.0034723893774020256,1.4466542912451252,COMPLETE
14,14,0.8755555152893066,2023-12-13 15:13:02.218237,2023-12-13 15:19:08.200104,0 days 00:06:05.981867,4500,88,0.006932102668252543,0.4095786862854638,COMPLETE
15,15,0.8999999761581421,2023-12-13 15:19:08.356812,2023-12-13 15:24:28.624868,0 days 00:05:20.268056,4500,77,0.003822409008974828,1.0729684504740755,COMPLETE
16,16,0.8955556154251099,2023-12-13 15:24:28.774434,2023-12-13 15:29:40.737184,0 days 00:05:11.962750,4500,75,0.00322802138525641,1.1612653234257169,COMPLETE
17,17,0.9000000357627869,2023-12-13 15:29:40.872794,2023-12-13 15:34:41.151314,0 days 00:05:00.278520,4500,72,0.0027907304978785105,1.3029120515356003,COMPLETE
18,18,0.902222216129303,2023-12-13 15:34:41.291190,2023-12-13 15:39:37.852745,0 days 00:04:56.561555,4500,71,0.0024297969036146836,1.3671525338682056,COMPLETE
19,19,0.9022222757339478,2023-12-13 15:39:38.036553,2023-12-13 15:44:33.438697,0 days 00:04:55.402144,4500,71,0.002456843734106707,1.345490247691482,COMPLETE
