Step,Grad_Norm,Noise_Norm,SNR
0,30.290260314941406,1979.466064453125,0.015302237739200555
1,40.39493179321289,1985.134521484375,0.020348712571381697
2,37.06157684326172,1980.3162841796875,0.01871497858162281
3,33.09777069091797,1979.7142333984375,0.016718458721237422
4,29.711082458496094,1972.110595703125,0.015065626909175992
5,29.513458251953125,1981.8311767578125,0.014892014313870987
6,31.79832649230957,1978.611328125,0.016071032264048924
7,29.04148292541504,1979.5130615234375,0.014671023642079256
8,26.276094436645508,1987.1363525390625,0.013223095839936319
9,23.399051666259766,1978.4642333984375,0.011826876256472357
10,21.47210121154785,1975.768310546875,0.010867722240977012
11,21.360349655151367,1979.96240234375,0.010788260236591555
12,20.776933670043945,1975.9124755859375,0.010515108298955777
13,19.855655670166016,1981.8536376953125,0.010018729583510544
14,19.61565399169922,1984.7169189453125,0.009883351023239659
15,19.661867141723633,1974.505126953125,0.009957870898043208
16,19.6093807220459,1980.1534423828125,0.009902960196079048
17,19.346206665039062,1979.439453125,0.00977357839084021
18,18.66545295715332,1982.4891357421875,0.009415160275350264
19,17.768098831176758,1979.549072265625,0.008975831455817809
20,17.283105850219727,1980.5216064453125,0.008726542439110198
21,17.2894344329834,1981.271240234375,0.008726434867614664
22,17.469219207763672,1980.8837890625,0.008818901595449671
23,17.222606658935547,1976.974853515625,0.00871159621899532
24,16.81764793395996,1979.4091796875,0.008496296827629674
25,16.31828498840332,1980.2833251953125,0.008240378930016931
26,15.963370323181152,1978.2198486328125,0.008069563316844565
27,15.907729148864746,1982.2598876953125,0.008025047193665393
28,16.121673583984375,1980.8148193359375,0.008138910021578454
29,16.289308547973633,1975.93505859375,0.00824384813515407
30,16.18645477294922,1979.152587890625,0.008178477431192254
31,15.992966651916504,1976.8509521484375,0.00809012264406448
32,15.69245433807373,1980.118408203125,0.00792500805662121
33,15.680124282836914,1975.22900390625,0.007938382968166024
34,15.687967300415039,1983.66357421875,0.007908582636848398
35,15.667503356933594,1980.0177001953125,0.00791280974679576
36,15.370954513549805,1983.442138671875,0.007749635955522398
37,15.009500503540039,1979.48876953125,0.007582513593696388
38,14.755165100097656,1979.8621826171875,0.007452622323738083
39,14.510923385620117,1971.8787841796875,0.0073589327609996785
40,14.270401000976562,1973.6856689453125,0.007230331164436282
41,14.429485321044922,1977.42431640625,0.007297111298433366
42,14.775147438049316,1979.97802734375,0.007462278486934016
43,14.950002670288086,1979.367431640625,0.007552919398040503
