,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.12222222238779068,2023-12-14 15:12:52.986219,2023-12-14 15:19:37.539635,0 days 00:06:44.553416,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.17777779698371887,2023-12-14 15:19:37.690126,2023-12-14 15:30:35.885483,0 days 00:10:58.195357,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.800000011920929,2023-12-14 15:30:36.022516,2023-12-14 15:37:21.218911,0 days 00:06:45.196395,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.1066666692495346,2023-12-14 15:37:21.353986,2023-12-14 15:44:25.788258,0 days 00:07:04.434272,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.1111111119389534,2023-12-14 15:44:25.946643,2023-12-14 15:49:13.969170,0 days 00:04:48.022527,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.13111111521720886,2023-12-14 15:49:14.155873,2023-12-14 15:58:11.621787,0 days 00:08:57.465914,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.18222223222255707,2023-12-14 15:58:11.755577,2023-12-14 16:08:17.366139,0 days 00:10:05.610562,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.888888955116272,2023-12-14 16:08:17.534822,2023-12-14 16:13:18.864120,0 days 00:05:01.329298,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.15333333611488342,2023-12-14 16:13:18.995695,2023-12-14 16:13:39.277437,0 days 00:00:20.281742,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.800000011920929,2023-12-14 16:13:39.410556,2023-12-14 16:22:05.296151,0 days 00:08:25.885595,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.8977777361869812,2023-12-14 16:22:05.428524,2023-12-14 16:26:49.053677,0 days 00:04:43.625153,4500,67,0.002519265070216287,0.9255993533935685,COMPLETE
11,11,0.9022222757339478,2023-12-14 16:26:49.224758,2023-12-14 16:31:54.882942,0 days 00:05:05.658184,4500,73,0.002728711828044748,1.3350357621922186,COMPLETE
12,12,0.8666666150093079,2023-12-14 16:31:55.074062,2023-12-14 16:40:08.989722,0 days 00:08:13.915660,512,106,0.0015846608474114658,1.6492654300995817,COMPLETE
13,13,0.8933333158493042,2023-12-14 16:40:09.147996,2023-12-14 16:44:18.314558,0 days 00:04:09.166562,4500,59,0.0034723893774020256,1.4466542912451252,COMPLETE
14,14,0.8755555152893066,2023-12-14 16:44:18.510069,2023-12-14 16:50:27.894856,0 days 00:06:09.384787,4500,88,0.006932102668252543,0.4095786862854638,COMPLETE
15,15,0.8999999761581421,2023-12-14 16:50:28.041632,2023-12-14 16:55:48.991724,0 days 00:05:20.950092,4500,77,0.003822409008974828,1.0729684504740755,COMPLETE
16,16,0.8955556154251099,2023-12-14 16:55:49.151942,2023-12-14 17:01:02.416574,0 days 00:05:13.264632,4500,75,0.00322802138525641,1.1612653234257169,COMPLETE
17,17,0.9000000357627869,2023-12-14 17:01:02.559790,2023-12-14 17:06:02.748713,0 days 00:05:00.188923,4500,72,0.0027907304978785105,1.3029120515356003,COMPLETE
18,18,0.902222216129303,2023-12-14 17:06:02.900724,2023-12-14 17:11:00.314216,0 days 00:04:57.413492,4500,71,0.0024297969036146836,1.3671525338682056,COMPLETE
19,19,0.9022222757339478,2023-12-14 17:11:00.476180,2023-12-14 17:15:57.877749,0 days 00:04:57.401569,4500,71,0.002456843734106707,1.345490247691482,COMPLETE
20,20,0.9111111164093018,2023-12-14 17:15:58.028299,2023-12-14 17:20:55.819384,0 days 00:04:57.791085,4500,71,0.0024199087171487923,1.3527342954584856,COMPLETE
21,21,0.8866666555404663,2023-12-14 17:20:55.957364,2023-12-14 17:25:33.354556,0 days 00:04:37.397192,4500,66,0.0013971121351766648,1.6423911778340252,COMPLETE
22,22,0.8488889336585999,2023-12-14 17:25:33.486246,2023-12-14 17:33:35.131037,0 days 00:08:01.644791,4096,119,0.012249662229492262,1.8644102189498117,COMPLETE
23,23,0.9022222757339478,2023-12-14 17:33:35.287368,2023-12-14 17:38:47.322129,0 days 00:05:12.034761,4500,74,0.003041997998033562,1.2598571787621746,COMPLETE
24,24,0.897777795791626,2023-12-14 17:38:47.479252,2023-12-14 17:43:49.968740,0 days 00:05:02.489488,4500,72,0.0035125625721175394,1.1920960080476868,COMPLETE
25,25,0.8955554962158203,2023-12-14 17:43:50.106948,2023-12-14 17:49:11.280512,0 days 00:05:21.173564,4500,77,0.0029975697543912806,1.23219678290015,COMPLETE
26,26,0.8888888955116272,2023-12-14 17:49:11.442739,2023-12-14 17:54:13.235644,0 days 00:05:01.792905,4500,72,0.0031260695564459605,1.3157886236750425,COMPLETE
27,27,0.9022222757339478,2023-12-14 17:54:13.373668,2023-12-14 17:59:28.346149,0 days 00:05:14.972481,4500,75,0.0030230530189939366,1.2685299479573067,COMPLETE
28,28,0.897777795791626,2023-12-14 17:59:28.562801,2023-12-14 18:04:49.811185,0 days 00:05:21.248384,4500,77,0.002976759062651115,1.2531636610567265,COMPLETE
29,29,0.8977777361869812,2023-12-14 18:04:49.989654,2023-12-14 18:10:06.630286,0 days 00:05:16.640632,4500,76,0.0030122111231255504,1.2727215467132478,COMPLETE
30,30,0.8955556154251099,2023-12-14 18:10:06.807441,2023-12-14 18:15:21.113589,0 days 00:05:14.306148,4500,75,0.003049971560748373,1.2864891302279808,COMPLETE
31,31,0.8911110758781433,2023-12-14 18:15:21.280599,2023-12-14 18:20:35.532355,0 days 00:05:14.251756,4500,75,0.00303492870820197,1.2917932247233392,COMPLETE
32,32,0.8911111354827881,2023-12-14 18:20:35.687961,2023-12-14 18:25:49.643873,0 days 00:05:13.955912,4500,75,0.0030355294818151753,1.261883842067667,COMPLETE
33,33,0.902222216129303,2023-12-14 18:25:49.777882,2023-12-14 18:30:58.730544,0 days 00:05:08.952662,4500,74,0.003101659317090597,1.2723565342710648,COMPLETE
34,34,0.90666663646698,2023-12-14 18:30:58.888814,2023-12-14 18:36:04.614905,0 days 00:05:05.726091,4500,73,0.003042244428438399,1.2556883100734733,COMPLETE
35,35,0.8888888955116272,2023-12-14 18:36:04.804562,2023-12-14 18:41:02.444119,0 days 00:04:57.639557,4500,71,0.0031104402290331673,1.2220625550979927,COMPLETE
36,36,0.9199999570846558,2023-12-14 18:41:02.575964,2023-12-14 18:46:12.598354,0 days 00:05:10.022390,4500,74,0.002966997135110743,1.2367845277689677,COMPLETE
37,37,0.8999999761581421,2023-12-14 18:46:12.743668,2023-12-14 18:51:26.122037,0 days 00:05:13.378369,4500,75,0.002929213935122843,1.1547717642819457,COMPLETE
38,38,0.9044444561004639,2023-12-14 18:51:26.288940,2023-12-14 18:56:38.619275,0 days 00:05:12.330335,4500,75,0.0029118057029516005,1.096832958244409,COMPLETE
39,39,0.8911111354827881,2023-12-14 18:56:38.821794,2023-12-14 19:01:57.352078,0 days 00:05:18.530284,4500,76,0.002856788082613475,1.0550333327773624,COMPLETE
40,40,0.8955555558204651,2023-12-14 19:01:57.489872,2023-12-14 19:07:03.394245,0 days 00:05:05.904373,4500,73,0.0030214840561346105,1.2548095857928647,COMPLETE
41,41,0.902222216129303,2023-12-14 19:07:03.564059,2023-12-14 19:12:10.255324,0 days 00:05:06.691265,4500,73,0.003016635878825951,1.2554448681657544,COMPLETE
42,42,0.8955555558204651,2023-12-14 19:12:10.412731,2023-12-14 19:17:16.829268,0 days 00:05:06.416537,4500,73,0.003014819600094367,1.240645923595776,COMPLETE
43,43,0.8955555558204651,2023-12-14 19:17:16.962462,2023-12-14 19:22:23.373664,0 days 00:05:06.411202,4500,73,0.0030045513143095908,1.2442913440300531,COMPLETE
44,44,0.9044443964958191,2023-12-14 19:22:23.517463,2023-12-14 19:27:32.924641,0 days 00:05:09.407178,4500,74,0.003025363207374932,1.2582972091999696,COMPLETE
45,45,0.9000000357627869,2023-12-14 19:27:33.066781,2023-12-14 19:32:40.621796,0 days 00:05:07.555015,4500,73,0.003029631308246659,1.2609375891618577,COMPLETE
46,46,0.9044444561004639,2023-12-14 19:32:40.785818,2023-12-14 19:37:52.052780,0 days 00:05:11.266962,4500,74,0.003015948053001517,1.3083883136794705,COMPLETE
47,47,0.9000000357627869,2023-12-14 19:37:52.185814,2023-12-14 19:43:01.439124,0 days 00:05:09.253310,4500,74,0.003010509370220824,1.2650644208814843,COMPLETE
48,48,0.897777795791626,2023-12-14 19:43:01.593076,2023-12-14 19:48:08.571765,0 days 00:05:06.978689,4500,73,0.0029916527710416338,1.2894522008818436,COMPLETE
49,49,0.8933333158493042,2023-12-14 19:48:08.733086,2023-12-14 19:53:15.286249,0 days 00:05:06.553163,4500,73,0.003019899058491637,1.2859853986280267,COMPLETE
