Step,Grad_Norm,Noise_Norm,SNR
0,20.509668350219727,21106.908203125,0.000971704057877276
1,17.136999130249023,21183.20703125,0.0008089898335491925
2,16.15047836303711,21111.044921875,0.0007650250578692193
3,16.872236251831055,21160.54296875,0.0007973442022139064
4,18.576751708984375,21067.5546875,0.0008817706651074464
5,16.25318145751953,21182.66015625,0.0007672870799810282
6,19.742599487304688,21066.775390625,0.0009371438732901861
7,17.714679718017578,21112.3046875,0.0008390689685577502
8,14.310222625732422,21226.330078125,0.0006741731883496884
9,18.29010581970215,21031.65234375,0.0008696466412035115
10,18.835655212402344,21037.7578125,0.0008953261740284302
11,15.423791885375977,21205.685546875,0.000727342289938319
12,18.19810676574707,21076.771484375,0.0008634200346688774
13,16.781009674072266,21117.30859375,0.0007946566485768395
14,16.862112045288086,21235.08203125,0.0007940686087519437
15,16.304275512695312,21101.25390625,0.0007726685620263606
16,20.460140228271484,21102.796875,0.0009695463757465317
17,19.95275115966797,21146.89453125,0.0009435310291155339
18,20.185272216796875,21253.443359375,0.000949741266649531
19,16.497896194458008,21143.552734375,0.0007802802301826918
20,19.908540725708008,21212.62890625,0.0009385230286021851
21,17.013233184814453,21204.09375,0.0008023560631924886
22,19.326013565063477,21176.822265625,0.0009126021516662666
23,19.287216186523438,21021.17578125,0.0009175136722716918
24,18.242517471313477,21153.783203125,0.0008623761194932995
25,17.176509857177734,21198.8515625,0.0008102566219937291
26,19.073450088500977,21137.892578125,0.0009023345169347461
27,18.368267059326172,21130.669921875,0.0008692704550891158
28,16.548444747924805,21193.779296875,0.0007808161308146138
29,19.248634338378906,21141.384765625,0.0009104717856361223
30,17.43673324584961,21124.80078125,0.0008254152749845644
31,18.86808204650879,21133.349609375,0.0008928107656979605
32,19.000185012817383,21218.166015625,0.0008954678269001052
33,19.183040618896484,21108.60546875,0.0009087782064663534
34,18.837705612182617,21086.18359375,0.0008933672387148408
35,17.75383186340332,21060.2109375,0.0008430035157810641
36,15.400156021118164,21181.052734375,0.0007270722666265334
37,15.369613647460938,21059.421875,0.0007298212523918555
38,15.431443214416504,21121.591796875,0.0007306003904828627
39,12.96279525756836,21013.12890625,0.000616890293463759
40,17.55306053161621,21119.2578125,0.0008311400280944987
41,20.159900665283203,21061.857421875,0.0009571758207965543
42,16.220794677734375,21089.583984375,0.0007691377264602352
43,15.804682731628418,21198.02734375,0.000745573277896929
44,16.10857582092285,21247.26953125,0.0007581480433159058
45,15.937938690185547,21105.12890625,0.0007551689810084856
