,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.009499999694526196,2023-12-13 13:40:10.949082,2023-12-13 13:56:30.989720,0 days 00:16:20.040638,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.014499999582767487,2023-12-13 13:56:31.126924,2023-12-13 14:24:07.513908,0 days 00:27:36.386984,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.20249998569488525,2023-12-13 14:24:07.646188,2023-12-13 14:41:01.556249,0 days 00:16:53.910061,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.010999999940395355,2023-12-13 14:41:01.685994,2023-12-13 14:58:23.501294,0 days 00:17:21.815300,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.01600000075995922,2023-12-13 14:58:23.661612,2023-12-13 15:10:23.420151,0 days 00:11:59.758539,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.01850000023841858,2023-12-13 15:10:23.562807,2023-12-13 15:32:11.326830,0 days 00:21:47.764023,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.0020000000949949026,2023-12-13 15:32:11.500905,2023-12-13 15:57:54.121881,0 days 00:25:42.620976,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.2800000011920929,2023-12-13 15:57:54.309316,2023-12-13 16:10:07.821961,0 days 00:12:13.512645,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.004000000189989805,2023-12-13 16:10:08.015414,2023-12-13 16:10:51.915560,0 days 00:00:43.900146,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.148499995470047,2023-12-13 16:10:52.067658,2023-12-13 16:31:15.495048,0 days 00:20:23.427390,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.25450000166893005,2023-12-13 16:31:15.644116,2023-12-13 16:42:38.491140,0 days 00:11:22.847024,4500,67,0.0026701381168708154,1.0440044523294936,COMPLETE
11,11,0.27400001883506775,2023-12-13 16:42:38.650477,2023-12-13 16:55:24.980041,0 days 00:12:46.329564,4500,75,0.003344956656966373,2.1716361715889776,COMPLETE
12,12,0.24799999594688416,2023-12-13 16:55:25.115646,2023-12-13 17:08:53.094074,0 days 00:13:27.978428,4500,67,0.004911985880790761,2.305941464999205,COMPLETE
13,13,0.210999995470047,2023-12-13 17:08:53.461453,2023-12-13 17:22:16.036602,0 days 00:13:22.575149,4500,79,0.013481813195735153,1.2569548300823539,COMPLETE
14,14,0.2515000104904175,2023-12-13 17:22:16.180688,2023-12-13 17:37:50.975178,0 days 00:15:34.794490,4500,92,0.002829011851741189,1.8464085133381438,COMPLETE
15,15,0.2670000195503235,2023-12-13 17:37:51.161439,2023-12-13 17:50:24.322691,0 days 00:12:33.161252,4500,74,0.0029050863717990927,1.995390092220585,COMPLETE
16,16,0.28700000047683716,2023-12-13 17:50:24.492059,2023-12-13 18:03:26.060945,0 days 00:13:01.568886,4500,77,0.003629309746935068,1.8329431310525408,COMPLETE
17,17,0.2529999911785126,2023-12-13 18:03:26.219243,2023-12-13 18:17:01.006129,0 days 00:13:34.786886,4500,80,0.004662409122841153,1.3548877903305803,COMPLETE
18,18,0.2785000205039978,2023-12-13 18:17:01.182693,2023-12-13 18:29:52.755216,0 days 00:12:51.572523,4500,76,0.002734209504700055,1.9458214106159126,COMPLETE
19,19,0.26249998807907104,2023-12-13 18:29:52.935420,2023-12-13 18:42:53.671989,0 days 00:13:00.736569,4500,77,0.00279512113782396,1.9216610681304245,COMPLETE
