,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.015500001609325409,2023-12-14 14:46:11.793855,2023-12-14 15:00:48.479602,0 days 00:14:36.685747,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.006500000134110451,2023-12-14 15:00:48.673684,2023-12-14 15:25:53.564908,0 days 00:25:04.891224,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.007000000216066837,2023-12-14 15:25:53.710241,2023-12-14 15:41:19.869401,0 days 00:15:26.159160,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.009999999776482582,2023-12-14 15:41:20.013975,2023-12-14 15:57:21.349069,0 days 00:16:01.335094,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.009999999776482582,2023-12-14 15:57:21.517663,2023-12-14 16:08:17.264989,0 days 00:10:55.747326,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.011500000022351742,2023-12-14 16:08:17.436847,2023-12-14 16:29:30.133440,0 days 00:21:12.696593,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.018000001087784767,2023-12-14 16:29:30.384853,2023-12-14 16:52:41.493613,0 days 00:23:11.108760,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.3310000002384186,2023-12-14 16:52:41.630680,2023-12-14 17:04:01.651479,0 days 00:11:20.020799,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.013500000350177288,2023-12-14 17:04:01.796989,2023-12-14 17:04:46.960670,0 days 00:00:45.163681,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.012000000104308128,2023-12-14 17:04:47.099896,2023-12-14 17:23:45.175256,0 days 00:18:58.075360,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.3514999747276306,2023-12-14 17:23:45.357179,2023-12-14 17:34:21.859796,0 days 00:10:36.502617,4500,67,0.0028026453306822796,1.16247574597144,COMPLETE
11,11,0.06300000101327896,2023-12-14 17:34:21.999643,2023-12-14 17:41:33.340173,0 days 00:07:11.340530,4500,45,0.0008253943100434591,1.4174955420007858,COMPLETE
12,12,0.3414999842643738,2023-12-14 17:41:33.543956,2023-12-14 17:52:50.252518,0 days 00:11:16.708562,4500,72,0.003342345251587431,0.38190632940254177,COMPLETE
13,13,0.12049999833106995,2023-12-14 17:52:50.409461,2023-12-14 18:03:55.676810,0 days 00:11:05.267349,4500,70,0.0009834930307909833,1.208840827598956,COMPLETE
14,14,0.3725000023841858,2023-12-14 18:03:55.824316,2023-12-14 18:15:27.146395,0 days 00:11:31.322079,4500,73,0.003193756911329266,1.468076721884747,COMPLETE
15,15,0.3440000116825104,2023-12-14 18:15:27.325761,2023-12-14 18:30:25.600772,0 days 00:14:58.275011,4500,96,0.003087384424312257,1.5535970683805438,COMPLETE
16,16,0.37949997186660767,2023-12-14 18:30:25.736966,2023-12-14 18:42:00.293805,0 days 00:11:34.556839,4500,74,0.0032647569178315505,1.4769871053550145,COMPLETE
17,17,0.382999986410141,2023-12-14 18:42:00.444788,2023-12-14 18:54:05.880610,0 days 00:12:05.435822,4500,77,0.0036540800872209805,1.2458876634604623,COMPLETE
18,18,0.37299999594688416,2023-12-14 18:54:06.034194,2023-12-14 19:06:22.927195,0 days 00:12:16.893001,4500,78,0.003690914646471432,1.2383712731203242,COMPLETE
19,19,0.3475000262260437,2023-12-14 19:06:23.084951,2023-12-14 19:18:29.082416,0 days 00:12:05.997465,4500,77,0.003760346778479413,1.2745023285912578,COMPLETE
20,20,0.3724999725818634,2023-12-14 19:18:29.246026,2023-12-14 19:30:25.400185,0 days 00:11:56.154159,4500,76,0.003337860001942903,1.3905604355644825,COMPLETE
21,21,0.37599998712539673,2023-12-14 19:30:25.533385,2023-12-14 19:42:22.960401,0 days 00:11:57.427016,4500,76,0.0033108023499868774,1.4115719070005794,COMPLETE
22,22,0.37700003385543823,2023-12-14 19:42:23.097066,2023-12-14 19:54:32.873059,0 days 00:12:09.775993,4500,77,0.003271843980748827,1.4462861794482131,COMPLETE
23,23,0.3695000112056732,2023-12-14 19:54:33.070699,2023-12-14 20:06:35.445096,0 days 00:12:02.374397,4500,77,0.0032347057963644024,1.4816894551828712,COMPLETE
24,24,0.37400001287460327,2023-12-14 20:06:35.616096,2023-12-14 20:18:38.713495,0 days 00:12:03.097399,4500,77,0.003272988360789523,1.4462770818414368,COMPLETE
25,25,0.3994999825954437,2023-12-14 20:18:38.884562,2023-12-14 20:30:40.468026,0 days 00:12:01.583464,4500,77,0.0032696192584195246,1.45165260591337,COMPLETE
26,26,0.3474999964237213,2023-12-14 20:30:40.630265,2023-12-14 20:43:02.545173,0 days 00:12:21.914908,4500,79,0.0031799940284999817,1.5454810216873425,COMPLETE
27,27,0.38249996304512024,2023-12-14 20:43:02.704786,2023-12-14 20:54:39.583039,0 days 00:11:36.878253,4500,74,0.0033871257643040597,1.3490188060266983,COMPLETE
28,28,0.3700000047683716,2023-12-14 20:54:39.761906,2023-12-14 21:06:09.095303,0 days 00:11:29.333397,4500,73,0.0034022184374057954,1.3450632682148147,COMPLETE
29,29,0.3995000123977661,2023-12-14 21:06:09.235825,2023-12-14 21:17:38.581275,0 days 00:11:29.345450,4500,73,0.003391099522170367,1.3475984259805738,COMPLETE
30,30,0.37049999833106995,2023-12-14 21:17:38.717485,2023-12-14 21:28:29.451827,0 days 00:10:50.734342,4500,69,0.003438835845749831,1.3408754230954885,COMPLETE
31,31,0.38499999046325684,2023-12-14 21:28:29.613971,2023-12-14 21:39:37.285001,0 days 00:11:07.671030,4500,71,0.003417556522316573,1.3382868150555958,COMPLETE
32,32,0.3409999907016754,2023-12-14 21:39:37.525581,2023-12-14 21:50:30.474214,0 days 00:10:52.948633,4500,69,0.003432321606429458,1.341836428452997,COMPLETE
33,33,0.38999998569488525,2023-12-14 21:50:30.637861,2023-12-14 22:02:35.630973,0 days 00:12:04.993112,4500,77,0.003364989521640949,1.321567969112296,COMPLETE
34,34,0.3615000247955322,2023-12-14 22:02:35.867955,2023-12-14 22:14:51.782441,0 days 00:12:15.914486,4500,78,0.0033617300763375256,1.2954926788600654,COMPLETE
35,35,0.36549997329711914,2023-12-14 22:14:51.965490,2023-12-14 22:26:58.559676,0 days 00:12:06.594186,4500,77,0.0033626443209956365,1.3277992134819654,COMPLETE
36,36,0.38499999046325684,2023-12-14 22:26:58.696540,2023-12-14 22:39:08.257517,0 days 00:12:09.560977,4500,77,0.003361802627757977,1.3403243868216477,COMPLETE
37,37,0.35850000381469727,2023-12-14 22:39:08.408833,2023-12-14 22:51:14.708917,0 days 00:12:06.300084,4500,77,0.0033577541233260743,1.329787094177598,COMPLETE
38,38,0.37300002574920654,2023-12-14 22:51:15.071958,2023-12-14 23:03:13.317204,0 days 00:11:58.245246,4500,76,0.0033617609166231802,1.3478191815210048,COMPLETE
39,39,0.3474999666213989,2023-12-14 23:03:13.496862,2023-12-14 23:15:08.846998,0 days 00:11:55.350136,4500,76,0.0033612863361246323,1.3472718216002975,COMPLETE
40,40,0.3920000195503235,2023-12-14 23:15:08.986322,2023-12-14 23:26:58.320286,0 days 00:11:49.333964,4500,76,0.003370510365791125,1.3574838243817813,COMPLETE
41,41,0.37949997186660767,2023-12-14 23:26:58.488476,2023-12-14 23:38:53.183557,0 days 00:11:54.695081,4500,76,0.0033696526538561466,1.3532768351994358,COMPLETE
42,42,0.3139999806880951,2023-12-14 23:38:53.351833,2023-12-14 23:50:51.300478,0 days 00:11:57.948645,4500,76,0.003366660217484791,1.350908432283711,COMPLETE
43,43,0.37599998712539673,2023-12-14 23:50:51.489990,2023-12-15 00:02:36.295283,0 days 00:11:44.805293,4500,75,0.003400393336153941,1.3642625278505371,COMPLETE
44,44,0.3930000066757202,2023-12-15 00:02:36.451806,2023-12-15 00:14:22.883491,0 days 00:11:46.431685,4500,75,0.003399818767527156,1.364374123386089,COMPLETE
