,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.02500000037252903,2023-12-14 15:12:52.474689,2023-12-14 15:26:14.980746,0 days 00:13:22.506057,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.011500000022351742,2023-12-14 15:26:15.127385,2023-12-14 15:48:22.972469,0 days 00:22:07.845084,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.5789999961853027,2023-12-14 15:48:23.107551,2023-12-14 16:02:01.267741,0 days 00:13:38.160190,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.004000000189989805,2023-12-14 16:02:01.469673,2023-12-14 16:15:34.357012,0 days 00:13:32.887339,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.023500001057982445,2023-12-14 16:15:34.535253,2023-12-14 16:25:14.679861,0 days 00:09:40.144608,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.024000000208616257,2023-12-14 16:25:14.820356,2023-12-14 16:42:01.081256,0 days 00:16:46.260900,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.02500000037252903,2023-12-14 16:42:01.221796,2023-12-14 17:03:04.881243,0 days 00:21:03.659447,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.7354999780654907,2023-12-14 17:03:05.025690,2023-12-14 17:12:35.458783,0 days 00:09:30.433093,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.006000000052154064,2023-12-14 17:12:35.594667,2023-12-14 17:13:13.951543,0 days 00:00:38.356876,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.4439999759197235,2023-12-14 17:13:14.079109,2023-12-14 17:29:03.782682,0 days 00:15:49.703573,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.7005000114440918,2023-12-14 17:29:03.934017,2023-12-14 17:37:56.888245,0 days 00:08:52.954228,4500,67,0.002641633723390288,1.0202321301319601,COMPLETE
11,11,0.722000002861023,2023-12-14 17:37:57.022202,2023-12-14 17:47:43.293574,0 days 00:09:46.271372,4500,74,0.0031150160125879792,1.8749877243394837,COMPLETE
12,12,0.7354999780654907,2023-12-14 17:47:43.451524,2023-12-14 17:56:05.924915,0 days 00:08:22.473391,4500,63,0.004759670009125075,1.7550689609185686,COMPLETE
13,13,0.7210000157356262,2023-12-14 17:56:06.065839,2023-12-14 18:07:20.245411,0 days 00:11:14.179572,4500,85,0.006042796361279842,1.0845997773486213,COMPLETE
14,14,0.7285000085830688,2023-12-14 18:07:20.413119,2023-12-14 18:17:02.355411,0 days 00:09:41.942292,4500,73,0.004619634347332627,1.6155066762048331,COMPLETE
15,15,0.7204999923706055,2023-12-14 18:17:02.498406,2023-12-14 18:25:23.735092,0 days 00:08:21.236686,4500,63,0.004668159064274231,1.954984628598909,COMPLETE
16,16,0.7434999942779541,2023-12-14 18:25:23.878736,2023-12-14 18:35:26.281611,0 days 00:10:02.402875,4500,76,0.0045036000168196914,1.6629043923251876,COMPLETE
17,17,0.7285000085830688,2023-12-14 18:35:26.427308,2023-12-14 18:46:10.359838,0 days 00:10:43.932530,4500,81,0.004394195856075264,1.663219000033054,COMPLETE
18,18,0.7319999933242798,2023-12-14 18:46:10.514914,2023-12-14 18:55:57.891743,0 days 00:09:47.376829,4500,74,0.004584835654044061,1.583212663365349,COMPLETE
19,19,0.7285000085830688,2023-12-14 18:55:58.023465,2023-12-14 19:05:52.376585,0 days 00:09:54.353120,4500,75,0.0045803914888457465,1.6215459273468575,COMPLETE
20,20,0.7250000238418579,2023-12-14 19:05:52.526581,2023-12-14 19:15:47.229894,0 days 00:09:54.703313,4500,75,0.004558821670103054,1.6484088755110318,COMPLETE
21,21,0.7269999980926514,2023-12-14 19:15:47.397869,2023-12-14 19:25:48.635792,0 days 00:10:01.237923,4500,75,0.004512959782759105,1.6676031760662078,COMPLETE
22,22,0.7369999885559082,2023-12-14 19:25:48.781115,2023-12-14 19:35:47.543995,0 days 00:09:58.762880,4500,75,0.004503780769145663,1.6787445648420953,COMPLETE
23,23,0.7315000295639038,2023-12-14 19:35:47.688376,2023-12-14 19:45:33.405420,0 days 00:09:45.717044,4500,74,0.004544356652852633,1.646775156664963,COMPLETE
24,24,0.7350000143051147,2023-12-14 19:45:33.560392,2023-12-14 19:55:28.325037,0 days 00:09:54.764645,4500,75,0.0045321529307176325,1.6742432950230552,COMPLETE
25,25,0.7324999570846558,2023-12-14 19:55:28.472730,2023-12-14 20:05:32.234947,0 days 00:10:03.762217,4500,76,0.004562486677055988,1.6747880451272645,COMPLETE
26,26,0.7329999804496765,2023-12-14 20:05:32.408335,2023-12-14 20:15:35.583371,0 days 00:10:03.175036,4500,76,0.0046035733136590784,1.6762831133262075,COMPLETE
27,27,0.7254999876022339,2023-12-14 20:15:35.732033,2023-12-14 20:25:32.681669,0 days 00:09:56.949636,4500,75,0.004603387915481978,1.6637274522527512,COMPLETE
28,28,0.7339999675750732,2023-12-14 20:25:32.817387,2023-12-14 20:35:31.091522,0 days 00:09:58.274135,4500,75,0.0045250280369188945,1.656345641301547,COMPLETE
