Step,Grad_Norm,Noise_Norm,SNR
0,30.290260314941406,14265.7236328125,0.002123289437997451
1,31.195459365844727,14306.5751953125,0.0021804980535149888
2,32.403202056884766,14271.8515625,0.002270427345392646
3,33.28813934326172,14267.51171875,0.0023331425969333737
4,34.0141716003418,14212.712890625,0.002393221608154644
5,34.257972717285156,14282.7685546875,0.0023985526745822637
6,34.28243637084961,14259.564453125,0.0024041713534480764
7,34.14771270751953,14266.0615234375,0.0023936327942662215
8,34.024967193603516,14321.001953125,0.002375878957699527
9,34.05449295043945,14258.5029296875,0.0023883638498635716
10,34.08491516113281,14239.0751953125,0.002393759053421781
11,34.11490249633789,14269.2998046875,0.0023907902253992213
12,33.866676330566406,14240.11328125,0.0023782589128106698
13,33.437408447265625,14282.9306640625,0.0023410747579555224
14,32.86240768432617,14303.56640625,0.0022974974737745694
15,32.2618408203125,14229.970703125,0.0022671754913190074
16,31.851348876953125,14270.6767578125,0.0022319438256154225
17,31.682249069213867,14265.5322265625,0.0022208949912307756
18,31.651166915893555,14287.509765625,0.0022153032568379832
19,31.75534439086914,14266.322265625,0.0022258956302553395
20,31.891990661621094,14273.3310546875,0.002234376162048554
21,31.873302459716797,14278.732421875,0.0022322221271467305
22,31.715213775634766,14275.94140625,0.0022215847538958
23,31.451961517333984,14247.76953125,0.0022075007213128756
24,31.19818687438965,14265.3125,0.0021869963854202036
25,30.89837646484375,14271.61328125,0.0021650233828461383
26,30.583871841430664,14256.7431640625,0.0021452214919971736
27,30.386077880859375,14285.8583984375,0.002127003994676499
28,30.270395278930664,14275.443359375,0.002120452200109878
29,30.212148666381836,14240.2763671875,0.0021215984779619015
30,30.129926681518555,14263.46484375,0.0021123848245555117
31,30.075204849243164,14246.8759765625,0.0021110034858673444
32,30.02627944946289,14270.4248046875,0.002104091494150893
33,30.02504539489746,14235.1875,0.0021092132010834042
34,30.050399780273438,14295.974609375,0.0021020182674755883
35,29.937427520751953,14269.69921875,0.002097971867649108
36,29.796348571777344,14294.3779296875,0.0020844802563876764
37,29.64046287536621,14265.888671875,0.002077715840710433
38,29.539775848388672,14268.5791015625,0.0020702675184492533
39,29.42936897277832,14211.0419921875,0.00207088044556881
40,29.317771911621094,14224.064453125,0.0020611388543856067
41,29.262298583984375,14251.009765625,0.002053349135621832
42,29.268503189086914,14269.412109375,0.002051135881754898
43,29.2998046875,14265.0126953125,0.00205396274881185
44,29.34728240966797,14284.1220703125,0.002054538757454481
45,29.368675231933594,14268.1494140625,0.002058338077325446
46,29.354175567626953,14253.359375,0.0020594566372271065
47,29.34823226928711,14298.42578125,0.002052549890336349
48,29.363935470581055,14273.6923828125,0.002057206690676569
49,29.410261154174805,14242.474609375,0.002064968480604889
50,29.477130889892578,14267.6728515625,0.002066008325013174
51,29.572338104248047,14247.4638671875,0.002075621203879967
52,29.704633712768555,14260.9599609375,0.0020829336730579955
53,29.86501693725586,14300.375,0.0020884079569420985
54,29.996959686279297,14286.4443359375,0.002099679877016148
55,30.10546112060547,14250.0458984375,0.0021126571335399343
56,30.237953186035156,14204.544921875,0.0021287519841250743
57,30.25943946838379,14250.8232421875,0.0021233467677014683
