Step,Grad_Norm,Noise_Norm,SNR
0,25.577421188354492,17682.171875,0.001446509024409904
1,22.17434310913086,17749.25390625,0.001249311279575682
2,21.15544891357422,17700.43359375,0.0011951938240114175
3,21.5510196685791,17768.0859375,0.001212906091538826
4,21.919511795043945,17731.484375,0.0012361915861905355
5,21.217580795288086,17638.400390625,0.0012029197844134131
6,24.992557525634766,17819.240234375,0.0014025602212501607
7,22.66742706298828,17744.9765625,0.001277399661991708
8,18.598295211791992,17705.080078125,0.0010504496522876832
9,21.849994659423828,17655.087890625,0.001237603278714141
10,22.97747039794922,17757.255859375,0.0012939764218027072
11,19.015995025634766,17780.57421875,0.0010694814909623103
12,20.941495895385742,17737.173828125,0.0011806557289403006
13,22.0070858001709,17645.462890625,0.0012471809856494736
14,20.457351684570312,17653.09765625,0.001158853368566025
15,20.281692504882812,17712.716796875,0.0011450356677334247
16,22.07325553894043,17870.6015625,0.0012351713769534964
17,23.02922821044922,17714.810546875,0.0012999985604989558
18,24.0391788482666,17667.505859375,0.0013606436041174747
19,20.276790618896484,17727.908203125,0.001143777956573702
20,23.957416534423828,17586.236328125,0.0013622821897434439
21,21.843698501586914,17800.224609375,0.0012271585882170444
22,22.755308151245117,17690.755859375,0.0012862824139414156
23,22.08637046813965,17703.626953125,0.001247561899412991
24,22.161609649658203,17774.1796875,0.0012468428945412169
25,21.89592742919922,17735.984375,0.0012345481911938828
26,22.71437644958496,17875.005859375,0.0012707339302869
27,23.808094024658203,17757.30078125,0.0013407496059196823
28,20.30506134033203,17651.41796875,0.0011503359886599496
29,22.13860511779785,17590.44921875,0.0012585582575230588
30,22.107938766479492,17773.23828125,0.0012438891785861226
31,23.18440055847168,17753.5703125,0.0013059007371687891
32,22.34598159790039,17743.486328125,0.0012593906960933618
33,24.20754051208496,17694.994140625,0.0013680445621910748
34,23.124534606933594,17695.646484375,0.0013067923021265271
35,20.984981536865234,17711.548828125,0.0011848191109939633
36,19.42629051208496,17718.029296875,0.001096413725623044
37,18.955612182617188,17684.515625,0.0010718762438604924
38,19.220277786254883,17847.64453125,0.0010769083703231256
39,16.33452606201172,17774.2734375,0.0009189982431320813
40,21.69400405883789,17698.07421875,0.0012257833135231432
41,24.443418502807617,17750.439453125,0.0013770599070156715
42,19.195938110351562,17770.8515625,0.0010801923612292603
43,19.30586051940918,17717.681640625,0.0010896380751724668
44,18.94635009765625,17713.8515625,0.001069578235473387
45,19.608760833740234,17732.611328125,0.0011058022121445557
46,21.78842544555664,17715.236328125,0.0012299257566756238
47,19.926435470581055,17704.017578125,0.001125531839462364
48,19.51993179321289,17798.412109375,0.0010967232174004507
49,21.40901756286621,17719.71484375,0.0012082032781931297
50,23.70876693725586,17680.72265625,0.001340938795218022
51,23.62654685974121,17727.548828125,0.001332758808835284
52,19.082765579223633,17645.576171875,0.001081447576058148
53,24.680633544921875,17738.716796875,0.0013913426674284479
54,20.234317779541016,17689.126953125,0.001143884479610588
55,19.40227508544922,17730.87890625,0.0010942647111875578
56,20.33020782470703,17646.595703125,0.0011520753445440355
57,22.750581741333008,17622.490234375,0.0012909969838970309
58,22.430381774902344,17695.33984375,0.001267586945091917
59,18.15190887451172,17712.09765625,0.001024831119768952
60,23.675771713256836,17780.6328125,0.0013315483179323338
61,20.77860450744629,17786.2265625,0.0011682413037094298
62,20.22152328491211,17693.48828125,0.0011428794007986034
63,20.6940975189209,17612.650390625,0.0011749564693531937
64,20.44601821899414,17733.294921875,0.0011529734496082194
65,19.844058990478516,17589.712890625,0.0011281627570541553
66,18.169042587280273,17721.40234375,0.0010252598657175768
67,19.33511734008789,17699.15234375,0.0010924318275002357
68,20.207460403442383,17765.623046875,0.0011374473245393387
69,19.813793182373047,17731.283203125,0.001117448351334269
70,21.066083908081055,17731.2109375,0.0011880792565344808
71,19.996910095214844,17734.26953125,0.0011275857773548432
72,19.264162063598633,17699.697265625,0.0010883893534728425
73,15.910368919372559,17776.42578125,0.0008950263182914026
74,22.59758758544922,17663.341796875,0.0012793495050549939
