,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.5911111235618591,2023-12-13 13:39:48.810852,2023-12-13 13:43:44.804577,0 days 00:03:55.993725,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.45555558800697327,2023-12-13 13:43:44.934255,2023-12-13 13:49:30.367829,0 days 00:05:45.433574,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.8955556154251099,2023-12-13 13:49:30.498247,2023-12-13 13:53:07.078914,0 days 00:03:36.580667,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.5333333611488342,2023-12-13 13:53:07.251606,2023-12-13 13:56:34.723417,0 days 00:03:27.471811,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.5533334016799927,2023-12-13 13:56:34.888807,2023-12-13 13:59:09.075984,0 days 00:02:34.187177,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.6888889074325562,2023-12-13 13:59:09.224521,2023-12-13 14:03:27.214913,0 days 00:04:17.990392,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.3755555748939514,2023-12-13 14:03:27.390070,2023-12-13 14:09:07.316705,0 days 00:05:39.926635,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.9422222375869751,2023-12-13 14:09:07.468049,2023-12-13 14:11:36.100463,0 days 00:02:28.632414,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.08888889104127884,2023-12-13 14:11:36.242115,2023-12-13 14:13:33.703677,0 days 00:01:57.461562,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.8377777934074402,2023-12-13 14:13:33.832585,2023-12-13 14:17:35.580913,0 days 00:04:01.748328,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.9444444179534912,2023-12-13 14:17:35.710867,2023-12-13 14:19:53.474022,0 days 00:02:17.763155,4500,66,0.0021768047773067585,0.37125269537489114,COMPLETE
11,11,0.9422222375869751,2023-12-13 14:19:53.617245,2023-12-13 14:22:05.095083,0 days 00:02:11.477838,4500,63,0.0021615749769062927,1.4278910229729014,COMPLETE
12,12,0.948888897895813,2023-12-13 14:22:05.226599,2023-12-13 14:26:47.116772,0 days 00:04:41.890173,512,114,0.00155997269523256,0.7358941931480694,COMPLETE
13,13,0.948888897895813,2023-12-13 14:26:47.283845,2023-12-13 14:30:54.077745,0 days 00:04:06.793900,512,99,0.0013003869405940145,2.20925679446733,COMPLETE
14,14,0.9399999976158142,2023-12-13 14:30:54.244134,2023-12-13 14:33:13.856241,0 days 00:02:19.612107,4500,67,0.0046649482818281315,0.6358419526216434,COMPLETE
15,15,0.9355555772781372,2023-12-13 14:33:14.000145,2023-12-13 14:36:14.518999,0 days 00:03:00.518854,4500,88,0.002108720905908365,0.9507677448685457,COMPLETE
16,16,0.9311110973358154,2023-12-13 14:36:14.699899,2023-12-13 14:41:28.094253,0 days 00:05:13.394354,512,127,0.0024834392356901597,2.6194398193134436,COMPLETE
17,17,0.948888897895813,2023-12-13 14:41:28.223132,2023-12-13 14:45:35.076476,0 days 00:04:06.853344,512,99,0.0017230807361780132,1.2959022365644586,COMPLETE
18,18,0.9466667175292969,2023-12-13 14:45:35.234220,2023-12-13 14:50:05.182988,0 days 00:04:29.948768,512,108,0.0015824534326025466,1.5540042087997747,COMPLETE
19,19,0.9422222375869751,2023-12-13 14:50:05.314965,2023-12-13 14:54:13.405155,0 days 00:04:08.090190,512,99,0.001365967586342867,1.0018991406785984,COMPLETE
