,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.014399999752640724,2023-12-13 13:40:16.105498,2023-12-13 16:09:32.013618,0 days 02:29:15.908120,256,75,1.3289448722869174e-07,9.705116551187544,COMPLETE
1,1,0.01860000006854534,2023-12-13 16:09:32.155606,2023-12-13 20:33:10.478433,0 days 04:23:38.322827,32768,167,5.6606706992588876e-06,3.790346064278179,COMPLETE
2,2,0.010199999436736107,2023-12-13 20:33:10.659680,2023-12-13 22:58:11.413307,0 days 02:25:00.753627,45000,92,0.06220025976819164,8.12229401154132,COMPLETE
3,3,0.015600000508129597,2023-12-13 22:58:11.566118,2023-12-14 00:35:24.668747,0 days 01:37:13.102629,16384,61,7.417652034871818e-06,5.296666607542546,COMPLETE
4,4,0.009799999184906483,2023-12-14 00:35:24.874602,2023-12-14 04:01:26.473756,0 days 03:26:01.599154,512,110,1.8679434894556299e-07,3.388237241479991,COMPLETE
5,5,0.7098000049591064,2023-12-14 04:01:26.626751,2023-12-14 06:04:10.469575,0 days 02:02:43.842824,45000,78,0.004300001586162603,2.14741367903489,COMPLETE
6,6,0.007599999662488699,2023-12-14 06:04:10.651014,2023-12-14 06:08:48.701503,0 days 00:04:38.050489,32768,2,9.669146694016018e-06,0.8228718328030318,COMPLETE
7,7,0.6520000696182251,2023-12-14 06:08:48.845075,2023-12-14 07:52:44.504836,0 days 01:43:55.659761,2048,63,0.0042247700890263706,5.0391968443710295,COMPLETE
8,8,0.03959999978542328,2023-12-14 07:52:44.675599,2023-12-14 10:38:24.765700,0 days 02:45:40.090101,32768,105,2.8993292583566958e-05,7.6044011577218775,COMPLETE
9,9,0.01099999900907278,2023-12-14 10:38:24.899051,2023-12-14 11:54:35.396468,0 days 01:16:10.497417,2048,46,0.02266490958666926,5.485553970773378,COMPLETE
10,10,0.7251999974250793,2023-12-14 11:54:35.552091,2023-12-14 13:52:14.707568,0 days 01:57:39.155477,45000,75,0.0025636201162032835,0.9066814931081923,COMPLETE
11,11,0.7195999622344971,2023-12-14 13:52:14.858978,2023-12-14 15:51:25.623515,0 days 01:59:10.764537,45000,76,0.002671196001972323,1.7336884912922452,COMPLETE
12,12,0.7179999351501465,2023-12-14 15:51:25.816070,2023-12-14 17:54:04.518089,0 days 02:02:38.702019,45000,78,0.0035126595367388842,0.9977056330354444,COMPLETE
13,13,0.6854000091552734,2023-12-14 17:54:04.692593,2023-12-14 19:54:30.951975,0 days 02:00:26.259382,2048,73,0.0015378916678700488,4.754446952690257,COMPLETE
14,14,0.7203999757766724,2023-12-14 19:54:31.153559,2023-12-14 21:08:56.038566,0 days 01:14:24.885007,45000,47,0.003532662876781137,1.2639404728223234,COMPLETE
15,15,0.7242000102996826,2023-12-14 21:08:56.196933,2023-12-14 22:48:15.540327,0 days 01:39:19.343394,45000,63,0.002947820598283482,1.2374304849317577,COMPLETE
16,16,0.7294000387191772,2023-12-14 22:48:15.692770,2023-12-15 00:31:01.265030,0 days 01:42:45.572260,45000,65,0.0026989065211365394,1.0962266326932029,COMPLETE
17,17,0.7245999574661255,2023-12-15 00:31:01.420905,2023-12-15 02:05:06.391277,0 days 01:34:04.970372,45000,59,0.002578815199489317,0.9457991074611531,COMPLETE
18,18,0.7232000231742859,2023-12-15 02:05:06.581868,2023-12-15 03:45:37.353182,0 days 01:40:30.771314,45000,64,0.0028672509397317356,1.1743088698417394,COMPLETE
19,19,0.7229999899864197,2023-12-15 03:45:37.558961,2023-12-15 05:26:25.493047,0 days 01:40:47.934086,45000,64,0.0027825644184054964,1.1177672925204178,COMPLETE
