,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.0142000000923872,2023-12-13 13:40:16.121984,2023-12-13 15:43:42.091020,0 days 02:03:25.969036,256,75,1.3289448722869174e-07,9.705116551187544,COMPLETE
1,1,0.013399999588727951,2023-12-13 15:43:42.221518,2023-12-13 19:06:10.613434,0 days 03:22:28.391916,32768,167,5.6606706992588876e-06,3.790346064278179,COMPLETE
2,2,0.010599999688565731,2023-12-13 19:06:10.761652,2023-12-13 20:58:48.759557,0 days 01:52:37.997905,45000,92,0.06220025976819164,8.12229401154132,COMPLETE
3,3,0.01759999804198742,2023-12-13 20:58:48.936262,2023-12-13 22:13:50.584957,0 days 01:15:01.648695,16384,61,7.417652034871818e-06,5.296666607542546,COMPLETE
4,4,0.00839999970048666,2023-12-13 22:13:50.770816,2023-12-14 01:01:49.687148,0 days 02:47:58.916332,512,110,1.8679434894556299e-07,3.388237241479991,COMPLETE
5,5,0.7683999538421631,2023-12-14 01:01:49.883991,2023-12-14 02:37:32.797214,0 days 01:35:42.913223,45000,78,0.004300001586162603,2.14741367903489,COMPLETE
6,6,0.014399999752640724,2023-12-14 02:37:32.971684,2023-12-14 02:41:25.879291,0 days 00:03:52.907607,32768,2,9.669146694016018e-06,0.8228718328030318,COMPLETE
7,7,0.6402000188827515,2023-12-14 02:41:26.023526,2023-12-14 04:03:31.451463,0 days 01:22:05.427937,2048,63,0.0042247700890263706,5.0391968443710295,COMPLETE
8,8,0.04619999974966049,2023-12-14 04:03:31.595544,2023-12-14 06:11:34.603602,0 days 02:08:03.008058,32768,105,2.8993292583566958e-05,7.6044011577218775,COMPLETE
9,9,0.0981999933719635,2023-12-14 06:11:34.748336,2023-12-14 07:12:01.136435,0 days 01:00:26.388099,2048,46,0.02266490958666926,5.485553970773378,COMPLETE
10,10,0.7776000499725342,2023-12-14 07:12:01.269351,2023-12-14 08:43:10.096158,0 days 01:31:08.826807,45000,75,0.002617852564432567,0.9472950581187072,COMPLETE
11,11,0.7797999978065491,2023-12-14 08:43:10.229589,2023-12-14 10:18:31.056621,0 days 01:35:20.827032,45000,78,0.0025361707249210563,1.7769913290969683,COMPLETE
12,12,0.7766000032424927,2023-12-14 10:18:31.201106,2023-12-14 11:51:18.412274,0 days 01:32:47.211168,45000,76,0.0032317955842160453,1.4214913469106283,COMPLETE
13,13,0.7757999897003174,2023-12-14 11:51:18.559227,2023-12-14 13:58:11.923873,0 days 02:06:53.364646,45000,104,0.0029862940328267574,0.8747734220691561,COMPLETE
14,14,0.7768000364303589,2023-12-14 13:58:12.071208,2023-12-14 15:46:32.352877,0 days 01:48:20.281669,45000,89,0.002806226010179944,1.44635196481048,COMPLETE
15,15,0.7770000100135803,2023-12-14 15:46:32.497282,2023-12-14 17:26:41.763388,0 days 01:40:09.266106,45000,82,0.00268689966085162,1.3424335524520419,COMPLETE
16,16,0.7757999897003174,2023-12-14 17:26:41.935342,2023-12-14 19:05:10.719751,0 days 01:38:28.784409,45000,81,0.0026895576540890745,1.3892775172994842,COMPLETE
17,17,0.7769999504089355,2023-12-14 19:05:10.892848,2023-12-14 20:41:50.191476,0 days 01:36:39.298628,45000,80,0.002677660165786853,1.4081116769843627,COMPLETE
18,18,0.775600016117096,2023-12-14 20:41:50.355062,2023-12-14 22:18:53.922119,0 days 01:37:03.567057,45000,80,0.00267235295144633,1.40235893437328,COMPLETE
19,19,0.7815999984741211,2023-12-14 22:18:54.133079,2023-12-14 23:55:06.522270,0 days 01:36:12.389191,45000,79,0.002674178731303174,1.4093663017144948,COMPLETE
