,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.013000000268220901,2023-12-13 13:39:48.247470,2023-12-13 13:53:02.349249,0 days 00:13:14.101779,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.009499999694526196,2023-12-13 13:53:02.495149,2023-12-13 14:14:50.628771,0 days 00:21:48.133622,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.023500001057982445,2023-12-13 14:14:50.788148,2023-12-13 14:28:13.143934,0 days 00:13:22.355786,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.014999999664723873,2023-12-13 14:28:13.319261,2023-12-13 14:41:24.114335,0 days 00:13:10.795074,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.01599999889731407,2023-12-13 14:41:24.314765,2023-12-13 14:50:53.639489,0 days 00:09:29.324724,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.008999999612569809,2023-12-13 14:50:53.790736,2023-12-13 15:07:19.109750,0 days 00:16:25.319014,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.012000000104308128,2023-12-13 15:07:19.241815,2023-12-13 15:27:56.657672,0 days 00:20:37.415857,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.039000000804662704,2023-12-13 15:27:56.809033,2023-12-13 15:37:21.108338,0 days 00:09:24.299305,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.006000000052154064,2023-12-13 15:37:21.275177,2023-12-13 15:37:55.552304,0 days 00:00:34.277127,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.006500000134110451,2023-12-13 15:37:55.717764,2023-12-13 15:53:26.782421,0 days 00:15:31.064657,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.03199999779462814,2023-12-13 15:53:26.918636,2023-12-13 16:02:00.022846,0 days 00:08:33.104210,4500,66,0.0025956152274939086,0.9275303231050156,COMPLETE
11,11,0.03400000184774399,2023-12-13 16:02:00.168566,2023-12-13 16:10:55.693024,0 days 00:08:55.524458,4500,69,0.002438893914701176,3.2641729747029897,COMPLETE
12,12,0.015500000678002834,2023-12-13 16:10:55.824828,2023-12-13 16:21:51.922649,0 days 00:10:56.097821,4500,85,0.020042377792186844,2.2413819397583334,COMPLETE
13,13,0.035999998450279236,2023-12-13 16:21:52.059828,2023-12-13 16:30:48.923065,0 days 00:08:56.863237,4500,69,0.0040684242315782325,2.7193779392701676,COMPLETE
14,14,0.04050000011920929,2023-12-13 16:30:49.082552,2023-12-13 16:43:33.419278,0 days 00:12:44.336726,4500,99,0.0036873008032754914,2.3294259373441415,COMPLETE
15,15,0.030000001192092896,2023-12-13 16:43:33.569782,2023-12-13 16:56:55.424785,0 days 00:13:21.855003,4500,104,0.003838041716694207,2.2071773630128924,COMPLETE
16,16,0.032999999821186066,2023-12-13 16:56:55.581840,2023-12-13 17:06:54.385946,0 days 00:09:58.804106,4500,77,0.0032414263929243276,2.706432385437532,COMPLETE
17,17,0.03200000151991844,2023-12-13 17:06:54.518468,2023-12-13 17:18:45.253268,0 days 00:11:50.734800,4500,76,0.0033286022771980054,2.5171823840150935,COMPLETE
18,18,0.024000002071261406,2023-12-13 17:18:45.393425,2023-12-13 17:28:50.095150,0 days 00:10:04.701725,4500,78,0.00329841709204215,2.4750592923992656,COMPLETE
19,19,0.0364999994635582,2023-12-13 17:28:50.227519,2023-12-13 17:40:17.606720,0 days 00:11:27.379201,4500,89,0.002215426694639862,2.3049044209357614,COMPLETE
