Step,Grad_Norm,Noise_Norm,SNR
0,36.69517517089844,33924.17578125,0.0010816821433633761
1,36.695369720458984,33951.67578125,0.0010808117383332284
2,36.79096221923828,33816.80078125,0.0010879492255115193
3,36.85499954223633,33945.30078125,0.0010857172773261602
4,36.94807052612305,34088.76171875,0.0010838783418114107
5,37.07895278930664,33925.9140625,0.0010929389469359015
6,37.24274444580078,34078.66796875,0.001092846248566764
7,37.320343017578125,33967.59765625,0.0010987042238093405
8,37.45940017700195,34018.19140625,0.0011011578990092847
9,37.5653190612793,33858.48828125,0.0011094801028692723
10,37.7255859375,33974.5078125,0.0011104086082924767
11,37.967952728271484,34034.7421875,0.0011155645757239213
12,38.15424728393555,33991.1953125,0.001122474421189437
13,38.32821273803711,33896.4296875,0.0011307448333466052
14,38.39468002319336,33930.05078125,0.0011315833351010058
15,38.44684982299805,33946.35546875,0.0011325766578503859
16,38.431949615478516,34137.66015625,0.0011257933156394817
17,38.493743896484375,34014.28125,0.0011316935852197193
18,38.418670654296875,33891.359375,0.0011335830536982371
19,38.42374801635742,33989.171875,0.0011304702614605088
20,38.53368377685547,33880.4921875,0.0011373413220682855
21,38.5925407409668,34070.02734375,0.0011327417014253272
22,38.78257751464844,33925.59765625,0.001143165638748995
23,38.75580978393555,33975.10546875,0.0011407119786451523
24,38.72108459472656,33905.97265625,0.0011420136796337851
25,38.69475173950195,33923.7734375,0.0011406381961249635
26,38.53726577758789,34132.3984375,0.0011290523825377716
27,38.641666412353516,34026.0,0.0011356511612400375
28,38.592403411865234,33961.69921875,0.0011363507804273427
29,38.671607971191406,33775.1328125,0.0011449727876977954
30,38.45427703857422,34050.140625,0.0011293426791412619
31,38.47001647949219,33985.8046875,0.0011319436698122814
32,38.31901168823242,33920.44140625,0.0011296731439695228
33,38.670074462890625,33870.7265625,0.001141696042201357
34,38.474998474121094,34030.82421875,0.0011305926129441932
35,38.226409912109375,33989.24609375,0.0011246618947261238
36,38.153831481933594,33986.98046875,0.0011226013889940852
