Step,Grad_Norm,Noise_Norm,SNR
0,22.248689651489258,2789.46826171875,0.007975960851327476
1,21.22746467590332,2791.729736328125,0.0076036961600097945
2,18.992399215698242,2780.63916015625,0.006830227915883562
3,19.91523551940918,2791.20556640625,0.007134994197167128
4,20.27391815185547,2803.001708984375,0.007232931070599103
5,19.878984451293945,2789.611083984375,0.007126077382407364
6,19.8622989654541,2802.171630859375,0.007088180733370245
7,19.638444900512695,2793.03857421875,0.007031211484791551
8,20.09795570373535,2797.198974609375,0.0071850289829818075
9,18.480932235717773,2784.06689453125,0.006638106387465013
10,20.671924591064453,2793.60693359375,0.007399725545666401
11,19.144683837890625,2798.56005859375,0.00684090512158265
12,19.545312881469727,2794.979248046875,0.0069930082289977455
13,20.406330108642578,2787.18701171875,0.007321478617273976
14,19.45733070373535,2789.951416015625,0.006974075101107919
15,19.59815788269043,2791.292236328125,0.007021177369973742
16,18.492708206176758,2807.0224609375,0.0065880157581640775
17,19.386972427368164,2796.87744140625,0.006931648895426942
18,20.553993225097656,2786.769775390625,0.007375561988150448
19,18.28826141357422,2794.812744140625,0.006543644633049526
20,18.719364166259766,2785.87646484375,0.006719380562091675
21,19.351333618164062,2801.46142578125,0.006907585248212908
22,18.41714096069336,2789.5849609375,0.006602107918772219
23,19.268064498901367,2793.656005859375,0.006897078401381129
24,19.1245059967041,2787.9716796875,0.006859648588269642
25,19.05471420288086,2789.43505859375,0.006831029868996841
26,18.95833969116211,2806.58984375,0.006754937752440197
27,18.97891616821289,2797.841064453125,0.006783414686896295
28,18.851238250732422,2792.553955078125,0.006750536803936179
29,18.928075790405273,2777.212890625,0.006815493278999433
30,17.62049102783203,2799.825927734375,0.006293423763701828
31,17.62908363342285,2794.53564453125,0.0063084125149457234
32,19.089521408081055,2789.161376953125,0.006844179603883091
33,19.09507179260254,2785.073486328125,0.006856218295976713
34,18.389780044555664,2798.23779296875,0.00657191468529388
35,18.977188110351562,2794.81884765625,0.006790131720439031
36,18.379615783691406,2794.63232421875,0.006576756314027641
37,17.693735122680664,2785.303466796875,0.00635253405368738
38,17.093046188354492,2806.49365234375,0.0060905344197304
39,17.342620849609375,2804.038330078125,0.006184872961107555
40,17.708423614501953,2788.955078125,0.006349483271852207
41,17.308368682861328,2791.850341796875,0.006199604765247342
42,17.715097427368164,2805.096923828125,0.006315324535450387
43,18.131267547607422,2786.428955078125,0.0065069907899729905
44,17.714052200317383,2798.982177734375,0.0063287477645377335
45,17.024673461914062,2788.2255859375,0.006105916805217812
46,17.8106632232666,2793.1123046875,0.0063766369842616485
47,16.961570739746094,2796.02490234375,0.006066316049448689
48,17.150596618652344,2797.816650390625,0.006129993048778881
49,19.009735107421875,2796.33251953125,0.006798095353341055
50,18.87180519104004,2794.22314453125,0.0067538647469781495
51,18.053592681884766,2789.385986328125,0.006472246139606532
52,18.139535903930664,2781.342041015625,0.006521864494345649
53,17.98248863220215,2785.64501953125,0.006455412841952175
54,17.241573333740234,2796.601318359375,0.00616518815912416
55,17.492507934570312,2792.2919921875,0.00626456974539635
56,16.617341995239258,2790.249267578125,0.005955504473499153
57,17.925567626953125,2792.939453125,0.006418172655657227
58,17.21849822998047,2790.99365234375,0.006169307556655012
59,17.554428100585938,2797.814208984375,0.006274336603272278
60,16.984235763549805,2792.5693359375,0.006081938788405405
61,17.003538131713867,2790.6259765625,0.006093091039258105
62,18.873584747314453,2789.38525390625,0.00676621657796603
63,17.981327056884766,2790.646484375,0.006443427054470465
64,17.981966018676758,2798.22216796875,0.006426210979426983
65,17.52458953857422,2778.459228515625,0.006307304911555828
66,16.576175689697266,2793.986572265625,0.005932804349970715
67,17.26168441772461,2794.273193359375,0.006177522104405259
