,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.11555555462837219,2023-12-14 14:32:48.545190,2023-12-14 14:36:47.443732,0 days 00:03:58.898542,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.11777778714895248,2023-12-14 14:36:47.568569,2023-12-14 14:43:18.923563,0 days 00:06:31.354994,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.7622222304344177,2023-12-14 14:43:19.117438,2023-12-14 14:47:24.000058,0 days 00:04:04.882620,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.12666666507720947,2023-12-14 14:47:24.200432,2023-12-14 14:51:52.053227,0 days 00:04:27.852795,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.15111112594604492,2023-12-14 14:51:52.224404,2023-12-14 14:54:48.180796,0 days 00:02:55.956392,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.1088888868689537,2023-12-14 14:54:48.352350,2023-12-14 15:00:30.878799,0 days 00:05:42.526449,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.07555556297302246,2023-12-14 15:00:31.060014,2023-12-14 15:06:20.998018,0 days 00:05:49.938004,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.8644444942474365,2023-12-14 15:06:21.171592,2023-12-14 15:09:33.467650,0 days 00:03:12.296058,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.019999999552965164,2023-12-14 15:09:33.691584,2023-12-14 15:09:55.185462,0 days 00:00:21.493878,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.6800000071525574,2023-12-14 15:09:55.361488,2023-12-14 15:15:17.669295,0 days 00:05:22.307807,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.8488888740539551,2023-12-14 15:15:17.820255,2023-12-14 15:18:20.611959,0 days 00:03:02.791704,4500,68,0.002603646436406573,0.9569105578982675,COMPLETE
11,11,0.8688888549804688,2023-12-14 15:18:20.775748,2023-12-14 15:21:30.601952,0 days 00:03:09.826204,4500,71,0.002906354724652628,1.6723981501557106,COMPLETE
12,12,0.8222222328186035,2023-12-14 15:21:30.785140,2023-12-14 15:24:10.351969,0 days 00:02:39.566829,4500,58,0.0016970940714984627,2.5552139872752284,COMPLETE
13,13,0.8622222542762756,2023-12-14 15:24:10.499641,2023-12-14 15:29:16.173952,0 days 00:05:05.674311,512,109,0.001474534562341365,1.3736133088529228,COMPLETE
14,14,0.8577778339385986,2023-12-14 15:29:16.306288,2023-12-14 15:32:17.029894,0 days 00:03:00.723606,4500,67,0.003653998648794641,1.6764696232646843,COMPLETE
15,15,0.8777778148651123,2023-12-14 15:32:17.213734,2023-12-14 15:36:09.035205,0 days 00:03:51.821471,4500,88,0.0027410308202598234,1.7668065525544707,COMPLETE
16,16,0.8555555939674377,2023-12-14 15:36:09.185535,2023-12-14 15:39:53.653282,0 days 00:03:44.467747,4500,85,0.0028262284990767258,1.8473511835352228,COMPLETE
17,17,0.8822221755981445,2023-12-14 15:39:53.820036,2023-12-14 15:43:36.411540,0 days 00:03:42.591504,4500,84,0.003055415608415215,1.6157821843715807,COMPLETE
18,18,0.8666666746139526,2023-12-14 15:43:36.637834,2023-12-14 15:47:41.777845,0 days 00:04:05.140011,4500,93,0.003921677193237121,1.2510133749010444,COMPLETE
19,19,0.8577777743339539,2023-12-14 15:47:41.965068,2023-12-14 15:51:26.174799,0 days 00:03:44.209731,4500,85,0.003052049777186912,1.5716603094590706,COMPLETE
20,20,0.8733333349227905,2023-12-14 15:51:26.308452,2023-12-14 15:55:13.245765,0 days 00:03:46.937313,4500,86,0.003240490624971593,1.5958320791771021,COMPLETE
21,21,0.8711111545562744,2023-12-14 15:55:13.416655,2023-12-14 15:59:02.357025,0 days 00:03:48.940370,4500,86,0.003238318712857484,1.6028684294066602,COMPLETE
22,22,0.8644444942474365,2023-12-14 15:59:02.497011,2023-12-14 16:02:51.162992,0 days 00:03:48.665981,4500,87,0.003228705630298368,1.6006558386910705,COMPLETE
23,23,0.8777777552604675,2023-12-14 16:02:51.295191,2023-12-14 16:06:41.641424,0 days 00:03:50.346233,4500,87,0.0032182859169586613,1.5765647298883998,COMPLETE
24,24,0.8533333539962769,2023-12-14 16:06:41.794050,2023-12-14 16:10:31.995515,0 days 00:03:50.201465,4500,87,0.003194375649815016,1.5884136533131676,COMPLETE
25,25,0.8622222542762756,2023-12-14 16:10:32.150603,2023-12-14 16:14:19.746720,0 days 00:03:47.596117,4500,86,0.003262695807508341,1.5611823829491058,COMPLETE
26,26,0.8711111545562744,2023-12-14 16:14:19.906169,2023-12-14 16:18:09.917492,0 days 00:03:50.011323,4500,87,0.003251402678886966,1.5580036693685433,COMPLETE
27,27,0.8622222542762756,2023-12-14 16:18:10.048116,2023-12-14 16:21:59.986235,0 days 00:03:49.938119,4500,87,0.0032413751263205824,1.5543448121353192,COMPLETE
28,28,0.8777778148651123,2023-12-14 16:22:00.116334,2023-12-14 16:25:51.486882,0 days 00:03:51.370548,4500,88,0.0032440698467579515,1.5417440149695696,COMPLETE
29,29,0.8711110949516296,2023-12-14 16:25:51.643754,2023-12-14 16:29:44.204096,0 days 00:03:52.560342,4500,88,0.0031982273562200835,1.5446866056078614,COMPLETE
30,30,0.855555534362793,2023-12-14 16:29:44.359498,2023-12-14 16:33:39.146724,0 days 00:03:54.787226,4500,89,0.00316488850625912,1.5368251572317004,COMPLETE
31,31,0.846666693687439,2023-12-14 16:33:39.313884,2023-12-14 16:37:26.774003,0 days 00:03:47.460119,4500,86,0.0033760928660228535,1.5710895550478472,COMPLETE
32,32,0.8711111545562744,2023-12-14 16:37:26.942019,2023-12-14 16:41:21.978889,0 days 00:03:55.036870,4500,89,0.00309431333077449,1.5055611533425008,COMPLETE
33,33,0.8511110544204712,2023-12-14 16:41:22.131772,2023-12-14 16:45:21.599013,0 days 00:03:59.467241,4500,91,0.0029706235307525772,1.458573882698514,COMPLETE
34,34,0.8822222352027893,2023-12-14 16:45:21.761786,2023-12-14 16:49:09.124227,0 days 00:03:47.362441,4500,84,0.003502350060501174,1.6141828719494447,COMPLETE
35,35,0.8755555152893066,2023-12-14 16:49:09.290491,2023-12-14 16:52:49.356052,0 days 00:03:40.065561,4500,83,0.0037070399991195975,1.6240717702423757,COMPLETE
36,36,0.8666666746139526,2023-12-14 16:52:49.491706,2023-12-14 16:56:29.334239,0 days 00:03:39.842533,4500,83,0.0038511653220484683,1.6113394446076736,COMPLETE
