,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.010999999940395355,2023-12-14 15:12:51.991183,2023-12-14 15:29:15.133230,0 days 00:16:23.142047,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.014999998733401299,2023-12-14 15:29:15.308844,2023-12-14 15:56:49.265222,0 days 00:27:33.956378,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.025499999523162842,2023-12-14 15:56:49.424372,2023-12-14 16:13:42.001003,0 days 00:16:52.576631,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.010000000707805157,2023-12-14 16:13:42.148011,2023-12-14 16:31:09.761506,0 days 00:17:27.613495,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.019499998539686203,2023-12-14 16:31:09.902136,2023-12-14 16:43:11.909034,0 days 00:12:02.006898,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.009000000543892384,2023-12-14 16:43:12.044991,2023-12-14 17:05:02.520307,0 days 00:21:50.475316,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.0044999998062849045,2023-12-14 17:05:02.679109,2023-12-14 17:30:44.325553,0 days 00:25:41.646444,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.036000002175569534,2023-12-14 17:30:44.476071,2023-12-14 17:43:04.950545,0 days 00:12:20.474474,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.004000000189989805,2023-12-14 17:43:05.109630,2023-12-14 17:43:44.879731,0 days 00:00:39.770101,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.032999999821186066,2023-12-14 17:43:45.031847,2023-12-14 18:04:24.373886,0 days 00:20:39.342039,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.03550000116229057,2023-12-14 18:04:24.518205,2023-12-14 18:16:17.722879,0 days 00:11:53.204674,4500,70,0.0027965610786868733,1.078837514500059,COMPLETE
11,11,0.01900000125169754,2023-12-14 18:16:17.854934,2023-12-14 18:26:19.700060,0 days 00:10:01.845126,4500,59,0.003361226097826544,1.7315222401016286,COMPLETE
12,12,0.04450000077486038,2023-12-14 18:26:19.836678,2023-12-14 18:47:06.217629,0 days 00:20:46.380951,4500,123,0.0038411322309434893,1.010492364110323,COMPLETE
13,13,0.04450000077486038,2023-12-14 18:47:06.359727,2023-12-14 19:11:16.338174,0 days 00:24:09.978447,4500,142,0.004278295587139575,0.8598014985956333,COMPLETE
14,14,0.041999999433755875,2023-12-14 19:11:16.471414,2023-12-14 19:34:34.690180,0 days 00:23:18.218766,4500,138,0.0029197623282778283,1.12234753268963,COMPLETE
15,15,0.012000000104308128,2023-12-14 19:34:34.839066,2023-12-14 19:56:22.433809,0 days 00:21:47.594743,4500,129,0.03294366094438397,0.6402489703157512,COMPLETE
16,16,0.0494999997317791,2023-12-14 19:56:22.587935,2023-12-14 20:18:25.665263,0 days 00:22:03.077328,4500,131,0.0021469921480285815,0.5982355796298915,COMPLETE
17,17,0.032999999821186066,2023-12-14 20:18:25.810111,2023-12-14 20:40:09.578183,0 days 00:21:43.768072,4500,129,0.0012724443285468297,0.2,COMPLETE
18,18,0.049000002443790436,2023-12-14 20:40:09.726616,2023-12-14 21:02:43.222224,0 days 00:22:33.495608,4500,134,0.0027518340070184495,1.526441366583947,COMPLETE
19,19,0.04500000178813934,2023-12-14 21:02:43.367615,2023-12-14 21:24:59.846649,0 days 00:22:16.479034,4500,132,0.0026384155513063026,2.091146183539284,COMPLETE
20,20,0.05450000241398811,2023-12-14 21:24:59.990211,2023-12-14 21:46:38.249865,0 days 00:21:38.259654,4500,129,0.0028935656177324666,1.5711386350736394,COMPLETE
21,21,0.05299999937415123,2023-12-14 21:46:38.399460,2023-12-14 22:07:38.123725,0 days 00:20:59.724265,4500,125,0.002839090786757032,1.8477445747266574,COMPLETE
22,22,0.05849999934434891,2023-12-14 22:07:38.286669,2023-12-14 22:27:37.638789,0 days 00:19:59.352120,4500,119,0.0028337602775523993,1.9590952933139565,COMPLETE
23,23,0.039000000804662704,2023-12-14 22:27:37.783866,2023-12-14 22:46:36.461807,0 days 00:18:58.677941,4500,112,0.0026785249900615747,2.25087746054697,COMPLETE
24,24,0.060499999672174454,2023-12-14 22:46:36.620273,2023-12-14 23:08:07.440312,0 days 00:21:30.820039,4500,128,0.002818160435421792,1.8320634344190978,COMPLETE
25,25,0.04899999871850014,2023-12-14 23:08:07.587390,2023-12-14 23:30:00.275155,0 days 00:21:52.687765,4500,130,0.0026122211918661624,1.9249278074539111,COMPLETE
26,26,0.048499997705221176,2023-12-14 23:30:00.445735,2023-12-14 23:51:49.638485,0 days 00:21:49.192750,4500,128,0.00271947401929527,1.8507273981081236,COMPLETE
27,27,0.05249999836087227,2023-12-14 23:51:49.785971,2023-12-15 00:13:24.087120,0 days 00:21:34.301149,4500,128,0.0027917788498081344,1.8168735611200126,COMPLETE
28,28,0.04649999737739563,2023-12-15 00:13:24.234061,2023-12-15 00:34:55.311427,0 days 00:21:31.077366,4500,127,0.0027952324698486,1.75752682070594,COMPLETE
29,29,0.04600000008940697,2023-12-15 00:34:55.477170,2023-12-15 00:56:27.985064,0 days 00:21:32.507894,4500,128,0.0028545865200882378,1.8131981746801422,COMPLETE
30,30,0.04800000041723251,2023-12-15 00:56:28.145865,2023-12-15 01:17:50.656569,0 days 00:21:22.510704,4500,127,0.0028565045838892136,1.8125520163532856,COMPLETE
31,31,0.04100000113248825,2023-12-15 01:17:50.798128,2023-12-15 01:39:18.206488,0 days 00:21:27.408360,4500,127,0.0028712860459997186,1.7936913198154374,COMPLETE
32,32,0.0429999977350235,2023-12-15 01:39:18.373258,2023-12-15 02:01:10.278981,0 days 00:21:51.905723,4500,130,0.002792859747241332,1.8852921027498992,COMPLETE
33,33,0.05950000137090683,2023-12-15 02:01:10.448991,2023-12-15 02:22:38.676604,0 days 00:21:28.227613,4500,127,0.002830224133620012,1.7780761110122996,COMPLETE
