Step,Grad_Norm,Noise_Norm,SNR
0,301.69970703125,13993.7216796875,0.021559647528875778
1,293.84527587890625,14005.0673828125,0.020981353951893388
2,286.110595703125,13949.4306640625,0.020510557211501336
3,278.0478515625,14002.4365234375,0.019857104947206803
4,269.8072814941406,14061.61328125,0.019187505451732652
5,260.85699462890625,13994.4384765625,0.018640047263474156
6,251.9069366455078,14057.4501953125,0.01791981711800814
7,243.2121124267578,14011.6337890625,0.017357869616647384
8,235.15940856933594,14032.5029296875,0.016758194154503046
9,227.72805786132812,13966.625,0.016305160184463183
10,220.5637969970703,14014.484375,0.015738274138043008
11,214.37832641601562,14039.33203125,0.015269838047767029
12,208.94798278808594,14021.3681640625,0.014902110859882458
13,203.66880798339844,13982.2783203125,0.014566210407035188
14,197.02938842773438,13996.1455078125,0.014077403547837843
15,192.6541748046875,14002.873046875,0.013758189063042447
16,189.79307556152344,14081.78515625,0.01347791302420819
17,188.1322784423828,14030.890625,0.013408434537090036
18,186.19273376464844,13980.1845703125,0.013318331587698521
19,182.65786743164062,14020.533203125,0.013027883090133013
20,178.4998016357422,13975.7041015625,0.01277215089404946
21,175.51724243164062,14053.88671875,0.012488875564755635
22,174.25148010253906,13994.3076171875,0.01245159709713164
23,172.04168701171875,14014.73046875,0.012275775648724514
24,170.7698211669922,13986.2138671875,0.012209867716067782
25,167.9340057373047,13993.5556640625,0.012000810213560219
26,165.3239288330078,14079.615234375,0.011742077186127495
27,159.97842407226562,14035.7255859375,0.011397944701380398
28,157.39401245117188,14009.201171875,0.011235045490470759
29,153.60626220703125,13932.2421875,0.011025236292895245
30,149.95779418945312,14045.681640625,0.010676434083179202
31,144.4340057373047,14019.1435546875,0.010302626916821258
32,140.6356964111328,13992.181640625,0.01005101992121158
33,136.74488830566406,13971.67578125,0.00978729326722395
34,133.13961791992188,14037.7158203125,0.009484421797972969
35,128.68556213378906,14020.5634765625,0.009178344532935962
36,125.52450561523438,14019.62890625,0.008953482752976086
37,121.82620239257812,13972.8291015625,0.008718792844818735
38,118.02886199951172,14079.1328125,0.008383248000524658
39,114.49212646484375,14066.8154296875,0.008139164620246052
40,112.30738067626953,13991.1474609375,0.008027031448980539
41,109.52777099609375,14005.6728515625,0.007820243422569635
42,107.00928497314453,14072.125,0.007604344402365992
43,104.68750762939453,13978.474609375,0.0074891939610623424
44,102.51994323730469,14041.44921875,0.007301236620249034
45,100.68292999267578,13987.48828125,0.007198070730657169
46,97.80767822265625,14012.001953125,0.006980278660383921
47,95.11335754394531,14026.61328125,0.006780921070311932
48,92.7635498046875,14035.6025390625,0.00660916049357462
49,90.9261245727539,14028.1572265625,0.006481687017349941
50,89.1170654296875,14017.5751953125,0.006357523622166007
51,87.59217834472656,13993.3095703125,0.006259575542483367
52,85.84718322753906,13952.9560546875,0.006152616183342645
53,84.07210540771484,13974.5419921875,0.006016090219966819
54,82.89580535888672,14029.505859375,0.00590867605671891
55,81.10255432128906,14007.88671875,0.005789777997899621
56,79.77268981933594,13997.640625,0.005699009708597654
57,78.46829223632812,14011.1357421875,0.00560042338324225
58,77.27350616455078,14001.3740234375,0.005518994495483039
59,76.57657623291016,14035.591796875,0.005455885105604154
60,75.69061279296875,14009.2783203125,0.005402891645262163
61,74.7828598022461,13999.5302734375,0.005341812070947693
62,74.18817901611328,13993.3046875,0.0053016911067751155
63,73.22441101074219,13999.6328125,0.005230452254816393
64,72.82457733154297,14037.63671875,0.005187808944668838
65,71.89205169677734,13938.494140625,0.005157806214319914
66,71.03340911865234,14016.3876953125,0.005067882728615451
67,70.37712097167969,14017.826171875,0.005020544562956738
68,70.01814270019531,14030.2197265625,0.004990523602965
69,69.77359771728516,14032.26171875,0.004972370036688613
70,69.75273132324219,13995.248046875,0.004984029657039003
71,70.06411743164062,14001.8525390625,0.005003917677048454
72,69.39828491210938,13989.447265625,0.004960759606466761
73,68.74369049072266,14024.6396484375,0.004901636848714431
74,68.79043579101562,14021.4130859375,0.00490609864850267
75,69.56964874267578,14035.5751953125,0.004956665314714722
