,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.00819999910891056,2023-12-13 13:39:52.221699,2023-12-13 15:43:21.609459,0 days 02:03:29.387760,256,75,1.3289448722869174e-07,9.705116551187544,COMPLETE
1,1,0.0139999995008111,2023-12-13 15:43:21.830687,2023-12-13 19:22:29.328731,0 days 03:39:07.498044,32768,167,5.6606706992588876e-06,3.790346064278179,COMPLETE
2,2,0.04899999871850014,2023-12-13 19:22:29.492397,2023-12-13 21:22:48.042036,0 days 02:00:18.549639,45000,92,0.06220025976819164,8.12229401154132,COMPLETE
3,3,0.010999999940395355,2023-12-13 21:22:48.171279,2023-12-13 22:44:11.141016,0 days 01:21:22.969737,16384,61,7.417652034871818e-06,5.296666607542546,COMPLETE
4,4,0.01680000126361847,2023-12-13 22:44:11.341479,2023-12-14 01:36:11.789748,0 days 02:52:00.448269,512,110,1.8679434894556299e-07,3.388237241479991,COMPLETE
5,5,0.7430000305175781,2023-12-14 01:36:11.942237,2023-12-14 03:18:20.224312,0 days 01:42:08.282075,45000,78,0.004300001586162603,2.14741367903489,COMPLETE
6,6,0.014800000004470348,2023-12-14 03:18:20.451253,2023-12-14 03:22:31.639579,0 days 00:04:11.188326,32768,2,9.669146694016018e-06,0.8228718328030318,COMPLETE
7,7,0.748199999332428,2023-12-14 03:22:31.813511,2023-12-14 04:49:49.270156,0 days 01:27:17.456645,2048,63,0.0042247700890263706,5.0391968443710295,COMPLETE
8,8,0.014999999664723873,2023-12-14 04:49:49.468376,2023-12-14 07:08:07.934314,0 days 02:18:18.465938,32768,105,2.8993292583566958e-05,7.6044011577218775,COMPLETE
9,9,0.021399997174739838,2023-12-14 07:08:08.103394,2023-12-14 08:12:16.349098,0 days 01:04:08.245704,2048,46,0.02266490958666926,5.485553970773378,COMPLETE
10,10,0.7145999670028687,2023-12-14 08:12:16.511495,2023-12-14 09:51:13.748078,0 days 01:38:57.236583,45000,75,0.0025021802285027385,0.827709779004977,COMPLETE
11,11,0.7533999681472778,2023-12-14 09:51:13.909643,2023-12-14 11:29:34.440692,0 days 01:38:20.531049,2048,71,0.002014058321303711,4.829713152446883,COMPLETE
12,12,0.7400000095367432,2023-12-14 11:29:34.622737,2023-12-14 12:44:43.095101,0 days 01:15:08.472364,2048,54,0.0023731057371469922,4.992925474424236,COMPLETE
13,13,0.7369999885559082,2023-12-14 12:44:43.228289,2023-12-14 14:36:48.408398,0 days 01:52:05.180109,2048,81,0.002982243694678987,4.813677565083504,COMPLETE
14,14,0.7527999877929688,2023-12-14 14:36:48.565669,2023-12-14 16:15:13.974505,0 days 01:38:25.408836,2048,71,0.002584200660988371,6.318091017192996,COMPLETE
15,15,0.7445999979972839,2023-12-14 16:15:14.114697,2023-12-14 17:48:36.312070,0 days 01:33:22.197373,2048,67,0.0027339071591497574,5.335165855861836,COMPLETE
16,16,0.7508000135421753,2023-12-14 17:48:36.495908,2023-12-14 19:32:39.411649,0 days 01:44:02.915741,2048,75,0.0018860090150185729,5.833877413851135,COMPLETE
17,17,0.7526000142097473,2023-12-14 19:32:39.539406,2023-12-14 21:10:14.736275,0 days 01:37:35.196869,2048,70,0.002495162969617753,5.76709047054449,COMPLETE
18,18,0.7508000135421753,2023-12-14 21:10:15.021228,2023-12-14 22:47:16.223916,0 days 01:37:01.202688,2048,70,0.0026136075949054326,5.822061694119985,COMPLETE
19,19,0.7527999877929688,2023-12-14 22:47:16.366159,2023-12-15 00:24:24.776040,0 days 01:37:08.409881,2048,70,0.002621792834546108,5.846658791926918,COMPLETE
