Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9999999403953552,0.9698692560195923,0.9698692560195923
1,1.0,0.9702833890914917,0.9702833890914917
2,1.0,0.9737915992736816,0.9737915992736816
3,1.0,0.972171425819397,0.972171425819397
4,0.9999999403953552,0.9684652090072632,0.9684652090072632
5,1.0000001192092896,0.964555025100708,0.964555025100708
6,0.9999999403953552,0.9731695652008057,0.9731695652008057
7,1.0,0.9667680263519287,0.9667680263519287
8,1.0,0.9695137739181519,0.9695137739181519
9,0.9999999403953552,0.9540953636169434,0.9540953636169434
10,1.0,0.9778363704681396,0.9778363704681396
11,1.0,0.9589208960533142,0.9589208960533142
12,1.0,0.964465856552124,0.964465856552124
13,0.9999999403953552,0.9480907917022705,0.9480907917022705
14,1.0000001192092896,0.9429140090942383,0.9429140090942383
15,1.0,0.9564468264579773,0.9564468264579773
16,0.9999999403953552,0.974176287651062,0.974176287651062
17,1.0,0.9684256315231323,0.9684256315231323
18,1.0,0.9461889266967773,0.9461889266967773
19,1.0,0.939893901348114,0.939893901348114
20,1.0,0.9369446635246277,0.9369446635246277
21,0.9999999403953552,0.9613662362098694,0.9613662362098694
22,1.0,0.9701038599014282,0.9701038599014282
23,0.9999999403953552,0.9515146017074585,0.9515146017074585
24,0.9999998807907104,0.9535934329032898,0.9535934329032898
25,1.0000001192092896,0.9682233929634094,0.9682233929634094
26,1.0000001192092896,0.9615595936775208,0.9615595936775208
27,1.0,0.9668765068054199,0.9668765068054199
28,0.9999998807907104,0.951272189617157,0.951272189617157
29,1.0,0.9620606303215027,0.9620606303215027
30,1.0000001192092896,0.9173015356063843,0.9173015356063843
31,1.0,0.9679784774780273,0.9679784774780273
32,0.9999999403953552,0.9658045768737793,0.9658045768737793
33,1.0,0.9475622177124023,0.9475622177124023
34,0.9999999403953552,0.9412307143211365,0.9412307143211365
35,0.9999990463256836,0.9604520797729492,0.960399866104126
36,0.9999998807907104,0.9553154706954956,0.9553154706954956
37,0.9999998807907104,0.9561933875083923,0.9561933875083923
38,0.9999999403953552,0.9442948698997498,0.9442948698997498
39,0.9999997615814209,0.9541113972663879,0.9541128873825073
40,0.9999998807907104,0.9443305730819702,0.9443256258964539
41,1.0,0.9629741907119751,0.9629567861557007
42,1.0,0.9218125343322754,0.9218125343322754
43,0.9999988675117493,0.9507462978363037,0.9506770372390747
44,0.9999951124191284,0.9453601837158203,0.9451640844345093
45,0.9999943375587463,0.9644629955291748,0.9643563628196716
46,0.9999840259552002,0.9556372165679932,0.9553491473197937
47,0.9999762177467346,0.9507596492767334,0.9503225088119507
48,0.9999801516532898,0.9534116983413696,0.9531276226043701
49,0.9999757409095764,0.9457463622093201,0.9450845122337341
50,1.0,0.9470858573913574,0.9470858573913574
51,0.9999727010726929,0.9427533745765686,0.9422762393951416
52,1.0,0.9553192853927612,0.9553192853927612
53,0.9999653100967407,0.9472039937973022,0.9464199542999268
54,0.9999528527259827,0.9454768896102905,0.944537341594696
55,0.999953031539917,0.9197404980659485,0.9189130067825317
56,0.9999620914459229,0.9436290860176086,0.9430124759674072
57,0.9999998807907104,0.9336522221565247,0.9336522221565247
58,0.9999999403953552,0.9100485444068909,0.9100485444068909
59,0.9998530149459839,0.9217579960823059,0.9195955395698547
60,1.0,0.9275626540184021,0.9275626540184021
61,0.9999145269393921,0.9312444925308228,0.9294278025627136
62,0.9999589920043945,0.9527244567871094,0.9514156579971313
63,0.9999999403953552,0.9393156170845032,0.9393156170845032
