Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,1.0,0.9803009629249573,0.9803009629249573
1,1.0000001192092896,0.9746431708335876,0.9746431708335876
2,1.0,0.9796750545501709,0.9796750545501709
3,0.9999999403953552,0.9679975509643555,0.9679975509643555
4,1.0000001192092896,0.9761562943458557,0.9761562943458557
5,1.0000001192092896,0.9681736826896667,0.9681736826896667
6,0.9999999403953552,0.9787642359733582,0.9787642359733582
7,0.9999998807907104,0.9737900495529175,0.9737900495529175
8,1.0000001192092896,0.9596225023269653,0.9596225023269653
9,1.0,0.9671180248260498,0.9671180248260498
10,1.0,0.9673165082931519,0.9673165082931519
11,1.0,0.9649520516395569,0.9649520516395569
12,1.0,0.958858847618103,0.958858847618103
13,1.0,0.956432044506073,0.956432044506073
14,1.0,0.9470371007919312,0.9470371007919312
15,1.0000001192092896,0.9461866021156311,0.9461866021156311
16,1.0,0.9317509531974792,0.9317509531974792
17,1.0,0.9353257417678833,0.9353257417678833
18,0.9999974966049194,0.942915678024292,0.9426551461219788
19,1.0,0.9366781711578369,0.9366781711578369
20,0.9999899864196777,0.9410247206687927,0.940507709980011
21,0.9999908208847046,0.9141929745674133,0.9134972095489502
22,0.9999921917915344,0.9321751594543457,0.9318054914474487
23,0.9999922513961792,0.9008787870407104,0.9003217220306396
24,0.9999001622200012,0.9175968170166016,0.9156891107559204
25,1.000000238418579,0.912604808807373,0.912604808807373
26,0.9999904036521912,0.9032566547393799,0.9026171565055847
27,0.9975640773773193,0.9103440046310425,0.8993940353393555
28,0.9982632398605347,0.9069384932518005,0.8981810212135315
29,0.9999837279319763,0.8639577031135559,0.863133430480957
30,0.9999864101409912,0.9136900901794434,0.9128246307373047
31,1.0,0.8853145837783813,0.8853145837783813
32,0.9999979734420776,0.910050630569458,0.9097732305526733
33,0.9999781250953674,0.9313069581985474,0.9306451082229614
34,0.9999713897705078,0.8621639609336853,0.8608888387680054
35,0.9999955296516418,0.9300463199615479,0.9296874403953552
36,0.9999822974205017,0.9065985083580017,0.9057337045669556
37,0.9999845623970032,0.9099069833755493,0.9093583822250366
38,0.9999867081642151,0.925360918045044,0.9247339367866516
39,0.9999710917472839,0.9109141826629639,0.9097379446029663
40,0.9999998807907104,0.9069653749465942,0.9069653749465942
41,0.9999634027481079,0.8782095909118652,0.8764669299125671
42,0.999933123588562,0.9098227620124817,0.9085987210273743
43,0.9999673366546631,0.9111745357513428,0.9104114770889282
44,0.9999388456344604,0.8996778726577759,0.8979005813598633
45,0.9998658299446106,0.9009620547294617,0.8984600901603699
46,0.9998994469642639,0.8577133417129517,0.855042040348053
47,0.9998952150344849,0.8726910948753357,0.87004154920578
48,0.999866247177124,0.8351720571517944,0.8325655460357666
49,0.9999964237213135,0.9062693119049072,0.905990719795227
50,0.9998249411582947,0.8487884998321533,0.8458975553512573
51,0.9996170997619629,0.8699164390563965,0.8662199378013611
52,0.9997612237930298,0.8815890550613403,0.880771815776825
53,0.9992311596870422,0.8724021911621094,0.8691245913505554
54,0.9996575713157654,0.8073426485061646,0.8063117861747742
55,0.9996025562286377,0.8178094625473022,0.8147311210632324
56,0.9994106888771057,0.8508882522583008,0.8471726775169373
57,0.999319314956665,0.870552122592926,0.867151141166687
58,0.9990935325622559,0.8136438727378845,0.8109066486358643
59,0.9991403818130493,0.8696062564849854,0.8613855242729187
60,0.9998513460159302,0.8825655579566956,0.8798418045043945
61,0.9992429614067078,0.8042601346969604,0.7974650859832764
62,0.9994324445724487,0.7978577613830566,0.7928696274757385
63,0.999133825302124,0.8516573905944824,0.8469218015670776
