Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,1.0,0.974617600440979,0.974617600440979
1,1.0000001192092896,0.9834754467010498,0.9834754467010498
2,1.0,0.979004442691803,0.979004442691803
3,1.0,0.976909339427948,0.976909339427948
4,1.0000001192092896,0.9729172587394714,0.9729172587394714
5,0.9999998807907104,0.9829293489456177,0.9829253554344177
6,0.9999993443489075,0.9777555465698242,0.9777348637580872
7,0.9999987483024597,0.9824378490447998,0.9824169278144836
8,0.9999977350234985,0.9770817160606384,0.9770539402961731
9,1.0,0.9705132246017456,0.9705132246017456
10,0.9999998807907104,0.9584053158760071,0.9584053158760071
11,1.0,0.9688365459442139,0.9688365459442139
12,0.999995768070221,0.946012020111084,0.9458804130554199
13,1.0,0.9628515839576721,0.9628515839576721
14,0.9999991059303284,0.9612926840782166,0.9612470269203186
15,1.0000001192092896,0.9637653827667236,0.9637653827667236
16,1.0000001192092896,0.9577591419219971,0.9577591419219971
17,1.000000238418579,0.9731013178825378,0.9731013178825378
18,1.0,0.9580654501914978,0.9580654501914978
19,0.9999998807907104,0.9500764012336731,0.9500764012336731
20,0.9999999403953552,0.9030945897102356,0.9030945897102356
21,1.000000238418579,0.9476534128189087,0.9476534128189087
22,1.0,0.9384245872497559,0.9384245872497559
23,0.9999998807907104,0.908149003982544,0.908149003982544
24,0.9999999403953552,0.934790313243866,0.934790313243866
25,0.9999998807907104,0.9175315499305725,0.9175315499305725
26,1.0000001192092896,0.8916934132575989,0.8916934132575989
27,1.0000001192092896,0.9288517236709595,0.9288517236709595
28,1.0,0.9066883325576782,0.9066883325576782
29,0.9999999403953552,0.9033670425415039,0.9033670425415039
30,1.0000001192092896,0.8944834470748901,0.8944834470748901
31,0.9999999403953552,0.900597333908081,0.900597333908081
32,1.0000001192092896,0.8159645199775696,0.8159645199775696
33,1.000000238418579,0.8856428861618042,0.8856428861618042
34,0.9999999403953552,0.8755543231964111,0.8755543231964111
35,1.0000001192092896,0.7889889478683472,0.7889889478683472
36,0.9999999403953552,0.8744421005249023,0.8744421005249023
37,0.9999999403953552,0.8892120122909546,0.8892120122909546
38,0.9999998211860657,0.8759652376174927,0.8759652376174927
39,1.0,0.8562915325164795,0.8562915325164795
40,0.9999998807907104,0.8501213192939758,0.8501213192939758
41,1.0,0.8564435243606567,0.8564435243606567
42,0.9999999403953552,0.8270388841629028,0.8270388841629028
43,1.0,0.8360335826873779,0.8360335826873779
44,1.0,0.8348241448402405,0.8348241448402405
45,0.9999999403953552,0.7821706533432007,0.7821706533432007
46,1.0,0.8820325136184692,0.8820325136184692
47,1.0,0.8132725358009338,0.8132725358009338
48,0.9999998807907104,0.8062845468521118,0.8062845468521118
49,1.0000001192092896,0.8569016456604004,0.8569016456604004
50,1.0,0.7779619693756104,0.7779619693756104
51,1.0,0.829101026058197,0.829101026058197
52,0.9999999403953552,0.9467622637748718,0.9467622637748718
53,0.9999999403953552,0.7883983850479126,0.7883272171020508
54,1.0000001192092896,0.7377306818962097,0.7377306818962097
55,0.9999990463256836,0.7963179349899292,0.7959736585617065
56,1.0,0.8045426607131958,0.8045426607131958
57,1.0,0.79371178150177,0.79371178150177
58,1.0,0.7540591359138489,0.7540591359138489
59,0.9999999403953552,0.8176961541175842,0.8176961541175842
60,1.0,0.8284004926681519,0.8284004926681519
61,0.9999999403953552,0.8165315389633179,0.8165315389633179
62,1.0,0.8226336240768433,0.8226336240768433
63,0.9999998807907104,0.8331879377365112,0.8331879377365112
