Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,1.0,0.9830027222633362,0.9830019474029541
1,0.9999999403953552,0.9870215654373169,0.9870215654373169
2,0.9999998807907104,0.9839617013931274,0.9839617013931274
3,1.0,0.9791198968887329,0.9791198968887329
4,0.9999998807907104,0.9852402210235596,0.9852402210235596
5,0.9999999403953552,0.9842309355735779,0.9842309355735779
6,0.9999998807907104,0.9857892990112305,0.9857892990112305
7,1.0,0.9849006533622742,0.9849006533622742
8,1.0,0.9800668358802795,0.9800668358802795
9,1.0,0.975468099117279,0.975468099117279
10,0.9999967813491821,0.975447416305542,0.9752751588821411
11,0.9999998807907104,0.9645165205001831,0.9645165205001831
12,1.0000001192092896,0.9740566611289978,0.9740566611289978
13,0.9999996423721313,0.9730539321899414,0.9729854464530945
14,1.0000001192092896,0.9623422026634216,0.9623422026634216
15,0.9999998807907104,0.9732451438903809,0.9732451438903809
16,0.9999998807907104,0.9710378646850586,0.9710378646850586
17,1.0000001192092896,0.9543779492378235,0.9543779492378235
18,0.9999999403953552,0.963323712348938,0.963323712348938
19,0.9999998807907104,0.9505353569984436,0.9505353569984436
20,1.0,0.9482378959655762,0.9482378959655762
21,1.0000001192092896,0.9479554295539856,0.9479554295539856
22,1.0,0.9312331080436707,0.9312331080436707
23,1.000000238418579,0.9324198961257935,0.9324198961257935
24,1.0,0.9507257342338562,0.9507257342338562
25,0.9999999403953552,0.9197468757629395,0.9197468757629395
26,1.0,0.9391431212425232,0.9391431212425232
27,1.0000001192092896,0.930027186870575,0.930027186870575
28,1.0,0.9292080402374268,0.9292080402374268
29,1.0,0.8987159729003906,0.8987159729003906
30,1.0,0.9274592995643616,0.9274592995643616
31,0.9999999403953552,0.9289079904556274,0.9289079904556274
32,1.0000001192092896,0.9248883128166199,0.9248883128166199
33,1.0,0.909935712814331,0.909935712814331
34,0.9999999403953552,0.9036247134208679,0.9036247134208679
35,1.000000238418579,0.9248982667922974,0.9248982667922974
36,0.9999998807907104,0.8799479007720947,0.8799479007720947
37,1.0000001192092896,0.9179574251174927,0.9179574251174927
38,1.0000001192092896,0.8635002374649048,0.8635002374649048
39,0.9999998211860657,0.9049237370491028,0.9049237370491028
40,0.9999998807907104,0.877152681350708,0.877152681350708
41,1.0,0.8884657621383667,0.8884657621383667
42,1.0,0.8800387382507324,0.8800387382507324
43,0.9999999403953552,0.9016785025596619,0.9016785025596619
44,1.0,0.8723620176315308,0.8723620176315308
45,1.0,0.890619158744812,0.890619158744812
46,1.0,0.8602795004844666,0.8602795004844666
47,0.9999999403953552,0.8013482689857483,0.8013482689857483
48,1.0,0.8704003095626831,0.8704003095626831
49,0.9999998807907104,0.8487804532051086,0.8487804532051086
50,1.0,0.8213256001472473,0.8213256001472473
51,1.0,0.8702844381332397,0.8702844381332397
52,1.0,0.8922736644744873,0.8922736644744873
53,0.9999999403953552,0.8592054843902588,0.8592054843902588
54,1.0,0.8367428183555603,0.8367428183555603
55,0.9999998807907104,0.8499240279197693,0.8499240279197693
56,1.0,0.7884411811828613,0.7884411811828613
57,1.0,0.8625037670135498,0.8625037670135498
58,0.9999998211860657,0.8454157114028931,0.8454157114028931
59,0.9999998807907104,0.9015109539031982,0.9015109539031982
60,1.0,0.8697725534439087,0.8697725534439087
61,1.0,0.8811731934547424,0.8811731934547424
62,1.0,0.821725606918335,0.821725606918335
63,0.9999999403953552,0.9075549840927124,0.9075549840927124
