Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,1.0,0.9553186297416687,0.9553186297416687
1,1.0,0.9471755027770996,0.9471755027770996
2,0.9999998807907104,0.9555412530899048,0.9555412530899048
3,1.0,0.9448859691619873,0.9448859691619873
4,1.0000001192092896,0.9505196809768677,0.9505196809768677
5,0.9999998807907104,0.9506398439407349,0.9506398439407349
6,0.9999999403953552,0.9176036715507507,0.9176036715507507
7,1.0,0.9560587406158447,0.9560587406158447
8,1.000000238418579,0.830367386341095,0.830367386341095
9,1.0000001192092896,0.9537721872329712,0.9537721872329712
10,1.0,0.9204304218292236,0.9204304218292236
11,1.0000001192092896,0.9483264684677124,0.9483264684677124
12,1.0000001192092896,0.9306342005729675,0.9306342005729675
13,1.0,0.9424751996994019,0.9424751996994019
14,1.0,0.9340953230857849,0.9340953230857849
15,0.9999999403953552,0.93408203125,0.93408203125
16,0.9999999403953552,0.8124667406082153,0.8124667406082153
17,0.9999999403953552,0.8914260864257812,0.8914260864257812
18,1.0000001192092896,0.94271320104599,0.94271320104599
19,1.0,0.8105510473251343,0.8105510473251343
20,1.0,0.920339822769165,0.920339822769165
21,1.0,0.9433810114860535,0.9433810114860535
22,1.0,0.9176546931266785,0.9176546931266785
23,0.9999998807907104,0.9344617128372192,0.9344617128372192
24,0.9999999403953552,0.9299201965332031,0.9299201965332031
25,1.0,0.9134644269943237,0.9134644269943237
26,0.9999999403953552,0.9360359907150269,0.9360359907150269
27,0.9999943971633911,0.9289095401763916,0.928696870803833
28,1.0,0.9127163887023926,0.9127163887023926
29,0.999976396560669,0.9161629676818848,0.9154265522956848
30,0.9999746084213257,0.9267686009407043,0.9261709451675415
31,0.9999691247940063,0.9235548973083496,0.9227222800254822
32,0.9999999403953552,0.9083943963050842,0.9083943963050842
33,0.9999998807907104,0.8405781984329224,0.8405781984329224
34,0.9999444484710693,0.8668416738510132,0.8663196563720703
35,0.9999666213989258,0.9178769588470459,0.9171566963195801
36,0.9999712705612183,0.8793391585350037,0.8780457973480225
37,0.9999949336051941,0.9031370878219604,0.9028581380844116
38,0.9999987483024597,0.8971522450447083,0.8971152901649475
39,0.9999998807907104,0.9062702059745789,0.9062702059745789
40,0.9999998807907104,0.9252320528030396,0.9252320528030396
41,0.9999999403953552,0.930599570274353,0.930599570274353
42,1.0,0.900448203086853,0.900448203086853
43,0.9999998807907104,0.8864279985427856,0.8864206075668335
44,0.9999998807907104,0.9236809611320496,0.9236618280410767
45,0.9999995231628418,0.9275161623954773,0.9274300932884216
46,0.999998927116394,0.9125711917877197,0.9125164747238159
47,0.9999984502792358,0.9095785021781921,0.909508466720581
48,1.0,0.8743393421173096,0.8743393421173096
49,1.0,0.8824966549873352,0.8824966549873352
50,0.9999995827674866,0.9265350103378296,0.9264581203460693
51,0.9997115135192871,0.8888439536094666,0.8870471119880676
52,0.9998362064361572,0.8703469038009644,0.8702180981636047
53,0.9995154142379761,0.8886512517929077,0.8867939710617065
54,0.9938570261001587,0.8564801216125488,0.8373719453811646
55,0.9999818801879883,0.9220126867294312,0.9214111566543579
56,0.9999508857727051,0.8892943859100342,0.8875938653945923
57,0.9999393820762634,0.8624985218048096,0.8616198897361755
58,0.9999386668205261,0.8963741660118103,0.8958156108856201
59,0.9999212026596069,0.871715784072876,0.8709555864334106
60,0.9999459981918335,0.8993135690689087,0.8987963199615479
61,1.0,0.8256314396858215,0.8256314396858215
62,0.9998977184295654,0.8727024793624878,0.8722890019416809
63,0.9998798370361328,0.880051851272583,0.8781471252441406
