Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,1.0000001192092896,0.9840689897537231,0.9840689897537231
1,1.0,0.9838169813156128,0.9838169813156128
2,1.0,0.9856320023536682,0.9856320023536682
3,1.0,0.9834119081497192,0.9834119081497192
4,1.0,0.9857397079467773,0.9857397079467773
5,0.9999998211860657,0.9799595475196838,0.9799595475196838
6,1.0,0.9769449234008789,0.9769449234008789
7,1.0000001192092896,0.9761563539505005,0.9761563539505005
8,0.9999999403953552,0.9671432375907898,0.9671432375907898
9,1.0,0.9629181027412415,0.9629181027412415
10,1.0000001192092896,0.9606831073760986,0.9606831073760986
11,1.0,0.9552016258239746,0.9552016258239746
12,1.0,0.949466347694397,0.949466347694397
13,1.0,0.9391281604766846,0.9391281604766846
14,0.9999998807907104,0.9424866437911987,0.9424866437911987
15,1.0,0.937366783618927,0.937366783618927
16,1.0,0.9406635165214539,0.9406635165214539
17,0.9999999403953552,0.9261801838874817,0.9261801838874817
18,1.0,0.9301638007164001,0.9301638007164001
19,1.0,0.950633704662323,0.950633704662323
20,1.0,0.9127835035324097,0.9127835035324097
21,1.0,0.9289059042930603,0.9289059042930603
22,1.0,0.9350886940956116,0.9350886940956116
23,1.0000001192092896,0.9489569664001465,0.9489569664001465
24,1.0,0.9402232766151428,0.9402232766151428
25,1.0,0.9578508138656616,0.9578508138656616
26,1.0,0.9248132705688477,0.9248132705688477
27,0.9999998807907104,0.9495512843132019,0.9495512843132019
28,1.0,0.9368410706520081,0.9368410706520081
29,0.9999999403953552,0.9209694862365723,0.9209694862365723
30,1.0,0.9228740930557251,0.9228740930557251
31,1.0,0.9174184203147888,0.9174184203147888
32,1.0000001192092896,0.9321794509887695,0.9321794509887695
33,1.0,0.9171295166015625,0.9171295166015625
34,1.0,0.9059677124023438,0.9059677124023438
35,1.0000001192092896,0.9282110333442688,0.9282110333442688
36,0.9999998807907104,0.9219093322753906,0.9219093322753906
37,1.000000238418579,0.913496196269989,0.913496196269989
38,1.0,0.9207335114479065,0.9207335114479065
39,1.0,0.9224260449409485,0.9224260449409485
40,0.9999998807907104,0.885106086730957,0.885106086730957
41,1.0,0.8982982635498047,0.8982982635498047
42,1.0,0.8845804929733276,0.8845804929733276
43,1.0,0.9152714014053345,0.9152714014053345
44,0.9999998807907104,0.897878110408783,0.897878110408783
45,1.0000001192092896,0.908551812171936,0.908551812171936
46,0.9999998807907104,0.9009581804275513,0.9009581804275513
47,1.0,0.8375681042671204,0.8375681042671204
48,1.0,0.8687418699264526,0.8687418699264526
49,1.0000001192092896,0.8489598035812378,0.8489598035812378
50,1.0,0.8809533715248108,0.8809533715248108
51,0.9999998807907104,0.8538838624954224,0.8538838624954224
52,0.9999995231628418,0.8481998443603516,0.8479457497596741
53,1.0,0.8584562540054321,0.8584562540054321
54,1.0,0.8231574296951294,0.8231574296951294
55,1.0,0.8456157445907593,0.8456157445907593
56,1.0,0.8228533267974854,0.8228533267974854
57,1.0,0.8759860992431641,0.8759860992431641
58,0.9999999403953552,0.8859889507293701,0.8859889507293701
59,0.9997616410255432,0.7853679656982422,0.7776481509208679
60,0.9999998807907104,0.8196187019348145,0.8196187019348145
61,1.0,0.8569766283035278,0.8569766283035278
62,0.9999999403953552,0.8081642389297485,0.8081642389297485
63,1.0,0.7559779286384583,0.7559779286384583
