Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9999999403953552,0.9861243963241577,0.9861243963241577
1,1.0,0.9855726361274719,0.9855726361274719
2,1.0,0.9848400950431824,0.9848400950431824
3,1.0,0.984249472618103,0.984249472618103
4,0.9999998807907104,0.9899522662162781,0.9899522662162781
5,1.0,0.9882243871688843,0.9882243871688843
6,1.0,0.983643651008606,0.983643651008606
7,1.0,0.9806286692619324,0.9806286692619324
8,1.0,0.9800905585289001,0.9800905585289001
9,0.9999998807907104,0.9753748178482056,0.9753748178482056
10,1.0,0.9728472828865051,0.9728472828865051
11,1.0,0.9578826427459717,0.9578826427459717
12,0.9999998807907104,0.9760525226593018,0.9760525226593018
13,1.0,0.9630963802337646,0.9630963802337646
14,1.0,0.9552530646324158,0.9552530646324158
15,1.0,0.957248330116272,0.957248330116272
16,0.9999999403953552,0.952116847038269,0.952116847038269
17,1.0,0.9521958827972412,0.9521958827972412
18,1.0000001192092896,0.9593456983566284,0.9593456983566284
19,1.0,0.9455268383026123,0.9455268383026123
20,1.0000001192092896,0.9314529895782471,0.9314529895782471
21,0.9999999403953552,0.9403142333030701,0.9403142333030701
22,0.9999999403953552,0.9453377723693848,0.9453377723693848
23,1.0,0.9445661306381226,0.9445661306381226
24,1.000000238418579,0.9392469525337219,0.9392469525337219
25,1.0,0.9436425566673279,0.9436425566673279
26,1.0,0.9464040994644165,0.9464040994644165
27,1.0,0.9358291625976562,0.9358291625976562
28,1.0,0.920862078666687,0.920862078666687
29,1.0,0.942204475402832,0.942204475402832
30,1.0,0.9373601675033569,0.9373601675033569
31,0.9999999403953552,0.9337493181228638,0.9337493181228638
32,1.0,0.8922152519226074,0.8922152519226074
33,0.9981802701950073,0.8630015850067139,0.8463274240493774
34,1.0,0.9351024031639099,0.9351024031639099
35,1.0,0.906835675239563,0.906835675239563
36,1.0,0.9149965047836304,0.9149965047836304
37,0.9999999403953552,0.9122141599655151,0.9122141599655151
38,1.0000001192092896,0.9217731356620789,0.9217731356620789
39,1.0,0.9200328588485718,0.9200328588485718
40,1.0,0.9116842746734619,0.9116842746734619
41,1.0000001192092896,0.9098581671714783,0.9098581671714783
42,0.9999999403953552,0.9332263469696045,0.9332263469696045
43,1.0,0.9241269826889038,0.9241269826889038
44,1.0,0.9197911024093628,0.9197911024093628
45,1.0,0.8900855779647827,0.8900855779647827
46,1.0,0.8896399736404419,0.8896399736404419
47,1.0000001192092896,0.919501543045044,0.919501543045044
48,0.9999999403953552,0.8558405041694641,0.8558405041694641
49,1.0,0.8920043706893921,0.8920043706893921
50,0.9999999403953552,0.9058987498283386,0.9058987498283386
51,1.0000001192092896,0.8860970735549927,0.8860970735549927
52,0.9999999403953552,0.9089239835739136,0.9089239835739136
53,0.9999998807907104,0.8345115184783936,0.8345115184783936
54,1.0,0.9246211051940918,0.9246211051940918
55,1.0000001192092896,0.8911013603210449,0.8911013603210449
56,1.0000001192092896,0.8732646703720093,0.8732646703720093
57,0.9999998807907104,0.8727913498878479,0.8727913498878479
58,1.0,0.9219518899917603,0.9219518899917603
59,1.0,0.847231388092041,0.847231388092041
60,1.0,0.8487294912338257,0.8487294912338257
61,1.0,0.83738774061203,0.83738774061203
62,1.0000001192092896,0.8331884741783142,0.8331884741783142
63,1.0,0.8338251113891602,0.8338251113891602
