,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.013000000268220901,2023-12-14 18:24:25.140168,2023-12-14 18:37:48.911368,0 days 00:13:23.771200,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.009499999694526196,2023-12-14 18:37:49.064580,2023-12-14 18:59:47.574704,0 days 00:21:58.510124,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.023500001057982445,2023-12-14 18:59:47.739165,2023-12-14 19:13:23.535933,0 days 00:13:35.796768,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.014999999664723873,2023-12-14 19:13:23.693247,2023-12-14 19:26:47.012657,0 days 00:13:23.319410,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.01599999889731407,2023-12-14 19:26:47.148070,2023-12-14 19:36:24.299393,0 days 00:09:37.151323,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.008999999612569809,2023-12-14 19:36:24.433674,2023-12-14 19:53:04.815873,0 days 00:16:40.382199,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.012000000104308128,2023-12-14 19:53:04.947651,2023-12-14 20:13:53.574721,0 days 00:20:48.627070,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.039000000804662704,2023-12-14 20:13:53.709684,2023-12-14 20:23:25.260136,0 days 00:09:31.550452,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.006000000052154064,2023-12-14 20:23:25.418141,2023-12-14 20:24:00.738462,0 days 00:00:35.320321,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.006500000134110451,2023-12-14 20:24:00.892579,2023-12-14 20:39:43.340656,0 days 00:15:42.448077,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.03199999779462814,2023-12-14 20:39:43.497123,2023-12-14 20:48:28.507171,0 days 00:08:45.010048,4500,66,0.0025956152274939086,0.9275303231050156,COMPLETE
11,11,0.03400000184774399,2023-12-14 20:48:28.674736,2023-12-14 20:57:32.288172,0 days 00:09:03.613436,4500,69,0.002438893914701176,3.2641729747029897,COMPLETE
12,12,0.015500000678002834,2023-12-14 20:57:32.463390,2023-12-14 21:08:40.263282,0 days 00:11:07.799892,4500,85,0.020042377792186844,2.2413819397583334,COMPLETE
13,13,0.035999998450279236,2023-12-14 21:08:40.432359,2023-12-14 21:17:45.759545,0 days 00:09:05.327186,4500,69,0.0040684242315782325,2.7193779392701676,COMPLETE
14,14,0.04050000011920929,2023-12-14 21:17:45.895614,2023-12-14 21:30:34.585892,0 days 00:12:48.690278,4500,99,0.0036873008032754914,2.3294259373441415,COMPLETE
15,15,0.030000001192092896,2023-12-14 21:30:34.719389,2023-12-14 21:44:08.571276,0 days 00:13:33.851887,4500,104,0.003838041716694207,2.2071773630128924,COMPLETE
16,16,0.032999999821186066,2023-12-14 21:44:08.727573,2023-12-14 21:54:14.180129,0 days 00:10:05.452556,4500,77,0.0032414263929243276,2.706432385437532,COMPLETE
17,17,0.03200000151991844,2023-12-14 21:54:14.359473,2023-12-14 22:04:14.360874,0 days 00:10:00.001401,4500,76,0.0033286022771980054,2.5171823840150935,COMPLETE
18,18,0.024000002071261406,2023-12-14 22:04:14.524523,2023-12-14 22:14:26.734642,0 days 00:10:12.210119,4500,78,0.00329841709204215,2.4750592923992656,COMPLETE
19,19,0.0364999994635582,2023-12-14 22:14:26.923729,2023-12-14 22:26:02.211635,0 days 00:11:35.287906,4500,89,0.002215426694639862,2.3049044209357614,COMPLETE
20,20,0.03200000151991844,2023-12-14 22:26:02.410833,2023-12-14 22:39:06.794522,0 days 00:13:04.383689,4500,100,0.0014876953708440604,2.282563148567363,COMPLETE
21,21,0.035499997437000275,2023-12-14 22:39:06.928770,2023-12-14 22:50:09.317643,0 days 00:11:02.388873,4500,84,0.0020395961542715698,2.307701067373011,COMPLETE
22,22,0.03099999949336052,2023-12-14 22:50:09.469090,2023-12-14 23:01:06.228595,0 days 00:10:56.759505,4500,84,0.0019625244148943023,2.301253499221163,COMPLETE
23,23,0.02800000086426735,2023-12-14 23:01:06.430032,2023-12-14 23:12:18.237871,0 days 00:11:11.807839,4500,86,0.002257165969837916,2.33064480866292,COMPLETE
24,24,0.03150000423192978,2023-12-14 23:12:18.389684,2023-12-14 23:23:05.694026,0 days 00:10:47.304342,4500,82,0.0024255465152539513,2.3597647200050975,COMPLETE
