,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
12,12,0.04800000041723251,2023-12-14 17:23:48.987516,2023-12-14 17:39:25.519531,0 days 00:15:36.532015,4500,113,0.005333780748096726,2.207014295344081,COMPLETE
13,13,0.04599999636411667,2023-12-14 17:39:25.720058,2023-12-14 17:47:41.825390,0 days 00:08:16.105332,4500,58,0.0026852707250131324,2.6531699213232494,COMPLETE
14,14,0.006000000052154064,2023-12-14 17:47:41.983398,2023-12-14 17:57:48.788118,0 days 00:10:06.804720,4500,71,0.09013930271114881,1.8452571926895505,COMPLETE
15,15,0.054999999701976776,2023-12-14 17:57:48.929971,2023-12-14 18:07:24.988070,0 days 00:09:36.058099,4500,68,0.005932494442618114,1.7921245164010275,COMPLETE
16,16,0.05299999937415123,2023-12-14 18:07:25.139624,2023-12-14 18:17:59.824033,0 days 00:10:34.684409,4500,75,0.0050164706365978876,2.364480663314899,COMPLETE
17,17,0.04999999701976776,2023-12-14 18:17:59.996310,2023-12-14 18:28:14.064575,0 days 00:10:14.068265,4500,73,0.0050820145318145465,2.302585291944006,COMPLETE
18,18,0.03350000083446503,2023-12-14 18:28:14.227098,2023-12-14 18:38:39.588483,0 days 00:10:25.361385,4500,74,0.004937647506045137,2.3485166329772884,COMPLETE
19,19,0.06000000238418579,2023-12-14 18:38:39.725432,2023-12-14 18:50:23.837886,0 days 00:11:44.112454,4500,83,0.0036405984988597574,2.4516970899699277,COMPLETE
20,20,0.0820000022649765,2023-12-14 18:50:23.987262,2023-12-14 19:03:29.075581,0 days 00:13:05.088319,4500,94,0.002715362673658919,2.9766621834187434,COMPLETE
21,21,0.03099999949336052,2023-12-14 19:03:29.235758,2023-12-14 19:18:26.255463,0 days 00:14:57.019705,4500,107,0.0008951963413717927,4.024988705849584,COMPLETE
22,22,0.05050000175833702,2023-12-14 19:18:26.392663,2023-12-14 19:32:05.581804,0 days 00:13:39.189141,4500,98,0.0031127670239974557,2.9610586203659164,COMPLETE
23,23,0.0495000034570694,2023-12-14 19:32:05.755718,2023-12-14 19:45:18.755510,0 days 00:13:12.999792,4500,94,0.003080262468226502,2.6868168561495387,COMPLETE
24,24,0.045500002801418304,2023-12-14 19:45:18.902224,2023-12-14 19:58:02.754007,0 days 00:12:43.851783,4500,91,0.003166365898697462,2.7128318134283416,COMPLETE
25,25,0.057500001043081284,2023-12-14 19:58:02.925119,2023-12-14 20:10:32.979444,0 days 00:12:30.054325,4500,88,0.0032136123825053787,2.6332985210317954,COMPLETE
26,26,0.05950000137090683,2023-12-14 20:10:33.142435,2023-12-14 20:23:03.875160,0 days 00:12:30.732725,4500,89,0.003236904568336413,2.6845387279883868,COMPLETE
27,27,0.053999997675418854,2023-12-14 20:23:04.076700,2023-12-14 20:35:35.082731,0 days 00:12:31.006031,4500,89,0.003256528701971332,2.7528881811525814,COMPLETE
28,28,0.0494999997317791,2023-12-14 20:35:35.220322,2023-12-14 20:48:05.794777,0 days 00:12:30.574455,4500,89,0.0032879893020955,2.7663193658505487,COMPLETE
29,29,0.051500000059604645,2023-12-14 20:48:05.946780,2023-12-14 21:00:34.750450,0 days 00:12:28.803670,4500,89,0.0033018892223872927,2.6947029842243073,COMPLETE
30,30,0.06700000166893005,2023-12-14 21:00:34.889994,2023-12-14 21:12:53.201208,0 days 00:12:18.311214,4500,88,0.003329078849919128,2.6973941974701106,COMPLETE
31,31,0.056999996304512024,2023-12-14 21:12:53.388089,2023-12-14 21:25:22.564975,0 days 00:12:29.176886,4500,89,0.003309188019980755,2.783945560293078,COMPLETE
32,32,0.051500000059604645,2023-12-14 21:25:22.727070,2023-12-14 21:37:42.233452,0 days 00:12:19.506382,4500,88,0.0033309931314941007,2.8313344984900555,COMPLETE
33,33,0.05700000002980232,2023-12-14 21:37:42.389338,2023-12-14 21:50:15.707442,0 days 00:12:33.318104,4500,89,0.003333084138628951,2.7583229731487537,COMPLETE
34,34,0.051500000059604645,2023-12-14 21:50:15.862420,2023-12-14 22:02:46.333586,0 days 00:12:30.471166,4500,89,0.003354178801413994,2.797177096103955,COMPLETE
35,35,0.04999999701976776,2023-12-14 22:02:46.485210,2023-12-14 22:15:12.581704,0 days 00:12:26.096494,4500,89,0.0033545795196578744,2.7523762910969163,COMPLETE
36,36,0.052000001072883606,2023-12-14 22:15:12.737657,2023-12-14 22:27:34.722892,0 days 00:12:21.985235,4500,88,0.0033607424744732358,2.7187942557965745,COMPLETE
37,37,0.07349999994039536,2023-12-14 22:27:34.884719,2023-12-14 22:39:58.602847,0 days 00:12:23.718128,4500,88,0.0033765795908563775,2.7176480607094313,COMPLETE
38,38,0.06750000268220901,2023-12-14 22:39:58.752540,2023-12-14 22:52:30.986518,0 days 00:12:32.233978,4500,89,0.0033273093251525304,2.7581009862531056,COMPLETE
39,39,0.05350000038743019,2023-12-14 22:52:31.157958,2023-12-14 23:05:06.811054,0 days 00:12:35.653096,4500,89,0.003323589280703672,2.83385430951885,COMPLETE
40,40,0.06300000101327896,2023-12-14 23:05:06.966059,2023-12-14 23:17:38.344698,0 days 00:12:31.378639,4500,89,0.003326505976078506,2.80226299810159,COMPLETE
41,41,0.048499997705221176,2023-12-14 23:17:38.504975,2023-12-14 23:30:07.015792,0 days 00:12:28.510817,4500,89,0.003342163881936064,2.8891228031443235,COMPLETE
42,42,0.05299999937415123,2023-12-14 23:30:08.043580,2023-12-14 23:42:43.283681,0 days 00:12:35.240101,4500,89,0.00330383471176548,2.7126351282109935,COMPLETE
43,43,0.04500000178813934,2023-12-14 23:42:43.439298,2023-12-14 23:55:21.070717,0 days 00:12:37.631419,4500,89,0.0033181645409958863,2.72997482998989,COMPLETE
44,44,0.061500001698732376,2023-12-14 23:55:21.223212,2023-12-15 00:07:51.932612,0 days 00:12:30.709400,4500,89,0.0033338159616507325,2.7067212778306433,COMPLETE
45,45,0.051500000059604645,2023-12-15 00:07:52.083264,2023-12-15 00:20:30.628313,0 days 00:12:38.545049,4500,89,0.003330031659632366,2.707999056847908,COMPLETE
46,46,0.05300000309944153,2023-12-15 00:20:30.782318,2023-12-15 00:33:04.339117,0 days 00:12:33.556799,4500,89,0.0033456892894302343,2.723639043373016,COMPLETE
47,47,0.048500001430511475,2023-12-15 00:33:04.489361,2023-12-15 00:45:33.015747,0 days 00:12:28.526386,4500,88,0.003356642040919321,2.730501179301812,COMPLETE
48,48,0.0364999994635582,2023-12-15 00:45:33.203729,2023-12-15 00:58:14.579897,0 days 00:12:41.376168,4500,89,0.0033653696256121784,2.71014546315429,COMPLETE
49,49,0.048500001430511475,2023-12-15 00:58:14.730182,2023-12-15 01:10:47.301049,0 days 00:12:32.570867,4500,88,0.003338640335402108,2.668570620184515,COMPLETE
