Step,Grad_Norm,Noise_Norm,SNR
0,22.248687744140625,17810.19140625,0.0012492110408388456
1,21.316516876220703,17824.630859375,0.0011959022907343474
2,19.128952026367188,17753.8203125,0.001077455538563663
3,20.141033172607422,17821.283203125,0.0011301673927203877
4,20.503971099853516,17896.599609375,0.001145690888067511
5,20.185346603393555,17811.103515625,0.0011333012907193381
6,20.317174911499023,17891.30078125,0.0011355895895949237
7,20.210023880004883,17832.98828125,0.0011332942948913476
8,20.685863494873047,17859.55078125,0.0011582521726464852
9,19.078166961669922,17775.705078125,0.0010732720236874174
10,21.295955657958984,17836.615234375,0.0011939460137547337
11,19.93813133239746,17868.240234375,0.0011158419111715542
12,20.541183471679688,17845.37890625,0.001151064574173067
13,21.294174194335938,17795.626953125,0.0011965958968698529
14,20.19939422607422,17813.275390625,0.001133951717644528
15,20.6224365234375,17821.837890625,0.0011571442098172
16,19.260456085205078,17922.271484375,0.0010746660155213437
17,20.421024322509766,17857.498046875,0.001143554616044512
18,21.750835418701172,17792.962890625,0.00122244032949462
19,19.317529678344727,17844.314453125,0.0010825593624843193
20,20.059921264648438,17787.259765625,0.001127769062180983
21,20.60359001159668,17886.765625,0.0011518901987958865
22,20.037931442260742,17810.9375,0.0011250351893189643
23,20.611103057861328,17836.931640625,0.0011555296321772034
24,20.823366165161133,17800.63671875,0.0011698101868023176
25,20.6226749420166,17809.98046875,0.001157927993138558
26,20.535600662231445,17919.509765625,0.0011459912090689497
27,20.53257942199707,17863.650390625,0.0011494055790955665
28,20.63220977783203,17829.892578125,0.001157169606458825
29,20.658527374267578,17731.9453125,0.0011650457414677739
30,19.607786178588867,17876.32421875,0.0010968578293082637
31,19.64141845703125,17842.546875,0.001100819215700183
32,21.342805862426758,17808.232421875,0.001198479745592831
33,21.22028923034668,17782.1328125,0.0011933489336796437
34,20.568679809570312,17866.18359375,0.001151263206360742
35,21.098299026489258,17844.353515625,0.0011823515493578972
36,20.955917358398438,17843.162109375,0.0011744508753517382
37,20.226163864135742,17783.6015625,0.0011373491355534155
38,19.50704574584961,17918.896484375,0.0010886298585886386
39,19.665563583374023,17903.21875,0.0010984373177797442
40,19.993070602416992,17806.9140625,0.0011227700954945848
41,20.30432891845703,17825.40234375,0.0011390670755645636
42,19.90269660949707,17909.978515625,0.0011112630086146439
43,20.256240844726562,17790.78515625,0.0011385804879786563
44,20.011690139770508,17870.935546875,0.0011197897327356121
45,19.64052391052246,17802.2578125,0.0011032602784087145
46,20.811716079711914,17833.45703125,0.0011670040218922802
47,19.331342697143555,17852.052734375,0.001082863857998812
48,19.760286331176758,17863.494140625,0.0011061825965077061
49,21.031557083129883,17854.017578125,0.001177973360399177
50,21.643049240112305,17840.548828125,0.0012131380849670272
51,21.122861862182617,17809.666015625,0.0011860335754556453
52,21.158178329467773,17758.30859375,0.001191452340056437
53,20.415813446044922,17785.78125,0.0011478727394133965
54,19.918071746826172,17855.736328125,0.0011154998808675697
55,20.134897232055664,17828.220703125,0.0011293834402962232
56,18.814411163330078,17815.177734375,0.001056088883526939
57,20.62346076965332,17832.353515625,0.0011565192867886286
58,19.7689151763916,17819.9296875,0.0011093711099353406
59,19.882417678833008,17863.478515625,0.0011130204938216296
60,19.213441848754883,17829.990234375,0.0010775912715707877
