Step,Grad_Norm,Noise_Norm,SNR
0,88.3581771850586,37507.6328125,0.002355738567314007
1,87.70931243896484,37649.93359375,0.002329600720823711
2,87.05171203613281,37546.375,0.002318511761418587
3,86.29701232910156,37689.87890625,0.0022896601112398687
4,85.15184020996094,37612.234375,0.0022639399553077188
5,84.37552642822266,37414.7890625,0.00225513837021175
6,83.5958480834961,37798.38671875,0.002211624763393093
7,82.58685302734375,37640.859375,0.0021940745880577746
8,81.62814331054688,37556.23046875,0.0021734913832331623
9,80.88334655761719,37450.1875,0.0021597581202395097
10,80.43705749511719,37666.90625,0.0021354835186422347
11,79.84008026123047,37716.37109375,0.0021168547754176915
12,79.12588500976562,37624.3046875,0.0021030524196252796
13,78.4188461303711,37429.76953125,0.0020950929464019124
14,77.83604431152344,37445.96484375,0.002078623014156753
15,77.1622543334961,37572.4296875,0.0020536934921503696
16,76.43433380126953,37907.3359375,0.0020163467548152477
17,75.5514144897461,37576.87109375,0.0020105829008821396
18,74.99043273925781,37476.52734375,0.002000997372339624
19,74.480712890625,37604.65234375,0.0019806249559172935
20,73.9583740234375,37304.13671875,0.0019825783553453513
21,73.29830932617188,37758.05078125,0.0019412630633615906
22,72.83494567871094,37525.84375,0.0019409275954977278
23,72.50495910644531,37553.1484375,0.0019307291698089145
24,71.84915924072266,37702.8046875,0.0019056714702326521
25,71.37781524658203,37621.78515625,0.0018972468996390577
26,70.97759246826172,37916.6796875,0.0018719358618223346
27,70.49778747558594,37667.00390625,0.0018716059193624476
28,70.26074981689453,37442.3984375,0.0018765023809619442
29,69.91397094726562,37313.07421875,0.0018737124295197718
30,69.38314819335938,37700.80859375,0.001840362336548443
31,68.93721008300781,37659.08984375,0.0018305596436088275
32,68.6896743774414,37637.6953125,0.0018250233922965154
33,68.25743865966797,37534.83984375,0.001818508855873902
34,67.6272201538086,37536.21875,0.0018016524414518603
35,67.13607788085938,37569.953125,0.0017869619814932728
36,66.68111419677734,37583.6953125,0.0017742032453791153
37,66.27420806884766,37512.60546875,0.0017667183401605523
38,65.6598129272461,37858.640625,0.001734341535862953
39,65.19927215576172,37703.00390625,0.0017292858764750487
40,64.57102966308594,37541.37109375,0.0017199965739619967
41,64.45299530029297,37652.4453125,0.0017117877674440343
42,64.10256958007812,37695.74609375,0.0017005252905899217
43,64.05916595458984,37582.9609375,0.0017044736326421819
44,63.78433609008789,37574.8359375,0.0016975279997545004
45,63.77201843261719,37614.625,0.0016954048706485094
46,63.46562194824219,37577.77734375,0.0016889136727720245
47,63.18635177612305,37553.9765625,0.0016825475637969743
48,63.044776916503906,37754.20703125,0.0016698742173109433
49,62.78837585449219,37587.2734375,0.0016704690208215421
50,62.74578094482422,37504.5625,0.0016730172747602167
51,62.54304122924805,37603.890625,0.0016632066573363524
52,62.44517517089844,37430.0078125,0.0016683185182249536
53,62.448795318603516,37627.58203125,0.0016596547518450508
54,62.53776168823242,37522.390625,0.001666678499065714
55,62.57136535644531,37610.95703125,0.0016636472532314541
56,62.84671401977539,37432.17578125,0.001678948997970235
57,62.74749755859375,37381.0390625,0.0016785915836550658
58,62.755672454833984,37535.56640625,0.0016718989071757985
59,62.76860809326172,37571.1171875,0.0016706612097801814
60,62.69657897949219,37716.4921875,0.0016623120376043636
61,62.33828353881836,37728.359375,0.0016522924551054204
62,62.2395133972168,37531.640625,0.0016583211487898233
63,61.54104995727539,37360.16796875,0.0016472369719737756
64,60.900108337402344,37616.08203125,0.0016189912677989395
65,59.99708557128906,37311.51171875,0.0016080046829391524
66,59.51881790161133,37590.85546875,0.0015833323599429778
67,58.977294921875,37543.65625,0.0015708990762420749
68,58.37799072265625,37684.65625,0.0015491183025626311
69,57.6291389465332,37611.8125,0.001532208503552792
70,57.196903228759766,37611.66015625,0.0015207226426897098
71,56.6439323425293,37618.14453125,0.00150576093128342
72,55.80530548095703,37544.8125,0.0014863652729909633
73,54.93515396118164,37707.5703125,0.0014568733415043379
74,53.82517623901367,37467.69140625,0.0014365757328201724
75,53.113887786865234,37639.7578125,0.0014111113055362526
76,52.501407623291016,37506.75390625,0.0013997854294328137
77,51.672645568847656,37596.62890625,0.001374395712384141
78,51.104042053222656,37561.3671875,0.0013605479746815368
79,51.0552978515625,37366.75390625,0.0013663294911743175
80,51.00801467895508,37643.24609375,0.0013550376222050643
81,50.883758544921875,37459.19921875,0.0013583781716148455
82,51.0781135559082,37750.2734375,0.0013530528100802767
83,51.2719612121582,37816.40234375,0.0013558127699747206
84,51.243438720703125,37610.51953125,0.0013624762263155057
85,51.323814392089844,37571.90625,0.0013660157153216
86,51.41765594482422,37575.53125,0.001368381343772065
87,51.02743911743164,37590.12890625,0.0013574691176158073
88,50.85031509399414,37677.47265625,0.001349621179688097
89,50.799110412597656,37548.03515625,0.0013529099512452642
90,50.226810455322266,37660.9375,0.0013336579965733
91,49.59461975097656,37487.10546875,0.0013229781048931513
92,48.662349700927734,37368.765625,0.0013022198856997363
93,47.96376037597656,37597.9765625,0.0012757005764989847
94,46.75141906738281,37604.546875,0.0012432384632312583
95,46.45344924926758,37663.65625,0.0012333759882716532
96,46.322086334228516,37739.97265625,0.0012274011631155026
97,45.3254280090332,37429.09765625,0.0012109676921763742
98,44.728885650634766,37539.41796875,0.001191517825019815
99,44.304161071777344,37399.46484375,0.0011846201879324812
100,43.78392791748047,37552.49609375,0.0011659392176800623
101,43.61669158935547,37664.26171875,0.001158039202123594
102,43.882362365722656,37615.79296875,0.0011665941058900107
103,43.15262985229492,37589.0078125,0.001148011941883307
104,43.49574661254883,37600.9453125,0.0011567726888528297
105,42.81013488769531,37520.640625,0.0011409755850269496
106,42.38932800292969,37556.3671875,0.0011286855246488872
107,42.163246154785156,37338.5625,0.0011292144992133845
108,41.862403869628906,37600.8984375,0.001113335202328007
109,42.119136810302734,37574.16015625,0.0011209601661129006
110,41.96486282348633,37444.078125,0.00112073430365663
111,41.52877426147461,37642.21484375,0.0011032500195288036
112,41.555763244628906,37588.98046875,0.0011055304700050787
113,41.231754302978516,37573.78125,0.001097354403290952
114,40.76276397705078,37353.75390625,0.001091262850833056
115,40.69944381713867,37523.4375,0.0010846406014144805
116,40.350257873535156,37588.22265625,0.0010734813998135636
117,40.13216781616211,37728.60546875,0.001063706631017755
118,39.73307418823242,37589.9296875,0.001057013793815238
119,39.308223724365234,37457.5234375,0.0010494079724718917
120,39.193172454833984,37737.15625,0.0010385830928856486
121,38.9926643371582,37394.40625,0.00104274056596789
122,39.00736999511719,37589.95703125,0.0010377072249028866
123,39.12922668457031,37626.12890625,0.0010399482439999465
124,38.90056610107422,37565.43359375,0.001035541517283228
125,38.82518005371094,37540.0234375,0.0010342343051103998
126,38.45599365234375,37715.26953125,0.0010196398999742001
127,38.35359573364258,37550.91796875,0.0010213757161825065
128,38.244117736816406,37519.87890625,0.00101930280298548
129,37.88243865966797,37845.30859375,0.0010009811008893214
130,37.2110595703125,37614.96875,0.0009892620094310858
131,36.914005279541016,37370.76171875,0.0009877777059336787
132,36.25746536254883,37717.54296875,0.0009612891643707841
133,35.983890533447266,37468.65625,0.0009603731260964894
134,35.103031158447266,37495.015625,0.0009362052681754887
135,34.563690185546875,37425.2265625,0.0009235399050377325
136,34.09986877441406,37504.19921875,0.0009092280193884539
137,33.889495849609375,37422.75,0.0009055853952371051
138,33.48611831665039,37527.48828125,0.000892309073969685
139,33.31339645385742,37567.26171875,0.0008867666933848028
140,33.1432991027832,37632.12109375,0.0008807183368754544
141,32.62900161743164,37655.55859375,0.0008665122185399566
142,32.25361251831055,37457.625,0.0008610693421782761
143,32.029056549072266,37525.0234375,0.000853538615436668
144,31.854074478149414,37465.265625,0.0008502295111687044
145,31.609336853027344,37764.78515625,0.000837005605148956
146,31.38282012939453,37606.37109375,0.0008345080691556067
147,30.927459716796875,37545.42578125,0.000823734424986649
148,30.24544906616211,37660.703125,0.0008031036745589733
149,29.9279727935791,37582.44140625,0.0007963285958480081
150,29.609525680541992,37610.80078125,0.0007872612405344781
151,29.38477325439453,37585.25,0.0007818166236594017
152,29.334003448486328,37557.390625,0.0007810447680292307
153,29.07572364807129,37749.04296875,0.0007702373719021488
