Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9996963143348694,0.9917375445365906,0.9914122819900513
1,0.9997074007987976,0.99144047498703,0.9911356568336487
2,0.9996788501739502,0.9908758997917175,0.9903873205184937
3,0.9995771646499634,0.9902068376541138,0.9893055558204651
4,0.9996107816696167,0.9874850511550903,0.9863066673278809
5,0.999300479888916,0.9831311702728271,0.9800628423690796
6,0.9993628263473511,0.9789667725563049,0.9761224389076233
7,0.9991616010665894,0.9728511571884155,0.9688599109649658
8,0.9989385604858398,0.9644612073898315,0.9591678380966187
9,0.9988199472427368,0.9554576873779297,0.9491280317306519
10,0.9987572431564331,0.948711097240448,0.9414469003677368
11,0.998723030090332,0.9377638101577759,0.929875373840332
12,0.9987025856971741,0.9336229562759399,0.9250665903091431
13,0.9986966848373413,0.9301565885543823,0.921481192111969
14,0.9986593723297119,0.9262106418609619,0.9178645014762878
15,0.9986723065376282,0.9252972602844238,0.9167499542236328
16,0.9986079931259155,0.9232281446456909,0.9149994850158691
17,0.9986560940742493,0.9255269765853882,0.9163596630096436
18,0.9987449049949646,0.9240385293960571,0.9145938158035278
19,0.998847246170044,0.9260265827178955,0.9170485138893127
20,0.99900883436203,0.9298652410507202,0.9219401478767395
21,0.9991867542266846,0.931864321231842,0.9250532388687134
22,0.999279797077179,0.9306005239486694,0.9247219562530518
23,0.9993714094161987,0.9301438331604004,0.9252244830131531
24,0.9994041919708252,0.9287446141242981,0.924287736415863
25,0.9994387030601501,0.9292450547218323,0.9250108599662781
26,0.999445915222168,0.9261763095855713,0.9218392968177795
27,0.999467134475708,0.9239943027496338,0.9194892048835754
28,0.9995397925376892,0.9200974702835083,0.9158630967140198
29,0.9995720386505127,0.9144397974014282,0.9101091623306274
30,0.999619722366333,0.910771369934082,0.9065893292427063
31,0.9996944069862366,0.9047201871871948,0.900762140750885
32,0.9997836351394653,0.9018840789794922,0.898484468460083
33,0.9998657703399658,0.8963778614997864,0.8934916257858276
34,0.999965250492096,0.8890727758407593,0.8875109553337097
35,0.9999998807907104,0.8838611245155334,0.8838034868240356
36,1.0000001192092896,0.8820644617080688,0.8820644617080688
37,1.0,0.879824161529541,0.879824161529541
38,0.9999999403953552,0.8778459429740906,0.8778459429740906
39,1.0000001192092896,0.8778144121170044,0.8778144121170044
