Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9995952844619751,0.9894580245018005,0.9899611473083496
1,0.9995517730712891,0.9900378584861755,0.9901201725006104
2,0.999464750289917,0.9899142980575562,0.9898803234100342
3,0.9993273019790649,0.9891324043273926,0.9892884492874146
4,0.999160885810852,0.9897387027740479,0.9894638657569885
5,0.99895179271698,0.9892781972885132,0.9882584810256958
6,0.9988597631454468,0.9882627725601196,0.9866101145744324
7,0.9988211989402771,0.9872127175331116,0.9849689602851868
8,0.9985415935516357,0.9833889603614807,0.9788678884506226
9,0.9989556670188904,0.9817953705787659,0.9787406325340271
10,0.9989389181137085,0.9804039001464844,0.9775757193565369
11,0.9990348815917969,0.9790784120559692,0.9760531187057495
12,0.9990600943565369,0.976384162902832,0.9734771847724915
13,0.9991357326507568,0.9729570150375366,0.9701748490333557
14,0.9991787672042847,0.968794584274292,0.9662818908691406
15,0.9991432428359985,0.9621292352676392,0.9599136710166931
16,0.9991087913513184,0.9566473960876465,0.9545432329177856
17,0.9990407228469849,0.9536278247833252,0.9509940147399902
18,0.9989598989486694,0.9486172795295715,0.9458784461021423
19,0.998878002166748,0.9401578307151794,0.9370256662368774
20,0.9987870454788208,0.9362087249755859,0.9323013424873352
21,0.9986922740936279,0.9326308965682983,0.9279302358627319
22,0.9985800981521606,0.9275209307670593,0.9227494597434998
23,0.9983699321746826,0.921668529510498,0.9170758128166199
24,0.9980795383453369,0.9146653413772583,0.9106594324111938
25,0.9977924227714539,0.9075371026992798,0.9032680988311768
26,0.9975838661193848,0.9003491401672363,0.895906925201416
27,0.9974563121795654,0.8916134834289551,0.8872998356819153
28,0.9973642826080322,0.8889788389205933,0.8848976492881775
29,0.9974690675735474,0.8881103992462158,0.8843583464622498
30,0.9976028203964233,0.8884512186050415,0.8844490051269531
31,0.9977010488510132,0.8899853229522705,0.8854466676712036
32,0.9976601004600525,0.8888850808143616,0.8835221529006958
33,0.9979116916656494,0.8899328708648682,0.8844473361968994
34,0.9978834390640259,0.8875390291213989,0.881689727306366
35,0.9976838827133179,0.881039023399353,0.8745489120483398
36,0.9974524974822998,0.8775167465209961,0.8705649375915527
37,0.9974421262741089,0.8735200762748718,0.866711437702179
38,0.997378408908844,0.8690633177757263,0.8626928329467773
39,0.9976788759231567,0.8639141321182251,0.8587018251419067
