step,Class_0_Body_Mean_Norm,Class_1_Body_Mean_Norm,Class_2_Body_Mean_Norm,Class_3_Body_Mean_Norm,Class_4_Body_Mean_Norm,Class_5_Body_Mean_Norm,Class_6_Body_Mean_Norm,Class_7_Body_Mean_Norm,Class_8_Body_Mean_Norm,Class_9_Body_Mean_Norm,Class_10_Body_Mean_Norm,Class_11_Body_Mean_Norm,Class_12_Body_Mean_Norm,Class_13_Body_Mean_Norm,Class_14_Body_Mean_Norm,Class_0_Head_Mean_Norm,Class_1_Head_Mean_Norm,Class_2_Head_Mean_Norm,Class_3_Head_Mean_Norm,Class_4_Head_Mean_Norm,Class_5_Head_Mean_Norm,Class_6_Head_Mean_Norm,Class_7_Head_Mean_Norm,Class_8_Head_Mean_Norm,Class_9_Head_Mean_Norm,Class_10_Head_Mean_Norm,Class_11_Head_Mean_Norm,Class_12_Head_Mean_Norm,Class_13_Head_Mean_Norm,Class_14_Head_Mean_Norm
10,38.572990841335724,30.645537270439995,87.17133164405823,89.03043121761746,76.69096493721008,114.15316867828369,95.9931403266059,106.05208369663784,139.5340051651001,150.01271362304686,119.04543177286784,106.40457763671876,95.72267456054688,110.27686309814453,135.66644287109375,38.26212692260742,30.24486520555284,85.83948516845703,87.15300612979465,76.20072662830353,113.65976905822754,95.6920051574707,105.79131753104073,139.054368019104,149.6542755126953,118.72771708170573,106.02134552001954,94.68766784667969,110.00881767272949,135.50926208496094
11,37.30169550577799,28.176624933878582,85.48266816139221,85.90602821773953,69.98003876209259,111.21415376663208,87.922546810574,99.56865910121373,136.53066444396973,149.76452026367187,117.86810048421223,106.74407501220703,96.13840942382812,111.1045150756836,135.35948181152344,36.31461652119955,27.981667200724285,83.82091093063354,84.31924512651231,69.7764613032341,110.67422819137573,87.19273461235895,99.28284563337054,136.1284761428833,149.42342529296874,117.63593165079753,106.413232421875,93.97669677734375,110.11522483825684,135.22024536132812
12,35.41757498847114,26.875688287946915,83.61189460754395,83.60410478379991,65.00663155317307,109.725754737854,78.58786646525066,92.5307126726423,131.3502540588379,148.77032165527345,115.78846995035808,106.97740936279297,94.15402526855469,111.18973731994629,135.17779541015625,34.95553345150418,26.651599089304607,82.2093780040741,82.7541242175632,64.73645734786987,107.71294784545898,78.02513758341472,92.20701272147042,131.077130317688,148.4416275024414,115.56152725219727,106.67603607177735,93.34392700195312,110.41156959533691,135.0138397216797
13,34.8018307156033,26.269755575391983,82.42812514305115,83.40617677900526,61.14384368062019,105.51682949066162,69.34572898017035,85.6739981515067,124.37745571136475,146.8197021484375,113.11343129475911,107.0125518798828,93.6209716796875,112.42453384399414,134.697998046875,34.440055423312714,26.085656748877632,81.22054672241211,81.93023819393582,60.9234225153923,104.06448221206665,69.00891664293077,85.20044054303851,124.11282730102539,146.4034637451172,112.83706665039062,106.71550750732422,92.84579010009766,110.65602493286133,134.5059051513672
14,35.02489270104302,26.327665858798557,81.23928570747375,82.84301439921062,58.716922014951706,99.6078372001648,61.30879211425781,79.46336310250419,115.2464656829834,144.09407806396484,109.85575739542644,107.93591766357422,93.50817413330078,111.52983283996582,133.80905151367188,34.517333348592125,26.135984049903023,80.13373637199402,82.22054926554362,58.49366545677185,98.98042678833008,60.93089167277018,79.12373624529157,115.01154041290283,143.56187591552734,109.45079167683919,106.46251220703125,92.53027801513672,110.95017433166504,133.5935516357422
15,35.33348094092475,28.151066886054146,80.04050707817078,84.04164441426595,57.179427325725555,95.40327405929565,53.22018199496799,73.71174076625279,103.51657104492188,140.11267852783203,107.9709300994873,106.50477600097656,92.19523773193359,111.16617202758789,132.79074096679688,34.94748401641846,26.872164461347793,78.68127715587616,83.08362950219049,56.89995697140694,94.04399108886719,52.78134727478027,73.37986973353794,103.31657028198242,139.64583892822264,107.07539812723796,105.9212890625,91.59983367919922,110.7741928100586,132.5546112060547
16,37.34556685553657,27.89558193418715,80.12747466564178,85.15889941321478,55.8376399576664,90.79079675674438,45.51764742533366,68.20020839146206,91.50373458862305,136.3024673461914,104.57088279724121,106.21955261230468,91.63231811523437,111.09686088562012,131.91650390625,35.913451300727,27.717084036933052,77.89477288722992,83.84379270341661,55.56914831697941,89.92751789093018,45.217041651407875,67.88588224138532,91.31636476516724,135.75118713378907,104.22403717041016,105.82715454101563,91.1107406616211,110.77436256408691,131.6559600830078
17,36.82685894436307,29.238179471757675,79.54965949058533,86.05802663167317,54.245851039886475,86.84523797035217,39.380158848232696,64.95762688773019,79.91083526611328,131.7766098022461,101.81672032674153,106.19792175292969,91.23046569824218,111.09345436096191,131.34353637695312,36.53091833326552,29.04442861345079,77.58913886547089,85.23695553673639,54.02156615257263,85.79384207725525,39.11842685275607,63.29162161690848,79.72581958770752,131.18783569335938,101.51641845703125,105.88482666015625,90.70667266845703,110.7660903930664,131.0614471435547
18,37.498778131273056,31.221212069193523,78.34717452526093,87.51494004991319,52.94533111155033,85.10318231582642,34.40334182315402,60.086004802158904,69.04360437393188,126.9238998413086,98.87856610616048,106.18626556396484,90.74765014648438,111.25938606262207,131.04127502441406,37.225165685017906,31.007771227094864,76.59250891208649,86.5230352613661,52.75115032494068,82.55998516082764,34.14628675248888,59.719752175467356,68.85133218765259,126.27660064697265,98.48929023742676,105.84829864501953,90.19954223632813,110.90155220031738,130.7332000732422
19,38.06388229793973,33.75549734963311,77.55294263362885,91.99268945058186,52.346894942224026,81.31793427467346,30.6518464618259,57.09086309160505,60.560261249542236,120.84469757080078,96.7965857187907,105.69234771728516,91.1734848022461,111.18903350830078,130.6201629638672,37.76522138383653,33.51922517352634,75.37935316562653,87.62264092763265,52.16799919307232,80.00486397743225,30.3310358259413,56.76623398917062,60.368223667144775,120.0162338256836,96.30637296040852,105.3647445678711,89.5226837158203,110.82644844055176,130.29356384277344
20,39.21332963307699,36.5412999259101,74.78391563892365,91.56091393364801,51.43762732297182,79.15471482276917,27.545806037055122,55.20015961783273,59.054327964782715,114.35582885742187,94.46864891052246,105.0258560180664,89.75592803955078,110.89531326293945,130.52902221679688,38.898542404174805,36.26874049504598,73.79083001613617,88.10665141211615,51.273495241999626,78.17502498626709,27.18778445985582,54.492845262799946,52.88336801528931,113.61151123046875,94.05722490946452,104.73281555175781,89.07887725830078,110.52754783630371,130.17410278320312
21,40.6223840713501,39.22358300950792,73.7081960439682,90.22243987189398,51.11774508655071,78.05059444904327,24.834952937232124,52.31391961233957,46.93917512893677,107.2990707397461,91.93861389160156,104.51852264404297,89.66923141479492,110.54925155639648,130.527587890625,40.27883095211453,38.82548798455132,71.72392046451569,88.17612520853679,50.93859238177538,76.88539099693298,24.546022097269695,51.991246359688894,46.73886156082153,106.51109619140625,91.5138365427653,104.08712158203124,88.97414016723633,110.1765022277832,130.1327667236328
22,42.42915132310655,41.388528717888725,71.05671900510788,90.07929664187961,50.49815971031785,76.4041508436203,22.71645540661282,50.7591359274728,41.41936182975769,100.02045135498047,88.72693634033203,104.41261596679688,89.24049682617188,110.14217185974121,130.05294799804688,42.042471991644966,41.01458973354764,69.82273644208908,88.83316029442682,50.31948648393154,74.66515016555786,22.378231896294487,50.40656416756766,41.203410387039185,99.1101791381836,88.31862513224284,103.54517517089843,88.50602493286132,109.67375373840332,129.6328887939453
23,43.854135513305664,43.18053309122721,72.4100410938263,93.59889846377902,49.312936916947365,74.84182929992676,21.296989493899876,51.17960139683315,37.020018577575684,92.49530792236328,85.8595027923584,103.87877502441407,93.40171585083007,110.05923652648926,129.60687255859375,43.45885149637858,42.8423449728224,68.26168239116669,88.91263749864366,49.105036947876215,72.60711705684662,20.840975761413574,50.54563331604004,36.85700035095215,91.7298080444336,85.4276688893636,103.14140472412109,88.85347976684571,109.60801887512207,129.17393493652344
24,44.57452752855089,44.99815718332926,68.19540143013,89.90299362606473,48.05716174095869,72.92138254642487,19.681377993689644,50.61265236990793,34.2589898109436,84.68975296020508,83.59981346130371,103.33043518066407,89.03689346313476,109.8806037902832,128.85218811035156,44.17522091335721,44.66507853402032,66.93759989738464,89.1369973288642,47.87567790970206,71.02628922462463,19.434847831726074,50.09456089564732,34.09719181060791,84.05382995605468,83.16041501363118,102.75088653564453,88.34208679199219,109.47963905334473,128.417236328125
25,44.68822691175673,46.336260583665634,66.42997694015503,89.16620233323839,47.80261109024286,72.65792453289032,18.288870917426216,50.6633665902274,32.958773374557495,77.85127639770508,82.15501403808594,102.81480407714844,88.25488204956055,109.30507278442383,127.42179870605469,44.2528928120931,45.95817947387695,65.81581860780716,88.05051644643147,47.624185763299465,70.09106409549713,18.04373370276557,50.15376717703683,32.81500220298767,77.32565689086914,81.74669901529948,102.21811370849609,87.53988265991211,108.92588424682617,126.95809173583984
26,44.578701443142364,47.46316729651557,65.4871199131012,88.88939656151666,46.59332462400198,72.1727203130722,17.97232945760091,51.344232014247346,32.330835819244385,71.29906845092773,79.90213839213054,102.30176544189453,88.14877777099609,108.52072334289551,125.21409606933594,44.08012941148546,47.098372565375435,64.91470694541931,87.33261447482639,46.431106097996235,69.3151980638504,16.89760152498881,50.94606072562082,32.1895694732666,70.79021911621093,79.52720642089844,101.44803161621094,87.47520446777344,108.1380844116211,124.73516845703125
27,43.86247253417969,48.54404486550225,65.06905436515808,87.36314529842801,44.96485974639654,71.82146441936493,17.518984423743355,53.009102140154155,31.807705879211426,65.36048431396485,77.96026547749837,101.56914672851562,88.40569305419922,107.76005363464355,122.90205383300781,43.34173075358073,48.194313261244034,64.34448045492172,86.35966777801514,44.74598374962807,68.31028318405151,15.861114501953125,52.58036477225168,31.664366245269775,64.88411026000976,77.63766733805339,100.43739471435546,87.77530288696289,107.38957786560059,122.42586517333984
28,42.95981661478678,48.91333791944716,66.86671304702759,86.46439509921603,42.86988309957087,68.81019032001495,16.757317807939316,54.71146174839565,31.62702965736389,61.04217262268067,76.51636759440105,100.50536804199218,88.79612197875977,106.51923942565918,120.37133026123047,42.50150341457791,48.53195354673598,63.99584573507309,85.62632242838542,42.6414981149137,66.9299852848053,15.415614446004232,54.26476396833147,31.46912431716919,60.454510879516604,76.20253817240398,99.26044464111328,88.19557342529296,106.17209243774414,119.9216079711914
29,42.11948606703017,49.35731257332696,66.10679012537003,88.21296225653754,41.20230711065233,67.04771673679352,15.679433160358005,55.561370849609375,31.47426176071167,57.558413696289065,75.63852437337239,99.44917144775391,88.94941329956055,105.06797790527344,117.46552276611328,41.63601409064399,47.874704943762886,63.467882573604584,85.23847283257379,41.038971623405814,65.0864953994751,15.391374535030788,55.11273874555315,31.301374197006226,57.023246383666994,75.27755037943523,98.20653533935547,88.41962585449218,104.71607875823975,117.00765991210938
30,41.55225520663791,47.55170578426785,63.642696022987366,86.81271235148112,39.44949525408447,64.00494706630707,16.344838937123615,55.684578214372905,31.33907413482666,54.62891883850098,75.29133733113606,98.14852600097656,89.06106872558594,104.0491418838501,114.14492797851562,41.06716940138075,47.16234466764662,62.91987320780754,85.00331094529894,39.280792869627476,63.44788324832916,15.168497244517008,55.358507701328826,31.19259738922119,54.160756301879886,74.89150174458821,96.9154769897461,88.57014923095703,103.55005073547363,113.66539001464844
31,39.865113470289444,46.421123875512016,62.86303499341011,87.15374946594238,37.73409000225365,62.66986799240112,16.142453299628365,56.75421987261091,31.36384391784668,52.88410186767578,75.36410649617513,96.65215759277343,89.5722557067871,102.8657579421997,110.96440887451172,39.34960185156928,46.03926112916734,62.212685108184814,84.4346710840861,37.52805634588003,62.15124952793121,15.167735205756294,55.70243917192732,31.220486640930176,52.43577919006348,74.98425610860188,95.8142822265625,88.94604110717773,102.08759880065918,110.4852523803711
32,38.5194804933336,45.414029359817505,62.19451415538788,84.65622011820476,35.888005554676056,62.12714898586273,15.588164369265238,56.29538590567453,31.67740035057068,51.3890998840332,75.38448651631673,95.89574661254883,90.41135482788086,101.0394811630249,108.02452087402344,37.98793782128228,45.014012257258095,61.53943666815758,84.02828195359972,35.668877995572984,61.58490025997162,15.044590327474806,55.696550369262695,31.53103256225586,50.93671169281006,74.99971008300781,94.2355110168457,89.89474487304688,100.66607093811035,107.55961608886719
33,37.180141343010796,44.10597689946493,61.82285112142563,85.26511149936252,34.150796400383115,61.186063170433044,16.979938255416023,56.13834353855678,31.59817147254944,50.42537975311279,75.76708475748698,93.63387145996094,90.69999084472656,99.64037036895752,106.28276062011719,36.6217679977417,43.63596216837565,60.926045060157776,84.03545506795247,33.87384467758238,60.641565799713135,15.316714035140144,55.207989011492046,31.450891256332397,49.96936435699463,75.43303934733073,92.95617370605468,90.26816482543946,99.25577068328857,105.84359741210938
34,35.436966790093315,42.722185638215805,61.91890171170235,84.53982755872939,32.885093682445586,60.503424763679504,16.688086403740776,54.852905000959126,31.03266167640686,50.0400146484375,76.56090927124023,91.88947296142578,91.46586151123047,97.91941356658936,104.73026275634766,34.87452030181885,42.29462615648905,60.68657884001732,83.21440611945258,32.60534689296037,59.852182507514954,15.40980052947998,54.4135434286935,30.881489515304565,49.53552894592285,76.2430648803711,91.24825439453124,91.02080535888672,97.55793190002441,104.321533203125
35,33.63582388559977,41.01948067877028,61.572426319122314,82.84657965766058,31.772894714027643,60.39860641956329,16.025218473540413,53.00519234793527,30.651071310043335,50.556200408935545,76.92694473266602,91.1109130859375,91.93301391601562,96.80597305297852,104.77041625976562,33.09842978583442,40.63729895485772,60.70067721605301,81.47323926289876,31.55278613884002,59.62311577796936,15.705516232384575,52.69164112636021,30.502646684646606,50.07402153015137,76.58087221781413,90.51132583618164,91.07993545532227,96.41476058959961,104.39234161376953
36,31.933030870225693,39.52604005071852,62.48201310634613,80.99634954664442,30.47530694771558,60.38161885738373,15.876467718018425,51.76348631722586,31.478397369384766,51.16991271972656,77.81904284159343,90.9898796081543,91.48431777954102,94.96214199066162,104.46007537841797,31.44790087805854,39.08686203426785,60.463661670684814,79.72656864590115,30.285833592526615,59.60761225223541,15.571416669421726,51.45919690813337,30.906808137893677,50.6508602142334,77.44709968566895,90.33617935180663,90.81750793457032,94.56352138519287,104.02252197265625
37,30.73316944970025,37.96840869055854,63.59017950296402,79.63917456732855,29.15155511442572,60.212000489234924,15.632792433102926,50.52658299037388,31.494894981384277,51.45802345275879,78.10046641031902,91.49979095458984,91.92927474975586,92.99621772766113,104.03901672363281,30.27660126156277,37.178455405765106,61.1193046271801,78.33690346611871,28.962099905125797,59.468966364860535,15.331155829959446,50.22543580191476,31.30475687980652,50.935794258117674,77.71734555562337,90.35297393798828,90.57769393920898,92.6180248260498,103.61071014404297
38,29.882457733154297,36.18946441014608,67.51295313239098,78.40501976013184,27.937195212114602,60.39164173603058,15.446487810876635,49.61864825657436,31.843998670578003,51.41774921417236,77.72571309407552,91.35805816650391,94.8491424560547,91.63845920562744,104.44042205810547,29.431235631306965,35.806692918141685,62.06336757540703,77.10581419203017,27.764592418912798,59.693977653980255,15.1381143728892,49.32452310834612,31.430484771728516,50.92171802520752,77.23253122965495,90.69274597167968,90.82460861206054,91.23820781707764,104.04329681396484
39,29.25163385603163,34.876912673314415,63.66169083118439,76.55782869127061,27.16406278917566,60.693782687187195,15.567623628510368,48.51800973074777,31.490596294403076,51.356141090393066,76.50848897298177,92.97675247192383,97.88419113159179,90.42796611785889,104.81104278564453,28.789425320095486,34.48125020662943,62.889476865530014,75.57137224409315,26.764337845612317,60.05278545618057,15.283342321713766,48.2127445765904,31.311893224716187,50.873153877258304,75.86745516459148,91.67433700561523,90.8963134765625,90.005126953125,104.44129943847656
