Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.999587893486023,0.9539995193481445,0.9530595541000366
1,0.9995672702789307,0.9516737461090088,0.9508891701698303
2,0.9993584752082825,0.9549016952514648,0.953772246837616
3,0.9993242025375366,0.9542693495750427,0.9529544115066528
4,0.9993304014205933,0.9538064002990723,0.952377438545227
5,0.9993206858634949,0.9531457424163818,0.9515907764434814
6,0.9993616342544556,0.947540283203125,0.9458844661712646
7,0.9992538690567017,0.9517849683761597,0.9499270915985107
8,0.9992163181304932,0.9500395059585571,0.9481420516967773
9,0.9989128112792969,0.9472739100456238,0.9448779225349426
10,0.9989261627197266,0.9477394819259644,0.9455173015594482
11,0.9979425668716431,0.942249059677124,0.9378066062927246
12,0.999099850654602,0.9479779005050659,0.9459626078605652
13,0.998960018157959,0.9482525587081909,0.9462666511535645
14,0.9988961219787598,0.9486931562423706,0.9463566541671753
15,0.9987590909004211,0.949377715587616,0.9470778703689575
16,0.9986257553100586,0.9490403532981873,0.9465459585189819
17,0.9984622597694397,0.9486019611358643,0.9457271099090576
18,0.9981924295425415,0.948318600654602,0.9448790550231934
19,0.998193621635437,0.9466089010238647,0.9427327513694763
20,0.9972309470176697,0.9478845596313477,0.9425355792045593
21,0.9967100620269775,0.9459626078605652,0.9395731687545776
22,0.996038556098938,0.9461634159088135,0.9387565851211548
23,0.9943448305130005,0.9367111325263977,0.922868549823761
24,0.9949761033058167,0.9450030326843262,0.9359608292579651
25,0.9939616918563843,0.9449225068092346,0.9348424673080444
26,0.9932563304901123,0.9445904493331909,0.9338440299034119
27,0.9926906228065491,0.944330632686615,0.9331281185150146
28,0.9921846389770508,0.9442281723022461,0.932752251625061
29,0.9914739727973938,0.9435786008834839,0.9314193725585938
30,0.9910030364990234,0.9423466920852661,0.9297902584075928
31,0.9906268119812012,0.941148579120636,0.9286985397338867
32,0.9908915758132935,0.9403126835823059,0.9279057383537292
33,0.9910368323326111,0.93886798620224,0.926367998123169
34,0.9913313984870911,0.9376396536827087,0.9256397485733032
35,0.9913278818130493,0.9352637529373169,0.9240169525146484
36,0.9922009706497192,0.9325918555259705,0.9224958419799805
37,0.991458535194397,0.9285967350006104,0.9170984029769897
38,0.9934687614440918,0.9263715744018555,0.9155869483947754
39,0.9911731481552124,0.9182577729225159,0.8978020548820496
