Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9992691278457642,0.9841495752334595,0.9841582775115967
1,0.9993137717247009,0.9838685393333435,0.9839541912078857
2,0.9993282556533813,0.9834068417549133,0.9837033748626709
3,0.9993200302124023,0.9829732179641724,0.983325719833374
4,0.9993155002593994,0.9823523163795471,0.9826543927192688
5,0.9992669224739075,0.9817494750022888,0.9817098379135132
6,0.9991604089736938,0.9811974167823792,0.9809538125991821
7,0.9991421699523926,0.9801872968673706,0.9798975586891174
8,0.9991062879562378,0.9790524840354919,0.9785928726196289
9,0.9990374445915222,0.9779684543609619,0.9774621725082397
10,0.9989480972290039,0.9760777950286865,0.9754675030708313
11,0.9989184141159058,0.9746255874633789,0.9738196134567261
12,0.9986743927001953,0.9715179204940796,0.9699493646621704
13,0.997983992099762,0.965488076210022,0.9624332785606384
14,0.9976599216461182,0.961539626121521,0.9571534395217896
15,0.997565746307373,0.9599261283874512,0.954517662525177
16,0.997638463973999,0.9574702978134155,0.9515706300735474
17,0.9979148507118225,0.9503709077835083,0.9439378976821899
18,0.9982857704162598,0.9390324950218201,0.9324818849563599
19,0.9985287189483643,0.9256740808486938,0.9198534488677979
20,0.9990106225013733,0.9131272435188293,0.9081494808197021
21,0.9994323253631592,0.9037402868270874,0.8997772932052612
22,0.9996477365493774,0.8933693766593933,0.8900511860847473
23,0.9997130632400513,0.882695734500885,0.8797507882118225
24,0.9998432397842407,0.8828281164169312,0.8803005218505859
25,0.9999955892562866,0.8753279447555542,0.8749182224273682
26,1.0,0.8438630104064941,0.8438630104064941
27,0.9999998211860657,0.8145478367805481,0.8145478367805481
28,1.0,0.8163174986839294,0.8163174986839294
29,0.9999999403953552,0.8385909795761108,0.8385909795761108
30,0.9999998807907104,0.8058463335037231,0.8058463335037231
31,1.0000001192092896,0.808037281036377,0.808037281036377
32,0.9999998807907104,0.8185567855834961,0.8185567855834961
33,0.9999998807907104,0.7828896641731262,0.7828896641731262
34,0.9999997615814209,0.7942459583282471,0.7942641973495483
35,0.9999028444290161,0.8190339803695679,0.818247377872467
36,0.9998690485954285,0.8137015104293823,0.812900960445404
37,0.9999259114265442,0.8088212013244629,0.808327853679657
38,0.9999748468399048,0.8040561079978943,0.8038511872291565
39,0.9999305605888367,0.8036918640136719,0.8034716248512268
