Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9997016191482544,0.9619380235671997,0.9609348773956299
1,0.999635636806488,0.9616425037384033,0.9604937434196472
2,0.9995360970497131,0.9609779119491577,0.9597257375717163
3,0.999545693397522,0.9586823582649231,0.9578191637992859
4,0.9993941187858582,0.9592670202255249,0.9579198360443115
5,0.9993896484375,0.9588915109634399,0.9575355648994446
6,0.9993873238563538,0.9579794406890869,0.9565972089767456
7,0.9993089437484741,0.9572232961654663,0.9556788802146912
8,0.999290943145752,0.9564547538757324,0.9548647403717041
9,0.9992008209228516,0.9557236433029175,0.9537945985794067
10,0.9990880489349365,0.9548501968383789,0.9526182413101196
11,0.999150812625885,0.9516708254814148,0.9497570991516113
12,0.9993213415145874,0.9501609206199646,0.948695957660675
13,0.9995673894882202,0.9452501535415649,0.9440928101539612
14,0.9993960857391357,0.9492369294166565,0.9474503397941589
15,0.9993253946304321,0.9493618011474609,0.9472989439964294
16,0.9992960691452026,0.9483550786972046,0.9462240934371948
17,0.9992448091506958,0.946923553943634,0.9447483420372009
18,0.9991830587387085,0.9453332424163818,0.9430868029594421
19,0.9990929365158081,0.9442407488822937,0.941794753074646
20,0.9989593029022217,0.9435784220695496,0.9409103393554688
21,0.9987807273864746,0.9426206946372986,0.9396652579307556
22,0.9985477328300476,0.9420857429504395,0.9387470483779907
23,0.9983588457107544,0.9413984417915344,0.9377683401107788
24,0.9981556534767151,0.9408192038536072,0.9368921518325806
25,0.9978533983230591,0.9403865337371826,0.9360212087631226
26,0.9974894523620605,0.9401376247406006,0.9352408647537231
27,0.9971151947975159,0.9398988485336304,0.9344878196716309
28,0.9966761469841003,0.9397537112236023,0.9338042140007019
29,0.9961369633674622,0.9393914937973022,0.9328526258468628
30,0.9956389665603638,0.9387223720550537,0.9316112995147705
31,0.9949373006820679,0.9379169344902039,0.9300329685211182
32,0.9940038919448853,0.9380093812942505,0.9292213916778564
33,0.9929336905479431,0.9372955560684204,0.9277617931365967
34,0.9922099113464355,0.9365273714065552,0.926293134689331
35,0.9917342662811279,0.9345942735671997,0.9241520166397095
36,0.9915128946304321,0.9340147972106934,0.9234796762466431
37,0.991291344165802,0.9328785538673401,0.922321617603302
38,0.991503119468689,0.9311248660087585,0.9209636449813843
39,0.991668701171875,0.9288018345832825,0.9189655184745789
