Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9993139505386353,0.9886290431022644,0.9893845319747925
1,0.9994404911994934,0.9877060651779175,0.9887503385543823
2,0.9995917081832886,0.987075924873352,0.9880023002624512
3,0.9995719194412231,0.9864908456802368,0.9865562915802002
4,0.999267041683197,0.9872846007347107,0.9858617782592773
5,0.9984200596809387,0.9866361618041992,0.9833383560180664
6,0.9978961944580078,0.9815412759780884,0.9746156930923462
7,0.9971305131912231,0.9768838882446289,0.9678534269332886
8,0.996280312538147,0.9646047353744507,0.9526504278182983
9,0.9955624341964722,0.9591267704963684,0.9439582824707031
10,0.9949420690536499,0.9474854469299316,0.9306923151016235
11,0.9941049814224243,0.9308481812477112,0.9120034575462341
12,0.9933305978775024,0.9193500876426697,0.8973530530929565
13,0.9925961494445801,0.9090447425842285,0.8854210376739502
14,0.9920765161514282,0.9046730995178223,0.8790842294692993
15,0.9918575286865234,0.896294116973877,0.869838535785675
16,0.9917683601379395,0.8891785144805908,0.8608172535896301
17,0.9916710257530212,0.8892172574996948,0.8604068756103516
18,0.9916182160377502,0.8894516825675964,0.8599640130996704
19,0.9917134046554565,0.8873893022537231,0.8559283018112183
20,0.9916939735412598,0.8881312608718872,0.8572120666503906
21,0.9921243786811829,0.878471314907074,0.8477851152420044
22,0.9919055700302124,0.8770824074745178,0.8465189933776855
23,0.9903711080551147,0.864145040512085,0.8296016454696655
24,0.9919813871383667,0.861883819103241,0.8316822648048401
25,0.9916600584983826,0.8569355010986328,0.8253253698348999
26,0.9917141795158386,0.8535476326942444,0.8221631050109863
27,0.9915856719017029,0.8521009683609009,0.8192744851112366
28,0.9869906306266785,0.8457152247428894,0.8072962760925293
29,0.9877278804779053,0.8363777995109558,0.7976734638214111
30,0.9913463592529297,0.8421931266784668,0.8104417324066162
31,0.9912704229354858,0.8408052921295166,0.810326874256134
32,0.9905352592468262,0.8375691175460815,0.8075011968612671
33,0.9900780916213989,0.8337550163269043,0.8044898509979248
34,0.989745557308197,0.8320062160491943,0.8036383390426636
35,0.9890389442443848,0.8382378816604614,0.8086843490600586
36,0.984981894493103,0.838621199131012,0.8027538061141968
37,0.9828524589538574,0.8443365693092346,0.8069397211074829
38,0.9692258238792419,0.8419485092163086,0.7889325022697449
39,0.9883695840835571,0.8438268899917603,0.8135863542556763
