Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.999666690826416,0.9844772815704346,0.9831637740135193
1,0.9996795058250427,0.9846153855323792,0.983491063117981
2,0.9996168613433838,0.9836357831954956,0.9823131561279297
3,0.9995003342628479,0.9829868674278259,0.9814527034759521
4,0.9991751909255981,0.9823259711265564,0.9802674651145935
5,0.9983052015304565,0.9802519083023071,0.9769429564476013
6,0.9976775646209717,0.9786442518234253,0.974260687828064
7,0.9971727728843689,0.9758281707763672,0.9695227146148682
8,0.996758222579956,0.9698356986045837,0.9613242149353027
9,0.9964302778244019,0.9638993740081787,0.9523223638534546
10,0.9962599873542786,0.9557425379753113,0.9408420920372009
11,0.9960041642189026,0.9499648809432983,0.9329474568367004
12,0.9955159425735474,0.9432032704353333,0.923143208026886
13,0.9952389001846313,0.9352532029151917,0.9129126071929932
14,0.9950671195983887,0.9348008632659912,0.9109718799591064
15,0.9947316646575928,0.9295001029968262,0.9046239852905273
16,0.9943705201148987,0.9249123334884644,0.8986025452613831
17,0.9939520359039307,0.9250630736351013,0.8964430093765259
18,0.9934166669845581,0.9240549802780151,0.8944940567016602
19,0.9930434226989746,0.9231278300285339,0.891695499420166
20,0.992806077003479,0.919757068157196,0.8885200023651123
21,0.9921801090240479,0.9158644080162048,0.883484423160553
22,0.9920966625213623,0.9129823446273804,0.8808550834655762
23,0.9921534061431885,0.9057397246360779,0.8741133213043213
24,0.9930214881896973,0.9065781235694885,0.876154363155365
25,0.9931849241256714,0.9036149978637695,0.8730660080909729
26,0.9929670691490173,0.9040826559066772,0.8725069761276245
27,0.9932924509048462,0.905006468296051,0.874752938747406
28,0.9934036135673523,0.9019839763641357,0.8729498386383057
29,0.9930883049964905,0.8946781754493713,0.8678317666053772
30,0.9930336475372314,0.8938683271408081,0.866971492767334
31,0.9927595853805542,0.8939447402954102,0.8677581548690796
32,0.9927659034729004,0.8979432582855225,0.8714768886566162
33,0.9922869801521301,0.8974352478981018,0.8701218366622925
34,0.9920844435691833,0.8993538618087769,0.8717207908630371
35,0.9920692443847656,0.8976966142654419,0.8700464963912964
36,0.9921942949295044,0.8950883746147156,0.8674269318580627
37,0.9921367764472961,0.8915427923202515,0.8638468384742737
38,0.9920504689216614,0.8883585929870605,0.8609921932220459
39,0.9920084476470947,0.8867565393447876,0.8600170612335205
