Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9990236759185791,0.9867331385612488,0.9876314401626587
1,0.9991012811660767,0.9866982698440552,0.9874839782714844
2,0.9991123676300049,0.9863350987434387,0.9871388673782349
3,0.9991421103477478,0.9863991737365723,0.98710036277771
4,0.9991049766540527,0.9864743947982788,0.9870599508285522
5,0.9990716576576233,0.9865646958351135,0.9869385957717896
6,0.9990049600601196,0.9864766597747803,0.9865530133247375
7,0.9989436268806458,0.9865754842758179,0.9864464402198792
8,0.9988269805908203,0.9864494800567627,0.985725462436676
9,0.9985706806182861,0.9861409664154053,0.9844580888748169
10,0.9981695413589478,0.9852579832077026,0.9823928475379944
11,0.99775630235672,0.9846748113632202,0.9808560609817505
12,0.9975279569625854,0.9840570092201233,0.9788219928741455
13,0.9972289204597473,0.9827888011932373,0.9763524532318115
14,0.9972100257873535,0.9806357622146606,0.9733233451843262
15,0.9973382353782654,0.9770907163619995,0.9684783220291138
16,0.9976309537887573,0.9719215035438538,0.9626107811927795
17,0.9980171918869019,0.9635328054428101,0.9549722671508789
18,0.9982272982597351,0.9648178219795227,0.9565374851226807
19,0.9985274076461792,0.9611296653747559,0.9539579153060913
20,0.9986522197723389,0.9559277296066284,0.949785590171814
21,0.9987516403198242,0.9549455642700195,0.9488816261291504
22,0.9987617135047913,0.9539844393730164,0.9481329917907715
23,0.9986852407455444,0.9548331499099731,0.9491105675697327
24,0.9986463785171509,0.9552196860313416,0.9495417475700378
25,0.9986755847930908,0.9534666538238525,0.947741687297821
26,0.9985973238945007,0.9536875486373901,0.9475452899932861
27,0.9985127449035645,0.9548853635787964,0.9480527639389038
28,0.9983911514282227,0.9564043283462524,0.9487910866737366
29,0.9982818365097046,0.9559400081634521,0.9476705193519592
30,0.99820876121521,0.954132080078125,0.9448875188827515
31,0.9980504512786865,0.9509575366973877,0.9413090944290161
32,0.9979878664016724,0.9478018879890442,0.9370862245559692
33,0.9979977607727051,0.9440422654151917,0.9344103336334229
34,0.9980283975601196,0.9464394450187683,0.9359949827194214
35,0.9979891180992126,0.9443731307983398,0.9342954158782959
36,0.9979791641235352,0.9437988996505737,0.9335327744483948
37,0.9979659914970398,0.942093551158905,0.9314192533493042
38,0.9979696273803711,0.943946897983551,0.9334505796432495
39,0.997969388961792,0.94468754529953,0.9339805245399475
