Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9998178482055664,0.9773507714271545,0.977506160736084
1,0.9998427629470825,0.977802038192749,0.977902352809906
2,0.9998453855514526,0.9776704907417297,0.977718710899353
3,0.9998539686203003,0.9773268699645996,0.9773653745651245
4,0.9998651742935181,0.9769226312637329,0.9769312143325806
5,0.9999209046363831,0.9760671854019165,0.9757716655731201
6,0.9998732805252075,0.9767779111862183,0.9766079783439636
7,0.9998560547828674,0.9763463735580444,0.9761013984680176
8,0.9998235106468201,0.9760438799858093,0.9757336974143982
9,0.9997714161872864,0.9755476713180542,0.9751164317131042
10,0.9997010827064514,0.9750707745552063,0.9744942784309387
11,0.9996323585510254,0.9748098254203796,0.9741150140762329
12,0.9995273947715759,0.9741582870483398,0.9733480215072632
13,0.9993743896484375,0.9740452170372009,0.9730998873710632
14,0.9991808533668518,0.9743450284004211,0.9732354283332825
15,0.9991514682769775,0.9738942384719849,0.9727155566215515
16,0.9990088939666748,0.9736338257789612,0.9723340272903442
17,0.9989306926727295,0.9725255966186523,0.9711309671401978
18,0.9987910985946655,0.9708713889122009,0.9692531824111938
19,0.9986534118652344,0.968814492225647,0.9669738411903381
20,0.9985015392303467,0.967833936214447,0.9657682776451111
21,0.998363733291626,0.9665048718452454,0.9641812443733215
22,0.9982354640960693,0.965834379196167,0.9631713032722473
23,0.9979869723320007,0.965514063835144,0.962270975112915
24,0.9979212284088135,0.9655184149742126,0.9619364738464355
25,0.9978602528572083,0.9656258225440979,0.9617613554000854
26,0.9977544546127319,0.9659030437469482,0.9617036581039429
27,0.9975868463516235,0.9658504128456116,0.9610220193862915
28,0.9973304271697998,0.9658929109573364,0.9603146314620972
29,0.9970079660415649,0.965703547000885,0.9594326019287109
30,0.9968643188476562,0.9654197096824646,0.9586021304130554
31,0.9967733025550842,0.9646621346473694,0.9575550556182861
32,0.996588408946991,0.9631199836730957,0.9556477069854736
33,0.9964491128921509,0.9617571830749512,0.9540826082229614
34,0.9963104724884033,0.9607273936271667,0.9526138305664062
35,0.9962185621261597,0.9601471424102783,0.9515466690063477
36,0.9962034821510315,0.9602034687995911,0.9513492584228516
37,0.9962096214294434,0.9599462747573853,0.9508833289146423
38,0.9960627555847168,0.9593907594680786,0.9497189521789551
39,0.9959288835525513,0.9584912657737732,0.9477760791778564
