Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9998024106025696,0.9853707551956177,0.9852914214134216
1,0.9998066425323486,0.9848270416259766,0.9847570061683655
2,0.9997909069061279,0.9846187233924866,0.9845620393753052
3,0.9997707605361938,0.9844162464141846,0.9843799471855164
4,0.9997376203536987,0.9843752980232239,0.9843704700469971
5,0.9996913075447083,0.9841365218162537,0.984102725982666
6,0.9996456503868103,0.9840052127838135,0.983951985836029
7,0.999591052532196,0.9837038516998291,0.9836220741271973
8,0.9995322227478027,0.9834215641021729,0.9832711815834045
9,0.9994944930076599,0.9829027652740479,0.9829386472702026
10,0.999361515045166,0.9834187626838684,0.983218789100647
11,0.9992039203643799,0.9836118221282959,0.9831359386444092
12,0.9991523027420044,0.9832762479782104,0.982592761516571
13,0.9990750551223755,0.9823703765869141,0.9814274311065674
14,0.9990079402923584,0.9807544946670532,0.9794567823410034
15,0.9989831447601318,0.9791659116744995,0.977165699005127
16,0.9990201592445374,0.9773963689804077,0.9749515652656555
17,0.9992691874504089,0.9743527173995972,0.971774697303772
18,0.9994248151779175,0.9703543186187744,0.9682701826095581
19,0.9996136426925659,0.9674307703971863,0.965660035610199
20,0.989809513092041,0.9598582983016968,0.9370158314704895
21,0.9999517798423767,0.9615684151649475,0.9608516693115234
22,1.0000001192092896,0.9588433504104614,0.9588433504104614
23,0.9999999403953552,0.9586043953895569,0.9586043953895569
24,1.0,0.9584131240844727,0.9584131240844727
25,1.0,0.9579290151596069,0.9579290151596069
26,0.9999999403953552,0.9576579928398132,0.9576579928398132
27,1.0,0.9568606019020081,0.9568606019020081
28,1.0,0.9555302858352661,0.9555302858352661
29,1.0,0.952336847782135,0.952336847782135
30,1.0,0.9499939680099487,0.9499939680099487
31,1.0000001192092896,0.948615312576294,0.948615312576294
32,0.9999999403953552,0.9480832815170288,0.9480832815170288
33,1.0,0.9471591114997864,0.9471591114997864
34,0.9999998807907104,0.9468163847923279,0.9468163847923279
35,1.0,0.9445611238479614,0.9445611238479614
36,1.0,0.9411824345588684,0.9411824345588684
37,1.0,0.9394057989120483,0.9394057989120483
38,1.0,0.9346011281013489,0.9346011281013489
39,1.0,0.9347012042999268,0.9347012042999268
