,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.00819999910891056,2023-12-13 13:39:48.225024,2023-12-13 15:55:33.059034,0 days 02:15:44.834010,256,75,1.3289448722869174e-07,9.705116551187544,COMPLETE
1,1,0.013000000268220901,2023-12-13 15:55:33.214637,2023-12-13 20:03:17.313314,0 days 04:07:44.098677,32768,167,5.6606706992588876e-06,3.790346064278179,COMPLETE
2,2,0.009999999776482582,2023-12-13 20:03:17.452767,2023-12-13 22:18:58.163241,0 days 02:15:40.710474,45000,92,0.06220025976819164,8.12229401154132,COMPLETE
3,3,0.01419999822974205,2023-12-13 22:18:58.344586,2023-12-13 23:50:39.852140,0 days 01:31:41.507554,16384,61,7.417652034871818e-06,5.296666607542546,COMPLETE
4,4,0.006799999624490738,2023-12-13 23:50:40.003033,2023-12-14 02:59:27.786824,0 days 03:08:47.783791,512,110,1.8679434894556299e-07,3.388237241479991,COMPLETE
5,5,0.847000002861023,2023-12-14 02:59:27.922353,2023-12-14 04:54:41.613557,0 days 01:55:13.691204,45000,78,0.004300001586162603,2.14741367903489,COMPLETE
6,6,0.01140000019222498,2023-12-14 04:54:41.755605,2023-12-14 04:59:16.611099,0 days 00:04:34.855494,32768,2,9.669146694016018e-06,0.8228718328030318,COMPLETE
7,7,0.026000000536441803,2023-12-14 04:59:16.755311,2023-12-14 06:36:35.656268,0 days 01:37:18.900957,2048,63,0.0042247700890263706,5.0391968443710295,COMPLETE
8,8,0.012399999424815178,2023-12-14 06:36:35.796687,2023-12-14 09:12:32.185216,0 days 02:35:56.388529,32768,105,2.8993292583566958e-05,7.6044011577218775,COMPLETE
9,9,0.008999999612569809,2023-12-14 09:12:32.352243,2023-12-14 10:23:55.044319,0 days 01:11:22.692076,2048,46,0.02266490958666926,5.485553970773378,COMPLETE
10,10,0.8867999911308289,2023-12-14 10:23:55.175413,2023-12-14 12:16:27.650528,0 days 01:52:32.475115,45000,76,0.002970862303735313,1.2102259430855953,COMPLETE
11,11,0.724399983882904,2023-12-14 12:16:27.796787,2023-12-14 13:57:38.065932,0 days 01:41:10.269145,45000,68,0.0005588852500668539,1.5232446252274792,COMPLETE
12,12,0.11879999935626984,2023-12-14 13:57:38.201670,2023-12-14 16:10:32.384791,0 days 02:12:54.183121,45000,90,0.009013511656905806,0.899312040347255,COMPLETE
13,13,0.8718000054359436,2023-12-14 16:10:32.520430,2023-12-14 17:32:18.799541,0 days 01:21:46.279111,45000,54,0.0017193035876379144,2.5811920264784067,COMPLETE
14,14,0.8830000162124634,2023-12-14 17:32:18.943688,2023-12-14 19:22:00.659638,0 days 01:49:41.715950,45000,74,0.001989082866384827,2.1067280133592994,COMPLETE
15,15,0.8887999653816223,2023-12-14 19:22:00.824298,2023-12-14 20:54:50.912396,0 days 01:32:50.088098,45000,63,0.0028479601710435045,2.290736785139718,COMPLETE
16,16,0.883400022983551,2023-12-14 20:54:51.069944,2023-12-14 22:45:00.401786,0 days 01:50:09.331842,45000,75,0.002574843064773728,2.1606171940625076,COMPLETE
17,17,0.8717999458312988,2023-12-14 22:45:00.582623,2023-12-15 00:06:17.637988,0 days 01:21:17.055365,45000,55,0.0016345263056821073,1.1992150390163179,COMPLETE
18,18,0.8811999559402466,2023-12-15 00:06:17.819840,2023-12-15 01:48:16.833430,0 days 01:41:59.013590,45000,69,0.0026961512031638745,1.9220067051755299,COMPLETE
19,19,0.8791999816894531,2023-12-15 01:48:17.011446,2023-12-15 03:58:41.571315,0 days 02:10:24.559869,45000,89,0.0013270268127391742,2.0012540292611725,COMPLETE
