,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.7866666316986084,2023-12-13 13:39:48.553720,2023-12-13 13:43:47.358792,0 days 00:03:58.805072,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.3244444727897644,2023-12-13 13:43:47.489382,2023-12-13 13:50:10.212862,0 days 00:06:22.723480,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.9622222781181335,2023-12-13 13:50:10.375799,2023-12-13 13:54:55.067354,0 days 00:04:44.691555,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.6866666674613953,2023-12-13 13:54:55.399137,2023-12-13 13:59:17.379649,0 days 00:04:21.980512,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.7222222089767456,2023-12-13 13:59:17.593452,2023-12-13 14:02:10.891267,0 days 00:02:53.297815,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.7688888907432556,2023-12-13 14:02:11.098237,2023-12-13 14:07:44.803108,0 days 00:05:33.704871,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.21555554866790771,2023-12-13 14:07:44.935469,2023-12-13 14:13:28.628273,0 days 00:05:43.692804,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.9711111187934875,2023-12-13 14:13:28.765289,2023-12-13 14:16:36.752224,0 days 00:03:07.986935,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.02222222276031971,2023-12-13 14:16:36.950448,2023-12-13 14:17:02.227241,0 days 00:00:25.276793,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.9288889169692993,2023-12-13 14:17:02.369473,2023-12-13 14:22:15.710687,0 days 00:05:13.341214,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.9799999594688416,2023-12-13 14:22:15.924210,2023-12-13 14:27:53.339477,0 days 00:05:37.415267,512,124,0.003344863661513307,0.2,COMPLETE
11,11,0.9822222590446472,2023-12-13 14:27:53.603909,2023-12-13 14:31:31.955939,0 days 00:03:38.352030,512,78,0.001434101728851626,0.2,COMPLETE
12,12,0.9800000190734863,2023-12-13 14:31:32.144509,2023-12-13 14:36:13.533397,0 days 00:04:41.388888,512,102,0.0021537093261220584,0.918969388345763,COMPLETE
13,13,0.9777777791023254,2023-12-13 14:36:13.679084,2023-12-13 14:40:25.713076,0 days 00:04:12.033992,512,91,0.003037627001093472,0.2,COMPLETE
14,14,0.9822221994400024,2023-12-13 14:40:25.897686,2023-12-13 14:45:01.651602,0 days 00:04:35.753916,512,100,0.002293299025812481,0.3774907971377544,COMPLETE
15,15,0.9644444584846497,2023-12-13 14:45:01.835983,2023-12-13 14:47:30.966232,0 days 00:02:29.130249,4500,54,0.0009525021440606486,0.2,COMPLETE
16,16,0.9711111187934875,2023-12-13 14:47:31.199818,2023-12-13 14:50:47.896670,0 days 00:03:16.696852,4500,75,0.0033059815523598037,0.2,COMPLETE
17,17,0.9711110591888428,2023-12-13 14:50:48.079069,2023-12-13 14:52:27.018747,0 days 00:01:38.939678,4500,34,0.0027810993116463368,1.1012913937484714,COMPLETE
18,18,0.9777777791023254,2023-12-13 14:52:27.211544,2023-12-13 14:55:27.154124,0 days 00:02:59.942580,4500,68,0.0018595797581441131,1.4336676848726155,COMPLETE
19,19,0.9688888788223267,2023-12-13 14:55:27.365996,2023-12-13 14:58:13.791796,0 days 00:02:46.425800,4500,62,0.0021163685314956678,1.0874483101812757,COMPLETE
