,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.010999999940395355,2023-12-14 15:12:52.004833,2023-12-14 15:26:18.180262,0 days 00:13:26.175429,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.004999999888241291,2023-12-14 15:26:18.314599,2023-12-14 15:48:12.755646,0 days 00:21:54.441047,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.1274999976158142,2023-12-14 15:48:12.903791,2023-12-14 16:01:54.627519,0 days 00:13:41.723728,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.02149999886751175,2023-12-14 16:01:54.782181,2023-12-14 16:15:28.234152,0 days 00:13:33.451971,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.008500000461935997,2023-12-14 16:15:28.398204,2023-12-14 16:25:10.004088,0 days 00:09:41.605884,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.026500001549720764,2023-12-14 16:25:10.156475,2023-12-14 16:42:03.457396,0 days 00:16:53.300921,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.01850000023841858,2023-12-14 16:42:03.587007,2023-12-14 17:03:02.834046,0 days 00:20:59.247039,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.2759999930858612,2023-12-14 17:03:03.009606,2023-12-14 17:12:34.661530,0 days 00:09:31.651924,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.006000000052154064,2023-12-14 17:12:34.819557,2023-12-14 17:13:10.183682,0 days 00:00:35.364125,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.0215000007301569,2023-12-14 17:13:10.325423,2023-12-14 17:28:54.074235,0 days 00:15:43.748812,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.28049999475479126,2023-12-14 17:28:54.254471,2023-12-14 17:37:49.764130,0 days 00:08:55.509659,4500,67,0.0027201017734675265,1.1049010852922752,COMPLETE
11,11,0.2644999921321869,2023-12-14 17:37:49.901833,2023-12-14 17:45:04.433649,0 days 00:07:14.531816,4500,54,0.0022462733909208283,2.105247546608588,COMPLETE
12,12,0.2644999921321869,2023-12-14 17:45:04.623047,2023-12-14 17:54:58.836053,0 days 00:09:54.213006,4500,75,0.003000425069496706,1.3869123494284588,COMPLETE
13,13,0.24450001120567322,2023-12-14 17:54:58.972841,2023-12-14 18:03:10.575609,0 days 00:08:11.602768,4500,61,0.009006867424583615,1.1594235423398427,COMPLETE
14,14,0.2904999852180481,2023-12-14 18:03:10.709635,2023-12-14 18:11:48.950209,0 days 00:08:38.240574,4500,65,0.0030831421707671705,1.592070037928997,COMPLETE
15,15,0.2785000205039978,2023-12-14 18:11:49.094121,2023-12-14 18:20:35.956985,0 days 00:08:46.862864,4500,66,0.002250853719261909,2.179874696699532,COMPLETE
16,16,0.28450000286102295,2023-12-14 18:20:36.119370,2023-12-14 18:29:00.496075,0 days 00:08:24.376705,4500,63,0.0035362531636753732,1.8333504249176102,COMPLETE
17,17,0.29350000619888306,2023-12-14 18:29:00.679061,2023-12-14 18:37:34.112822,0 days 00:08:33.433761,4500,64,0.0031159039556769717,1.6855707488465865,COMPLETE
18,18,0.2770000100135803,2023-12-14 18:37:34.281218,2023-12-14 18:46:10.577072,0 days 00:08:36.295854,4500,64,0.0029700933530825147,1.635694045207656,COMPLETE
19,19,0.2789999842643738,2023-12-14 18:46:10.750666,2023-12-14 18:54:46.347883,0 days 00:08:35.597217,4500,64,0.003204808332417869,1.8148962859649302,COMPLETE
20,20,0.2645000219345093,2023-12-14 18:54:46.556631,2023-12-14 19:03:24.800900,0 days 00:08:38.244269,4500,65,0.0030516001538036797,1.755607820176269,COMPLETE
21,21,0.2824999690055847,2023-12-14 19:03:24.953793,2023-12-14 19:11:58.313586,0 days 00:08:33.359793,4500,64,0.0028823543178614383,1.6856394284093288,COMPLETE
22,22,0.2944999933242798,2023-12-14 19:11:58.463974,2023-12-14 19:20:31.418028,0 days 00:08:32.954054,4500,64,0.0028949138101492583,1.6846937801134305,COMPLETE
23,23,0.28949999809265137,2023-12-14 19:20:31.550209,2023-12-14 19:29:04.304588,0 days 00:08:32.754379,4500,64,0.0027521792518728732,1.6389167989580051,COMPLETE
24,24,0.25199997425079346,2023-12-14 19:29:04.460054,2023-12-14 19:37:35.103380,0 days 00:08:30.643326,4500,64,0.002586114472135549,1.5969060254129817,COMPLETE
25,25,0.2874999940395355,2023-12-14 19:37:35.268634,2023-12-14 19:45:51.615653,0 days 00:08:16.347019,4500,62,0.003444948459398648,1.785153862153624,COMPLETE
26,26,0.29649999737739563,2023-12-14 19:45:51.748495,2023-12-14 19:53:59.024266,0 days 00:08:07.275771,4500,61,0.0035727673905205874,1.7994913859001307,COMPLETE
27,27,0.32199999690055847,2023-12-14 19:53:59.221529,2023-12-14 20:01:36.475480,0 days 00:07:37.253951,4500,57,0.0038026301624331077,1.813144855365853,COMPLETE
28,28,0.2685000002384186,2023-12-14 20:01:36.690957,2023-12-14 20:06:40.822031,0 days 00:05:04.131074,4500,37,0.004372316838051685,1.8136355802825972,COMPLETE
29,29,0.26750001311302185,2023-12-14 20:06:40.978187,2023-12-14 20:14:11.853798,0 days 00:07:30.875611,4500,56,0.003995578386000813,1.9114602285236517,COMPLETE
30,30,0.2854999899864197,2023-12-14 20:14:11.986381,2023-12-14 20:21:43.764398,0 days 00:07:31.778017,4500,57,0.0037049353520068173,1.6684758028625604,COMPLETE
