,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.5911111235618591,2023-12-14 15:12:52.214296,2023-12-14 15:16:48.501814,0 days 00:03:56.287518,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.45555558800697327,2023-12-14 15:16:48.633670,2023-12-14 15:22:32.402187,0 days 00:05:43.768517,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.8955556154251099,2023-12-14 15:22:32.532506,2023-12-14 15:26:09.293903,0 days 00:03:36.761397,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.5333333611488342,2023-12-14 15:26:09.426386,2023-12-14 15:29:35.094505,0 days 00:03:25.668119,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.5533334016799927,2023-12-14 15:29:35.223858,2023-12-14 15:32:09.294599,0 days 00:02:34.070741,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.6888889074325562,2023-12-14 15:32:09.423576,2023-12-14 15:36:24.486251,0 days 00:04:15.062675,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.3755555748939514,2023-12-14 15:36:24.626527,2023-12-14 15:42:02.077743,0 days 00:05:37.451216,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.9422222375869751,2023-12-14 15:42:02.207640,2023-12-14 15:44:29.590607,0 days 00:02:27.382967,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.08888889104127884,2023-12-14 15:44:29.746351,2023-12-14 15:44:46.424434,0 days 00:00:16.678083,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.8377777934074402,2023-12-14 15:44:46.552175,2023-12-14 15:48:47.477541,0 days 00:04:00.925366,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.9444444179534912,2023-12-14 15:48:47.614874,2023-12-14 15:51:04.752660,0 days 00:02:17.137786,4500,66,0.0021768047773067585,0.37125269537489114,COMPLETE
11,11,0.9422222375869751,2023-12-14 15:51:04.890061,2023-12-14 15:53:15.202702,0 days 00:02:10.312641,4500,63,0.0021615749769062927,1.4278910229729014,COMPLETE
12,12,0.948888897895813,2023-12-14 15:53:15.356454,2023-12-14 15:57:55.729830,0 days 00:04:40.373376,512,114,0.00155997269523256,0.7358941931480694,COMPLETE
13,13,0.948888897895813,2023-12-14 15:57:55.867131,2023-12-14 16:01:59.819386,0 days 00:04:03.952255,512,99,0.0013003869405940145,2.20925679446733,COMPLETE
