,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.12444444000720978,2023-12-13 13:39:48.285437,2023-12-13 13:46:30.373994,0 days 00:06:42.088557,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.46000003814697266,2023-12-13 13:46:30.503998,2023-12-13 13:57:26.464166,0 days 00:10:55.960168,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.8955555558204651,2023-12-13 13:57:26.606745,2023-12-13 14:04:13.574568,0 days 00:06:46.967823,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.111111119389534,2023-12-13 14:04:13.740671,2023-12-13 14:11:19.326419,0 days 00:07:05.585748,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.09555555880069733,2023-12-13 14:11:19.478697,2023-12-13 14:18:04.639637,0 days 00:06:45.160940,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.19555555284023285,2023-12-13 14:18:04.803838,2023-12-13 14:27:04.383607,0 days 00:08:59.579769,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.3799999952316284,2023-12-13 14:27:04.515679,2023-12-13 14:37:09.680936,0 days 00:10:05.165257,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.9333333373069763,2023-12-13 14:37:09.828343,2023-12-13 14:42:11.025081,0 days 00:05:01.196738,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.1577777862548828,2023-12-13 14:42:11.162716,2023-12-13 14:42:32.858697,0 days 00:00:21.695981,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.8822221755981445,2023-12-13 14:42:33.030766,2023-12-13 14:50:59.580410,0 days 00:08:26.549644,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.9311110973358154,2023-12-13 14:50:59.736964,2023-12-13 14:55:38.856504,0 days 00:04:39.119540,4500,66,0.002290419753661173,0.7825667918209775,COMPLETE
11,11,0.9377778172492981,2023-12-13 14:55:38.996425,2023-12-13 15:00:48.959183,0 days 00:05:09.962758,4500,74,0.0025806758691216615,1.2031441800736706,COMPLETE
12,12,0.9155555367469788,2023-12-13 15:00:49.114684,2023-12-13 15:08:49.161544,0 days 00:08:00.046860,512,102,0.0019256492376657644,1.8248819716833309,COMPLETE
13,13,0.9311110973358154,2023-12-13 15:08:49.294341,2023-12-13 15:12:42.249934,0 days 00:03:52.955593,4500,55,0.0035004960473747136,1.443923042178045,COMPLETE
14,14,0.9088889360427856,2023-12-13 15:12:42.400257,2023-12-13 15:20:50.942974,0 days 00:08:08.542717,4096,121,0.013944204138278087,2.6294611153871372,COMPLETE
15,15,0.9355555772781372,2023-12-13 15:20:51.083738,2023-12-13 15:27:48.085160,0 days 00:06:57.001422,4500,81,0.005340934402835908,0.2,COMPLETE
16,16,0.9377777576446533,2023-12-13 15:27:48.233526,2023-12-13 15:33:02.847172,0 days 00:05:14.613646,4500,75,0.0037892378731563085,0.8963203900728804,COMPLETE
17,17,0.9399999976158142,2023-12-13 15:33:02.976694,2023-12-13 15:38:17.641608,0 days 00:05:14.664914,4500,75,0.0034958564807399733,0.9926419289598558,COMPLETE
18,18,0.9377777576446533,2023-12-13 15:38:17.775047,2023-12-13 15:43:35.291885,0 days 00:05:17.516838,4500,76,0.0035079800368259984,0.9108716920100126,COMPLETE
19,19,0.9333333373069763,2023-12-13 15:43:35.444967,2023-12-13 15:48:48.735692,0 days 00:05:13.290725,4500,75,0.003538206685363372,0.9543067633596944,COMPLETE
