,number,value,datetime_start,datetime_complete,duration,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.08350000530481339,2023-12-19 17:03:27.787094,2023-12-19 17:13:43.873033,0 days 00:10:16.085939,75,0.0506157688875231,7.373540629751771,COMPLETE
1,1,0.011500000022351742,2023-12-19 17:13:44.039072,2023-12-19 17:29:10.476994,0 days 00:15:26.437922,120,8.632008168602531e-07,1.728746299294786,COMPLETE
2,2,0.6115000247955322,2023-12-19 17:29:10.624322,2023-12-19 17:30:57.850011,0 days 00:01:47.225689,12,0.01574189004745665,6.0909271150834465,COMPLETE
3,3,0.004000000189989805,2023-12-19 17:30:58.001988,2023-12-19 17:49:16.486554,0 days 00:18:18.484566,142,1.3289448722869174e-07,9.705116551187544,COMPLETE
4,4,0.0020000000949949026,2023-12-19 17:49:16.645610,2023-12-19 18:10:42.408999,0 days 00:21:25.763389,167,1.8794668241638449e-06,1.981884678629586,COMPLETE
5,5,0.008500000461935997,2023-12-19 18:10:42.554469,2023-12-19 18:15:41.657511,0 days 00:04:59.103042,37,6.690421166498795e-06,5.342613029995931,COMPLETE
6,6,0.01850000023841858,2023-12-19 18:15:41.865461,2023-12-19 18:27:00.174658,0 days 00:11:18.309197,87,5.589524205217927e-06,6.1961583682793195,COMPLETE
7,7,0.008999999612569809,2023-12-19 18:27:00.333808,2023-12-19 18:30:48.005293,0 days 00:03:47.671485,28,5.6606706992588876e-06,3.790346064278179,COMPLETE
8,8,0.7129999399185181,2023-12-19 18:30:48.169121,2023-12-19 18:42:40.249386,0 days 00:11:52.080265,92,0.005141096648805749,2.1568030651519257,COMPLETE
9,9,0.40149998664855957,2023-12-19 18:42:40.466760,2023-12-19 18:55:59.258720,0 days 00:13:18.791960,103,0.00035849855803404753,0.6552140446559778,COMPLETE
10,10,0.7330000400543213,2023-12-19 18:55:59.418087,2023-12-19 18:59:22.730456,0 days 00:03:23.312369,24,0.006049363577765889,2.9923198337748658,COMPLETE
11,11,0.7224999666213989,2023-12-19 18:59:22.873596,2023-12-19 19:05:57.173830,0 days 00:06:34.300234,50,0.008273680568814442,0.6315286596280218,COMPLETE
12,12,0.7329999804496765,2023-12-19 19:05:57.318884,2023-12-19 19:13:02.843056,0 days 00:07:05.524172,54,0.003730566131953636,1.4231150696911827,COMPLETE
13,13,0.7339999675750732,2023-12-19 19:13:03.004682,2023-12-19 19:20:10.488430,0 days 00:07:07.483748,54,0.005907693197812648,2.2454466293241726,COMPLETE
14,14,0.1210000067949295,2023-12-19 19:20:10.656991,2023-12-19 19:20:36.823729,0 days 00:00:26.166738,1,0.0036807425706917724,6.316867578107059,COMPLETE
15,15,0.1744999885559082,2023-12-19 19:20:36.958921,2023-12-19 19:20:59.773928,0 days 00:00:22.815007,1,0.01346058697392576,3.0085637916873473,COMPLETE
16,16,0.7145000100135803,2023-12-19 19:20:59.920805,2023-12-19 19:29:24.721127,0 days 00:08:24.800322,64,0.007030756197845308,1.967978393914239,COMPLETE
17,17,0.6974999904632568,2023-12-19 19:29:24.872862,2023-12-19 19:33:36.027387,0 days 00:04:11.154525,31,0.014423715718615247,4.361174303441663,COMPLETE
18,18,0.7235000133514404,2023-12-19 19:33:36.191303,2023-12-19 19:38:26.347976,0 days 00:04:50.156673,36,0.004811342519778525,2.4304653174291277,COMPLETE
19,19,0.7359999418258667,2023-12-19 19:38:26.480831,2023-12-19 19:49:04.515561,0 days 00:10:38.034730,81,0.004548826222821756,0.2,COMPLETE
