Step,Grad_Norm,Noise_Norm,SNR
0,59.347843170166016,2905.10986328125,0.020428777555122853
1,57.627376556396484,2915.611328125,0.01976510929303326
2,57.62872314453125,2905.67919921875,0.019833133389269498
3,59.09416580200195,2912.491943359375,0.02028989846194753
4,54.65510177612305,2899.693359375,0.018848579833249474
5,56.37759017944336,2915.535888671875,0.019336956337424903
6,53.97949981689453,2899.586181640625,0.01861627709453085
7,53.27915573120117,2905.852294921875,0.01833512179001982
8,50.24873733520508,2921.546875,0.017199360299569068
9,49.36882019042969,2894.751708984375,0.017054595748991114
10,49.2488899230957,2895.592041015625,0.01700822810171205
11,47.85411834716797,2918.705322265625,0.016395666250411858
12,48.87117385864258,2900.9619140625,0.016846541011703083
13,48.527183532714844,2906.54150390625,0.016695850882396373
14,47.259315490722656,2922.75146484375,0.016169460886147954
15,47.45243835449219,2904.33154296875,0.01633850600471985
16,44.86625289916992,2904.5439453125,0.015446918257710423
17,45.65275192260742,2910.61376953125,0.0156849226786829
18,46.588985443115234,2925.27880859375,0.015926340185505823
19,45.32839584350586,2910.1533203125,0.015575947675031216
20,43.57295227050781,2919.660888671875,0.014923977109659719
21,43.135677337646484,2918.486083984375,0.01478015522306579
22,42.3155403137207,2914.732666015625,0.0145178118072712
23,39.815731048583984,2893.309814453125,0.013761309227822774
24,35.30403518676758,2911.561767578125,0.012125463241033672
25,34.9390983581543,2917.7646484375,0.011974611583859112
26,33.13526916503906,2909.37451171875,0.01138913846655788
27,32.80690383911133,2908.38037109375,0.011280128337124518
28,30.157411575317383,2917.066650390625,0.01033826620700593
29,27.783777236938477,2909.855224609375,0.009548164802827339
30,27.67919158935547,2907.572509765625,0.009519690909303116
31,29.279905319213867,2908.749267578125,0.010066149614742429
32,26.23024559020996,2920.423095703125,0.008981659413940066
33,27.188268661499023,2905.34326171875,0.009358022860753094
34,27.142892837524414,2902.257080078125,0.009352339261687239
35,24.972034454345703,2898.6826171875,0.008614959880835549
36,23.58292579650879,2915.31494140625,0.008089323544966012
37,22.430259704589844,2898.57373046875,0.007738378178485209
38,22.745370864868164,2907.130859375,0.007823992783647227
39,22.46761703491211,2892.202392578125,0.007768341901855752
40,22.553333282470703,2906.8095703125,0.007758792840373813
41,19.88179588317871,2898.9091796875,0.006858371425531155
42,19.778324127197266,2902.725341796875,0.00681370842856041
43,17.977418899536133,2917.6513671875,0.006161606250052298
44,20.267940521240234,2924.428955078125,0.006930563481819576
45,20.86031723022461,2904.86474609375,0.007181166440976655
46,20.030052185058594,2910.6552734375,0.006881629840487085
47,20.80414390563965,2920.702392578125,0.007122993413675291
48,21.324859619140625,2910.447509765625,0.007327003681594619
49,17.950759887695312,2898.874755859375,0.00619231991703408
50,17.750530242919922,2913.566650390625,0.006092371437784026
51,20.56748390197754,2905.7783203125,0.0070781324776921116
52,18.168094635009766,2911.39990234375,0.00624032947874457
53,19.738523483276367,2914.48046875,0.006772570169853318
54,19.050634384155273,2905.119140625,0.006557608642534629
55,17.66826629638672,2901.87890625,0.006088560848742934
56,19.23381233215332,2884.521728515625,0.006667938099412772
57,17.509809494018555,2911.57080078125,0.0060138704129469285
58,16.566606521606445,2908.696533203125,0.005695543117852486
59,15.080316543579102,2902.500732421875,0.005195628850365849
60,17.242433547973633,2907.817138671875,0.005929682894657191
61,18.214868545532227,2909.34423828125,0.006260815858728702
62,16.364110946655273,2919.507080078125,0.0056050937702186955
63,16.053741455078125,2903.293212890625,0.00552949367421778
64,16.15532684326172,2903.234130859375,0.005564596624000023
65,16.14763069152832,2913.467529296875,0.005542409698804959
66,17.291975021362305,2914.787353515625,0.005932499672919831
67,15.410663604736328,2905.643798828125,0.005303700202671642
68,17.586763381958008,2914.667724609375,0.006033882776231378
69,15.505940437316895,2908.7412109375,0.005330807835021962
70,16.875755310058594,2922.072998046875,0.0057752682158653855
71,16.92359161376953,2911.404052734375,0.005812862559518314
72,17.435531616210938,2903.895751953125,0.006004186481034662
73,17.888517379760742,2897.18701171875,0.0061744434540828685
74,19.134571075439453,2924.358642578125,0.006543168405148264
75,17.833297729492188,2903.515625,0.0061419671986411946
76,16.065961837768555,2901.71337890625,0.005536715636547238
77,18.693702697753906,2916.50244140625,0.006409630395762797
78,14.735994338989258,2911.453125,0.005061388147538613
79,16.29021453857422,2904.686279296875,0.005608252655263522
80,14.764089584350586,2916.3359375,0.005062547628517363
81,16.945056915283203,2914.65966796875,0.005813734310562698
82,17.036582946777344,2912.474609375,0.00584952153469015
83,13.747963905334473,2911.9951171875,0.004721149367383797
84,16.719491958618164,2907.00634765625,0.005751446663368354
85,13.942191123962402,2912.040283203125,0.0047877741267461325
86,15.68166446685791,2917.0595703125,0.00537584649502991
87,14.604066848754883,2909.4091796875,0.005019598807453927
88,13.25383186340332,2925.3994140625,0.004530605906219737
89,13.370006561279297,2900.9287109375,0.004608871121468711
90,13.523762702941895,2893.786865234375,0.004673378978049433
91,12.373393058776855,2908.234619140625,0.004254606205888973
92,13.96738338470459,2909.346435546875,0.004800866343742634
93,12.672788619995117,2917.0478515625,0.004344388321640665
94,13.419928550720215,2906.00390625,0.004618000864299497
95,13.38424301147461,2911.94775390625,0.004596319763471112
96,14.307870864868164,2892.028564453125,0.004947347699372999
97,15.589059829711914,2912.045654296875,0.005353302001536084
98,14.646366119384766,2917.44921875,0.005020264286094445
99,13.46792221069336,2913.322998046875,0.004622872994076664
100,14.687493324279785,2913.755126953125,0.005040743880093418
101,13.72952938079834,2920.0966796875,0.004701737951452906
102,14.887166976928711,2897.08154296875,0.005138677236427824
103,14.663955688476562,2923.89013671875,0.0050152211618090265
104,13.70909309387207,2917.40087890625,0.0046990775909451585
105,14.713387489318848,2897.634521484375,0.005077723701946235
106,13.835357666015625,2916.561767578125,0.004743721809637629
107,14.279938697814941,2900.645751953125,0.004923020568161302
108,15.00732707977295,2905.568115234375,0.005165023322319324
109,15.899774551391602,2901.398681640625,0.005480037835545205
110,14.411567687988281,2902.395263671875,0.004965404908274256
111,14.3854398727417,2920.769775390625,0.004925222108893463
112,12.008414268493652,2918.76611328125,0.004114209156345831
113,13.74422550201416,2898.9609375,0.004741086823290167
114,12.998406410217285,2900.528564453125,0.004481392312255352
115,12.908551216125488,2908.30810546875,0.004438508833315285
116,14.085052490234375,2912.98583984375,0.004835262944838031
117,12.874154090881348,2912.206298828125,0.004420756213617806
118,13.830591201782227,2904.69580078125,0.004761459426512868
119,13.2467622756958,2920.7177734375,0.0045354475520259525
120,13.455949783325195,2907.136962890625,0.004628591619551929
121,13.085176467895508,2894.70849609375,0.0045203779536189
122,14.038108825683594,2923.032470703125,0.004802583948821744
123,12.861863136291504,2923.985107421875,0.004398744406612938
124,12.404958724975586,2900.75537109375,0.004276458073159823
125,11.412943840026855,2901.705810546875,0.0039331843354154135
126,11.54826545715332,2895.090576171875,0.0039889133529022016
127,11.819973945617676,2907.982421875,0.004064664853784236
128,11.68327808380127,2904.589599609375,0.004022350725683415
129,12.203336715698242,2894.782470703125,0.004215631688806698
130,11.960654258728027,2903.483154296875,0.004119415757941427
131,10.04269790649414,2899.7138671875,0.003463340993790807
132,11.413570404052734,2907.584228515625,0.003925447900052605
133,12.005446434020996,2910.923828125,0.004124273647433093
134,11.55842113494873,2917.39208984375,0.003961901855834461
135,9.532034873962402,2910.190673828125,0.003275398742661685
136,11.690957069396973,2908.990966796875,0.004018904562728851
