,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.3684999942779541,2023-12-13 13:39:48.453085,2023-12-13 13:53:09.208708,0 days 00:13:20.755623,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.015000000596046448,2023-12-13 13:53:09.385480,2023-12-13 14:17:28.153038,0 days 00:24:18.767558,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.812000036239624,2023-12-13 14:17:28.337335,2023-12-13 14:31:28.512400,0 days 00:14:00.175065,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.13100001215934753,2023-12-13 14:31:28.648950,2023-12-13 14:45:46.425869,0 days 00:14:17.776919,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.07050000131130219,2023-12-13 14:45:46.582753,2023-12-13 14:55:47.004544,0 days 00:10:00.421791,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.3869999945163727,2023-12-13 14:55:47.142482,2023-12-13 15:13:44.728416,0 days 00:17:57.585934,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.012000000104308128,2023-12-13 15:13:44.873916,2023-12-13 15:34:38.647473,0 days 00:20:53.773557,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.8429999351501465,2023-12-13 15:34:38.821327,2023-12-13 15:44:47.752911,0 days 00:10:08.931584,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.009000000543892384,2023-12-13 15:44:47.885049,2023-12-13 15:45:33.807646,0 days 00:00:45.922597,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.7329999804496765,2023-12-13 15:45:33.972123,2023-12-13 16:02:28.684070,0 days 00:16:54.711947,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.8034999966621399,2023-12-13 16:02:28.838147,2023-12-13 16:11:42.801458,0 days 00:09:13.963311,4500,65,0.0022915935377211282,0.6467949677676601,COMPLETE
11,11,0.8495000004768372,2023-12-13 16:11:42.996130,2023-12-13 16:28:31.590753,0 days 00:16:48.594623,512,104,0.0017588318331032376,1.657460386179043,COMPLETE
12,12,0.8329999446868896,2023-12-13 16:28:31.795266,2023-12-13 16:44:56.156770,0 days 00:16:24.361504,512,102,0.0024326143667697,2.387108612562172,COMPLETE
13,13,0.8585000038146973,2023-12-13 16:44:56.365066,2023-12-13 16:58:34.909187,0 days 00:13:38.544121,512,84,0.0023524727990522614,0.7032003654203935,COMPLETE
14,14,0.8065000176429749,2023-12-13 16:58:35.075584,2023-12-13 17:18:34.809084,0 days 00:19:59.733500,512,117,0.003757410174098375,0.4121313201711866,COMPLETE
15,15,0.8355000019073486,2023-12-13 17:18:34.962006,2023-12-13 17:33:28.111979,0 days 00:14:53.149973,512,92,0.0024886865709992873,1.3284284660753953,COMPLETE
16,16,0.8495000004768372,2023-12-13 17:33:28.274991,2023-12-13 17:47:54.424181,0 days 00:14:26.149190,512,89,0.0019239431748114654,0.9211983834792494,COMPLETE
17,17,0.8350000381469727,2023-12-13 17:47:54.575982,2023-12-13 18:01:29.365017,0 days 00:13:34.789035,512,84,0.0019101637614109684,0.5544778276666222,COMPLETE
18,18,0.8369999527931213,2023-12-13 18:01:29.503954,2023-12-13 18:16:14.673953,0 days 00:14:45.169999,512,91,0.0022316673901463433,1.2986477182871292,COMPLETE
19,19,0.8349999785423279,2023-12-13 18:16:14.881856,2023-12-13 18:31:26.546000,0 days 00:15:11.664144,512,94,0.0022187639348763685,1.1639209357185398,COMPLETE
