,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.5222222805023193,2023-12-13 13:39:54.226419,2023-12-13 13:43:44.478155,0 days 00:03:50.251736,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.17333334684371948,2023-12-13 13:43:44.633205,2023-12-13 13:50:06.098650,0 days 00:06:21.465445,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.9177778363227844,2023-12-13 13:50:06.266066,2023-12-13 13:54:55.071977,0 days 00:04:48.805911,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.35555559396743774,2023-12-13 13:54:57.386839,2023-12-13 13:59:18.412122,0 days 00:04:21.025283,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.3377777934074402,2023-12-13 13:59:18.544132,2023-12-13 14:02:09.823357,0 days 00:02:51.279225,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.5044444799423218,2023-12-13 14:02:09.977958,2023-12-13 14:07:43.621818,0 days 00:05:33.643860,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.11555555462837219,2023-12-13 14:07:43.776103,2023-12-13 14:13:25.344147,0 days 00:05:41.568044,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.9355555772781372,2023-12-13 14:13:25.502370,2023-12-13 14:16:33.212683,0 days 00:03:07.710313,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.02222222276031971,2023-12-13 14:16:33.417137,2023-12-13 14:16:56.111197,0 days 00:00:22.694060,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.8577777743339539,2023-12-13 14:16:56.267125,2023-12-13 14:22:09.920027,0 days 00:05:13.652902,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.957777738571167,2023-12-13 14:22:10.094554,2023-12-13 14:25:04.862016,0 days 00:02:54.767462,4500,66,0.0023579695207351986,0.5815589429894399,COMPLETE
11,11,0.948888897895813,2023-12-13 14:25:05.025345,2023-12-13 14:30:02.790669,0 days 00:04:57.765324,512,109,0.0016238056497954179,1.227244343607757,COMPLETE
12,12,0.9377777576446533,2023-12-13 14:30:02.929168,2023-12-13 14:34:26.371963,0 days 00:04:23.442795,512,96,0.001618591143001385,2.811530871204455,COMPLETE
13,13,0.9333333969116211,2023-12-13 14:34:26.593887,2023-12-13 14:38:59.780945,0 days 00:04:33.187058,512,99,0.002470105242870918,1.5252968666597015,COMPLETE
14,14,0.9311110973358154,2023-12-13 14:38:59.980779,2023-12-13 14:45:05.133711,0 days 00:06:05.152932,512,135,0.0035038126812902315,2.8446431835377846,COMPLETE
15,15,0.940000057220459,2023-12-13 14:45:05.359752,2023-12-13 14:48:06.192175,0 days 00:03:00.832423,4500,68,0.0020251174297388303,1.4882148069995844,COMPLETE
16,16,0.9533333778381348,2023-12-13 14:48:06.365928,2023-12-13 14:50:58.241374,0 days 00:02:51.875446,4500,65,0.0036370497701517096,0.5545356780196381,COMPLETE
17,17,0.9399999976158142,2023-12-13 14:50:58.463690,2023-12-13 14:56:20.136535,0 days 00:05:21.672845,512,118,0.0019682122161599883,2.1887346034533524,COMPLETE
18,18,0.948888897895813,2023-12-13 14:56:20.317572,2023-12-13 15:01:33.194639,0 days 00:05:12.877067,4500,124,0.00283696975693522,0.2,COMPLETE
19,19,0.9511111378669739,2023-12-13 15:01:33.349914,2023-12-13 15:05:23.010941,0 days 00:03:49.661027,4500,89,0.0028149428129347607,0.44906211946251695,COMPLETE
