,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.010999999940395355,2023-12-13 13:40:10.551215,2023-12-13 13:54:55.070670,0 days 00:14:44.519455,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.004999999888241291,2023-12-13 13:54:55.225063,2023-12-13 14:17:03.583045,0 days 00:22:08.357982,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.1274999976158142,2023-12-13 14:17:03.760453,2023-12-13 14:30:45.276404,0 days 00:13:41.515951,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.02149999886751175,2023-12-13 14:30:45.433025,2023-12-13 14:44:18.268157,0 days 00:13:32.835132,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.008500000461935997,2023-12-13 14:44:18.426486,2023-12-13 14:54:00.471028,0 days 00:09:42.044542,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.026500001549720764,2023-12-13 14:54:00.601733,2023-12-13 15:10:50.425187,0 days 00:16:49.823454,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.01850000023841858,2023-12-13 15:10:50.617632,2023-12-13 15:31:49.726280,0 days 00:20:59.108648,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.2759999930858612,2023-12-13 15:31:49.868820,2023-12-13 15:41:25.633709,0 days 00:09:35.764889,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.006000000052154064,2023-12-13 15:41:25.790242,2023-12-13 15:42:01.621759,0 days 00:00:35.831517,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.0215000007301569,2023-12-13 15:42:01.781332,2023-12-13 15:57:57.893598,0 days 00:15:56.112266,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.28049999475479126,2023-12-13 15:57:58.074579,2023-12-13 16:06:56.137555,0 days 00:08:58.062976,4500,67,0.0027201017734675265,1.1049010852922752,COMPLETE
11,11,0.2644999921321869,2023-12-13 16:06:56.272618,2023-12-13 16:14:11.257604,0 days 00:07:14.984986,4500,54,0.0022462733909208283,2.105247546608588,COMPLETE
12,12,0.2644999921321869,2023-12-13 16:14:11.416552,2023-12-13 16:24:09.187290,0 days 00:09:57.770738,4500,75,0.003000425069496706,1.3869123494284588,COMPLETE
13,13,0.24450001120567322,2023-12-13 16:24:09.345228,2023-12-13 16:32:16.977087,0 days 00:08:07.631859,4500,61,0.009006867424583615,1.1594235423398427,COMPLETE
14,14,0.2904999852180481,2023-12-13 16:32:17.147023,2023-12-13 16:40:58.320021,0 days 00:08:41.172998,4500,65,0.0030831421707671705,1.592070037928997,COMPLETE
15,15,0.2785000205039978,2023-12-13 16:40:58.471729,2023-12-13 16:49:46.960495,0 days 00:08:48.488766,4500,66,0.002250853719261909,2.179874696699532,COMPLETE
16,16,0.28450000286102295,2023-12-13 16:49:47.129097,2023-12-13 16:58:10.820354,0 days 00:08:23.691257,4500,63,0.0035362531636753732,1.8333504249176102,COMPLETE
17,17,0.29350000619888306,2023-12-13 16:58:10.963116,2023-12-13 17:06:45.825688,0 days 00:08:34.862572,4500,64,0.0031159039556769717,1.6855707488465865,COMPLETE
18,18,0.2770000100135803,2023-12-13 17:06:46.009686,2023-12-13 17:17:26.097377,0 days 00:10:40.087691,4500,64,0.0029700933530825147,1.635694045207656,COMPLETE
19,19,0.2789999842643738,2023-12-13 17:17:26.251044,2023-12-13 17:25:58.724630,0 days 00:08:32.473586,4500,64,0.003204808332417869,1.8148962859649302,COMPLETE
