,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.3684999942779541,2023-12-14 14:46:11.797624,2023-12-14 14:59:26.879651,0 days 00:13:15.082027,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.015000000596046448,2023-12-14 14:59:27.024383,2023-12-14 15:22:08.523321,0 days 00:22:41.498938,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.812000036239624,2023-12-14 15:22:08.698684,2023-12-14 15:36:06.163407,0 days 00:13:57.464723,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.13100001215934753,2023-12-14 15:36:06.309472,2023-12-14 15:50:23.586136,0 days 00:14:17.276664,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.07050000131130219,2023-12-14 15:50:23.720034,2023-12-14 16:00:18.854698,0 days 00:09:55.134664,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.3869999945163727,2023-12-14 16:00:19.009829,2023-12-14 16:18:23.333090,0 days 00:18:04.323261,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.012000000104308128,2023-12-14 16:18:23.509288,2023-12-14 16:39:31.896023,0 days 00:21:08.386735,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.8429999351501465,2023-12-14 16:39:32.038734,2023-12-14 16:49:42.122171,0 days 00:10:10.083437,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.009000000543892384,2023-12-14 16:49:42.254987,2023-12-14 16:50:25.587433,0 days 00:00:43.332446,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.7329999804496765,2023-12-14 16:50:25.750545,2023-12-14 17:07:23.142618,0 days 00:16:57.392073,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.8034999966621399,2023-12-14 17:07:23.302150,2023-12-14 17:16:39.002409,0 days 00:09:15.700259,4500,65,0.0022915935377211282,0.6467949677676601,COMPLETE
11,11,0.8495000004768372,2023-12-14 17:16:39.167819,2023-12-14 17:33:20.713520,0 days 00:16:41.545701,512,104,0.0017588318331032376,1.657460386179043,COMPLETE
12,12,0.8329999446868896,2023-12-14 17:33:20.870524,2023-12-14 17:49:43.139075,0 days 00:16:22.268551,512,102,0.0024326143667697,2.387108612562172,COMPLETE
13,13,0.8585000038146973,2023-12-14 17:49:43.286960,2023-12-14 18:03:20.476359,0 days 00:13:37.189399,512,84,0.0023524727990522614,0.7032003654203935,COMPLETE
14,14,0.8065000176429749,2023-12-14 18:03:20.629273,2023-12-14 18:22:07.974212,0 days 00:18:47.344939,512,117,0.003757410174098375,0.4121313201711866,COMPLETE
15,15,0.8355000019073486,2023-12-14 18:22:08.149028,2023-12-14 18:36:58.770343,0 days 00:14:50.621315,512,92,0.0024886865709992873,1.3284284660753953,COMPLETE
16,16,0.8495000004768372,2023-12-14 18:36:58.939623,2023-12-14 18:51:20.037789,0 days 00:14:21.098166,512,89,0.0019239431748114654,0.9211983834792494,COMPLETE
17,17,0.8350000381469727,2023-12-14 18:51:20.189076,2023-12-14 19:04:55.789487,0 days 00:13:35.600411,512,84,0.0019101637614109684,0.5544778276666222,COMPLETE
18,18,0.8369999527931213,2023-12-14 19:04:55.925414,2023-12-14 19:19:38.515302,0 days 00:14:42.589888,512,91,0.0022316673901463433,1.2986477182871292,COMPLETE
19,19,0.8349999785423279,2023-12-14 19:19:38.652046,2023-12-14 19:34:48.988152,0 days 00:15:10.336106,512,94,0.0022187639348763685,1.1639209357185398,COMPLETE
20,20,0.8365000486373901,2023-12-14 19:34:49.138774,2023-12-14 19:47:10.224823,0 days 00:12:21.086049,512,76,0.0025427590173324618,1.0159379179906405,COMPLETE
21,21,0.8474999666213989,2023-12-14 19:47:10.385593,2023-12-14 20:03:54.307560,0 days 00:16:43.921967,512,104,0.0019027675440674698,1.3164056787529919,COMPLETE
22,22,0.840499997138977,2023-12-14 20:03:54.451686,2023-12-14 20:21:17.248218,0 days 00:17:22.796532,512,108,0.0018302017140489001,1.3807582810038193,COMPLETE
23,23,0.8209999799728394,2023-12-14 20:21:17.395969,2023-12-14 20:37:12.445477,0 days 00:15:55.049508,512,99,0.001979608493473455,1.4686684359506423,COMPLETE
24,24,0.8330000042915344,2023-12-14 20:37:12.592512,2023-12-14 20:54:37.936286,0 days 00:17:25.343774,512,108,0.0017349353299908985,1.2486571425377617,COMPLETE
25,25,0.8355000019073486,2023-12-14 20:54:38.100075,2023-12-14 21:10:27.474640,0 days 00:15:49.374565,512,98,0.002050578029925063,1.2886432904472827,COMPLETE
26,26,0.8295000195503235,2023-12-14 21:10:27.606576,2023-12-14 21:26:34.985195,0 days 00:16:07.378619,512,100,0.001983809912098149,1.4717395143353935,COMPLETE
27,27,0.8519999980926514,2023-12-14 21:26:35.123050,2023-12-14 21:43:57.916075,0 days 00:17:22.793025,512,108,0.001774527183464042,1.9124727539593447,COMPLETE
28,28,0.8504999876022339,2023-12-14 21:43:58.073157,2023-12-14 22:06:17.439717,0 days 00:22:19.366560,512,140,0.0009871530577615932,4.280134664442487,COMPLETE
29,29,0.8499999642372131,2023-12-14 22:06:17.611834,2023-12-14 22:25:42.164721,0 days 00:19:24.552887,512,121,0.0013768564167355767,3.0284398437382976,COMPLETE
30,30,0.8514999747276306,2023-12-14 22:25:42.320103,2023-12-14 22:45:01.098191,0 days 00:19:18.778088,512,121,0.0014351635903477058,2.7892534136421347,COMPLETE
31,31,0.8345000147819519,2023-12-14 22:45:01.242589,2023-12-14 23:04:26.875446,0 days 00:19:25.632857,512,121,0.001438715418371348,2.8347762554935647,COMPLETE
32,32,0.8324999809265137,2023-12-14 23:04:27.028644,2023-12-14 23:22:37.732466,0 days 00:18:10.703822,512,113,0.0013033566432987117,2.7977610344291293,COMPLETE
33,33,0.8384999632835388,2023-12-14 23:22:37.871555,2023-12-14 23:46:48.184127,0 days 00:24:10.312572,512,151,0.0015322303679281381,3.998129409617706,COMPLETE
34,34,0.8569999933242798,2023-12-14 23:46:48.392088,2023-12-15 00:06:32.970136,0 days 00:19:44.578048,512,123,0.0015452942189460302,2.519462047725727,COMPLETE
35,35,0.8485000133514404,2023-12-15 00:06:33.106750,2023-12-15 00:28:26.697410,0 days 00:21:53.590660,512,137,0.0013047978569133663,2.508979319148212,COMPLETE
36,36,0.8524999618530273,2023-12-15 00:28:26.852628,2023-12-15 00:48:03.057820,0 days 00:19:36.205192,512,122,0.0016132130264819454,2.335825668112157,COMPLETE
37,37,0.8424999713897705,2023-12-15 00:48:03.230385,2023-12-15 01:07:56.790658,0 days 00:19:53.560273,512,124,0.001614543684997698,2.419158045151332,COMPLETE
38,38,0.8434999585151672,2023-12-15 01:07:56.947667,2023-12-15 01:27:34.632402,0 days 00:19:37.684735,512,122,0.0015807692859192153,2.360609965524937,COMPLETE
39,39,0.8514999747276306,2023-12-15 01:27:34.799049,2023-12-15 01:47:21.566527,0 days 00:19:46.767478,512,123,0.001557805018808473,2.4090404176178613,COMPLETE
40,40,0.8495000004768372,2023-12-15 01:47:21.748200,2023-12-15 02:07:09.556746,0 days 00:19:47.808546,512,123,0.001565274505484277,2.4281116270724565,COMPLETE
41,41,0.843500018119812,2023-12-15 02:07:09.729124,2023-12-15 02:27:08.090134,0 days 00:19:58.361010,512,124,0.001564914967160129,2.445922121361696,COMPLETE
42,42,0.8395000100135803,2023-12-15 02:27:08.239664,2023-12-15 02:46:56.367129,0 days 00:19:48.127465,512,123,0.0015604043682095451,2.44116717619535,COMPLETE
43,43,0.8550000190734863,2023-12-15 02:46:56.571667,2023-12-15 03:06:46.492769,0 days 00:19:49.921102,512,124,0.0015243994384682182,2.51049477882298,COMPLETE
44,44,0.8459999561309814,2023-12-15 03:06:46.654430,2023-12-15 03:26:40.000363,0 days 00:19:53.345933,512,124,0.0015438383617831753,2.47080650792431,COMPLETE
45,45,0.8565000295639038,2023-12-15 03:26:40.164413,2023-12-15 03:46:21.325464,0 days 00:19:41.161051,512,123,0.0015552555757939322,2.448992152068024,COMPLETE
46,46,0.8385000228881836,2023-12-15 03:46:21.526313,2023-12-15 04:06:11.184314,0 days 00:19:49.658001,512,123,0.0015696964919010693,2.4397777475500853,COMPLETE
47,47,0.8364999890327454,2023-12-15 04:06:11.365635,2023-12-15 04:26:00.012141,0 days 00:19:48.646506,512,123,0.0015575283205393252,2.418404247810156,COMPLETE
48,48,0.8415000438690186,2023-12-15 04:26:00.167028,2023-12-15 04:45:32.368286,0 days 00:19:32.201258,512,122,0.0015564949961461147,2.3960163022951297,COMPLETE
49,49,0.8640000224113464,2023-12-15 04:45:32.538169,2023-12-15 05:05:04.520605,0 days 00:19:31.982436,512,122,0.0015579100950771176,2.3993669893912677,COMPLETE
