Step,Grad_Norm,Noise_Norm,SNR
0,30.290260314941406,50860.41015625,0.0005955567448607997
1,30.947404861450195,51006.046875,0.0006067399211958669
2,31.9295654296875,50882.25390625,0.0006275186922442032
3,32.77992248535156,50866.78125,0.000644426906515764
4,33.693138122558594,50671.4140625,0.0006649338437841941
5,34.418338775634766,50921.17578125,0.0006759140622261152
6,35.0554084777832,50838.4453125,0.0006895452499048764
7,35.57562255859375,50861.61328125,0.0006994591847071553
8,36.10239791870117,51057.48828125,0.0007070931049297066
9,36.78117370605469,50834.66015625,0.0007235451873387321
10,37.428985595703125,50765.39453125,0.0007372933066178124
11,38.071781158447266,50873.15625,0.0007483668001913537
12,38.42860412597656,50769.1015625,0.0007569289773361166
13,38.6659049987793,50921.75,0.0007593200351280013
14,38.72895050048828,50995.3203125,0.0007594608733341953
15,38.6597785949707,50732.94140625,0.0007620251758201437
16,38.5565185546875,50878.06640625,0.0007578220101137946
17,38.532779693603516,50859.72265625,0.0007576285846865178
18,38.528404235839844,50938.078125,0.0007563772653788131
19,38.60884094238281,50862.5390625,0.000759082060275052
20,38.75764465332031,50887.52734375,0.0007616334822383646
21,38.81394577026367,50906.78515625,0.0007624513245362215
22,38.71046829223633,50896.8359375,0.0007605672843744507
23,38.55326461791992,50796.3984375,0.000758976340918263
24,38.28618240356445,50858.9453125,0.0007527915132395512
25,37.965553283691406,50881.40234375,0.0007461577616748783
26,37.68498611450195,50828.38671875,0.0007414161366762483
27,37.47832489013672,50932.1953125,0.0007358474273528639
28,37.27940368652344,50895.0625,0.0007324758405891227
29,37.169795989990234,50769.68359375,0.0007321258152289533
30,37.02509307861328,50852.3515625,0.0007280900871045787
31,36.93667221069336,50793.21484375,0.0007271969755078092
32,36.791893005371094,50877.16796875,0.0007231513559868264
33,36.61064910888672,50751.5390625,0.0007213702241384459
34,36.456058502197266,50968.25390625,0.0007152699123115699
35,36.222965240478516,50874.58203125,0.0007120051663172064
36,35.94234085083008,50962.56640625,0.0007052694435424301
37,35.66048049926758,50860.9921875,0.000701136154949643
38,35.43730163574219,50870.5859375,0.0006966167379963095
39,35.21816635131836,50665.45703125,0.0006951119838827489
40,35.034542083740234,50711.8828125,0.000690854690078763
41,34.88129806518555,50807.94921875,0.0006865322966492233
42,34.765533447265625,50873.55859375,0.0006833713702806844
43,34.650146484375,50857.87109375,0.0006813133491274511
44,34.540130615234375,50926.0,0.0006782415782750339
45,34.4048957824707,50869.0546875,0.0006763423459277489
46,34.30875015258789,50816.32421875,0.0006751521421521627
47,34.29322814941406,50976.99609375,0.0006727196731315159
48,34.271148681640625,50888.8125,0.0006734515308574085
49,34.26681900024414,50777.51953125,0.0006748423183443476
50,34.30316925048828,50867.359375,0.0006743650480773218
51,34.416526794433594,50795.3046875,0.0006775533094282828
52,34.592132568359375,50843.421875,0.000680365941014063
53,34.83893585205078,50983.94921875,0.0006833314481499271
54,35.10900115966797,50934.28125,0.0006893000214795014
55,35.4342041015625,50804.51171875,0.0006974617588635359
56,35.8233757019043,50642.2890625,0.0007073806568595863
57,36.11765670776367,50807.28515625,0.0007108755485889349
58,36.304100036621094,50888.05078125,0.0007134110951248608
59,36.371009826660156,50809.5625,0.0007158300138219091
60,36.39628982543945,50831.671875,0.0007160159893017379
61,36.46187210083008,51020.32421875,0.0007146538690052134
62,36.393653869628906,51003.70703125,0.0007135491905976656
63,36.26729965209961,50777.59765625,0.0007142381941268468
64,36.226253509521484,50909.4765625,0.0007115817320385847
65,36.17131042480469,50855.76953125,0.0007112528383348528
66,36.115997314453125,50862.03515625,0.0007100777073411137
67,36.07658386230469,50901.65625,0.0007087506875044894
68,36.01312255859375,50869.23828125,0.0007079548225094595
69,35.87601852416992,50751.578125,0.0007068946395284121
70,35.67436981201172,50962.16796875,0.0007000167228734704
71,35.457393646240234,50912.1953125,0.0006964420494657929
72,35.19042205810547,50817.37109375,0.0006924880469157822
73,35.01357650756836,50779.81640625,0.0006895175876070886
74,34.8592643737793,50865.02734375,0.0006853287257312878
75,34.718502044677734,50756.984375,0.0006840142784719514
76,34.5818977355957,50972.51953125,0.0006784419929329644
77,34.42348861694336,50879.390625,0.0006765703793635669
78,34.346839904785156,50864.57421875,0.0006752605410019145
79,34.29090118408203,50985.58203125,0.0006725607479201572
80,34.29114532470703,50994.92578125,0.0006724423028244767
81,34.31520462036133,50947.1953125,0.0006735445280133414
82,34.32411193847656,50830.41796875,0.0006752671591167844
83,34.34406280517578,50825.0078125,0.0006757315794593766
84,34.39339828491211,50889.8515625,0.0006758400197468076
85,34.45056915283203,50762.66796875,0.0006786595451216264
86,34.54841613769531,50915.56640625,0.0006785432938531431
87,34.690399169921875,50837.24609375,0.000682381557528679
88,34.75674057006836,50921.30078125,0.000682557987263089
89,34.76020050048828,50874.19140625,0.0006832580438068234
90,34.79554748535156,50761.78125,0.0006854674250689649
91,34.75952911376953,50911.92578125,0.0006827384464519878
92,34.6715202331543,50930.62109375,0.00068075981577631
93,34.54054260253906,51027.1015625,0.0006769058313106899
94,34.36213302612305,50809.77734375,0.0006762897777262127
95,34.228580474853516,50867.1875,0.0006729009830719168
96,34.15445327758789,50803.5390625,0.0006722849216384332
97,34.00650405883789,50821.76171875,0.0006691327279646752
98,33.929344177246094,50993.64453125,0.0006653641740874878
99,33.8582763671875,50872.7734375,0.0006655480737409422
100,33.785037994384766,50900.2421875,0.0006637500440554218
101,33.73377227783203,50834.37109375,0.0006636016449504092
102,33.75680160522461,50889.50390625,0.0006633352462506275
103,33.77897262573242,50885.70703125,0.0006638204438230176
104,33.79408645629883,50854.7421875,0.0006645218322354478
105,33.792327880859375,50736.84375,0.0006660313370568971
106,33.809940338134766,50929.328125,0.0006638599326335559
107,33.8726921081543,50851.62890625,0.0006661083004951906
108,33.89431381225586,50807.6171875,0.0006671108721192842
109,33.90882110595703,50826.84375,0.0006671439460758771
110,33.92936325073242,50779.99609375,0.0006681639594475756
111,33.916954040527344,50941.75,0.0006657987611443922
112,33.90662384033203,50899.6328125,0.0006661467277226644
113,33.88610076904297,50804.09375,0.0006669954774863585
114,33.761497497558594,50824.4140625,0.0006642771612879052
115,33.62909698486328,50877.1640625,0.000660986075079807
116,33.50125503540039,50874.92578125,0.0006585022881300656
117,33.35487747192383,50873.57421875,0.0006556425017141911
118,33.231040954589844,50986.796875,0.0006517577685073954
119,33.0694580078125,50896.52734375,0.0006497389848322013
120,32.96717834472656,50847.39453125,0.0006483553119809405
121,32.862403869628906,50842.15625,0.00064636133267123
122,32.73394775390625,50936.18359375,0.0006426462574224503
123,32.60222244262695,50847.5546875,0.0006411758174605327
124,32.499305725097656,50727.90234375,0.0006406593654291282
125,32.42057800292969,50825.15625,0.0006378844728673054
126,32.33929443359375,50939.0703125,0.0006348622822363912
127,32.310699462890625,50886.5703125,0.0006349553382054849
128,32.319068908691406,50853.69921875,0.0006355303430271443
129,32.32261276245117,50755.0078125,0.0006368359331528015
130,32.42025375366211,50816.63671875,0.0006379850349619831
131,32.537811279296875,50697.86328125,0.0006417984738092621
132,32.60065460205078,50893.08203125,0.0006405714352695897
133,32.68595886230469,50923.36328125,0.0006418656733605746
134,32.763362884521484,50940.73828125,0.0006431662357076763
135,32.759971618652344,50849.84765625,0.0006442491596063963
136,32.72428894042969,50775.65625,0.0006444877596324457
137,32.69445037841797,50942.93359375,0.0006417857801269052
138,32.69149398803711,50808.3359375,0.0006434277640631912
139,32.67387771606445,50808.58984375,0.0006430778302752618
140,32.63999938964844,50961.46875,0.0006404838830248282
141,32.65622329711914,50932.30859375,0.0006411691163971006
142,32.67898178100586,50952.65625,0.0006413597285422359
143,32.72346878051758,50984.83984375,0.0006418274310717286
144,32.73221206665039,50784.96875,0.0006445255923614286
145,32.74143600463867,50886.8515625,0.0006434164228931544
146,32.76280212402344,50942.6640625,0.0006431309144694073
147,32.74821853637695,50931.0,0.0006429918622523993
148,32.73295593261719,50855.12890625,0.0006436510266832569
149,32.783843994140625,50908.1015625,0.0006439808790334054
150,32.85567092895508,50929.79296875,0.0006451169151446381
151,32.94706726074219,50790.1640625,0.0006486899160278172
152,33.119815826416016,50846.09375,0.0006513738496660034
153,33.246097564697266,50910.7265625,0.0006530273639658836
154,33.346405029296875,50985.265625,0.000654040037264136
155,33.42334747314453,50974.15234375,0.000655692070125078
156,33.460880279541016,50913.2734375,0.0006572132966586178
157,33.43574142456055,50747.796875,0.0006588609453710506
158,33.32572937011719,50878.3359375,0.0006550082418390256
159,33.20896530151367,50833.69140625,0.0006532865188977921
160,33.116783142089844,50932.66796875,0.0006502071158418172
161,33.070621490478516,51004.3125,0.0006483887316484958
162,33.02238845825195,50953.65234375,0.0006480867796379369
163,32.94390106201172,50824.2421875,0.0006481926664144955
164,32.928993225097656,50727.91015625,0.0006491297024393699
165,32.94546890258789,50881.13671875,0.0006474986807919976
166,32.95698165893555,50796.82421875,0.0006488000414555552
167,32.93952178955078,50926.7578125,0.000646801862212123
168,32.928470611572266,50859.67578125,0.0006474376823241906
169,32.90241622924805,50943.1796875,0.0006458649898000254
170,32.90708923339844,50743.7734375,0.000648495115837796
171,32.87639236450195,50747.015625,0.0006478487840042703
172,32.9460334777832,50832.58984375,0.0006481281709047921
173,33.02613067626953,50879.44140625,0.0006491056065763454
174,33.08720016479492,50842.5859375,0.0006507772874784242
175,33.14720153808594,50797.59765625,0.0006525348258079995
176,33.25822067260742,50902.43359375,0.0006533719180901991
177,33.35140609741211,50995.21484375,0.0006540105027422916
178,33.34880065917969,50765.69140625,0.000656916112740542
179,33.304107666015625,50877.34375,0.0006545960384579948
180,33.30488204956055,50854.734375,0.0006549022909838086
181,33.35273361206055,50802.61328125,0.0006565161013945364
182,33.41000747680664,50777.26953125,0.0006579717220959474
183,33.413490295410156,50882.59375,0.000656678204330143
184,33.35737228393555,50989.203125,0.0006542046205774185
185,33.25212097167969,50835.078125,0.0006541176329052743
186,33.210365295410156,50821.671875,0.0006534685709886469
187,33.12751007080078,50890.15625,0.0006509610602895482
188,32.99273681640625,50820.55078125,0.0006492006936016672
189,32.86213302612305,50890.43359375,0.0006457428382013027
190,32.73134994506836,50963.62109375,0.0006422492994533784
191,32.59493637084961,50761.60546875,0.0006421179170724967
192,32.42333984375,50693.37890625,0.0006395971336555063
193,32.256752014160156,50882.171875,0.000633949983373428
194,32.13023376464844,50908.65234375,0.0006311350288295941
195,31.997665405273438,50994.96875,0.000627467104885194
196,31.90082359313965,50841.2109375,0.0006274599484334843
197,31.82756805419922,50829.9375,0.0006261579222716773
198,31.780263900756836,50893.65234375,0.0006244445512792838
199,31.747323989868164,50822.3984375,0.0006246718959733897
