,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.017999999225139618,2023-12-14 14:46:12.414375,2023-12-14 15:00:58.719310,0 days 00:14:46.304935,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.006500000134110451,2023-12-14 15:00:58.899605,2023-12-14 15:26:18.500028,0 days 00:25:19.600423,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.010500000789761543,2023-12-14 15:26:18.677949,2023-12-14 15:41:57.467402,0 days 00:15:38.789453,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.00699999975040555,2023-12-14 15:41:57.662056,2023-12-14 15:58:07.571584,0 days 00:16:09.909528,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.006000000052154064,2023-12-14 15:58:07.731625,2023-12-14 16:09:08.722295,0 days 00:11:00.990670,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.008500000461935997,2023-12-14 16:09:08.851221,2023-12-14 16:29:37.292914,0 days 00:20:28.441693,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.018000001087784767,2023-12-14 16:29:37.468267,2023-12-14 16:53:02.153867,0 days 00:23:24.685600,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.01599999889731407,2023-12-14 16:53:02.318538,2023-12-14 17:04:29.844818,0 days 00:11:27.526280,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.013500000350177288,2023-12-14 17:04:29.979548,2023-12-14 17:05:13.572617,0 days 00:00:43.593069,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.01549999974668026,2023-12-14 17:05:13.747016,2023-12-14 17:24:25.172490,0 days 00:19:11.425474,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.027499999850988388,2023-12-14 17:24:25.323792,2023-12-14 17:43:30.671196,0 days 00:19:05.347404,256,98,0.00026431618656631384,7.194142033854535,COMPLETE
11,11,0.032999999821186066,2023-12-14 17:43:30.846512,2023-12-14 18:07:08.307609,0 days 00:23:37.461097,256,121,0.00029088367399740804,6.560585659250209,COMPLETE
12,12,0.029500002041459084,2023-12-14 18:07:08.492320,2023-12-14 18:34:55.594597,0 days 00:27:47.102277,256,142,0.0003207622895035354,5.972359152103289,COMPLETE
13,13,0.023499999195337296,2023-12-14 18:34:55.769175,2023-12-14 19:01:54.322446,0 days 00:26:58.553271,256,138,0.0006316006931893662,7.3640473570012395,COMPLETE
14,14,0.017500000074505806,2023-12-14 19:01:54.499222,2023-12-14 19:22:53.851302,0 days 00:20:59.352080,256,107,0.00010374044919981621,5.858805590378044,COMPLETE
15,15,0.024500001221895218,2023-12-14 19:22:53.992567,2023-12-14 19:51:31.949771,0 days 00:28:37.957204,256,147,0.0006119923832381522,6.489981440931682,COMPLETE
16,16,0.026000000536441803,2023-12-14 19:51:32.083736,2023-12-14 20:16:58.404545,0 days 00:25:26.320809,256,130,0.00045687042850604457,6.923595879857703,COMPLETE
17,17,0.026499999687075615,2023-12-14 20:16:58.540770,2023-12-14 20:42:10.990598,0 days 00:25:12.449828,256,129,0.00043467428276316544,6.841884621036028,COMPLETE
18,18,0.03849999979138374,2023-12-14 20:42:11.128132,2023-12-14 21:06:48.434008,0 days 00:24:37.305876,256,126,0.0004268020482289922,6.784000219122803,COMPLETE
19,19,0.04100000113248825,2023-12-14 21:06:48.679485,2023-12-14 21:30:48.883883,0 days 00:24:00.204398,256,123,0.0005622872527588097,6.969981879540453,COMPLETE
20,20,0.010499999858438969,2023-12-14 21:30:49.025830,2023-12-14 21:53:30.219524,0 days 00:22:41.193694,256,116,0.0012017644884177471,7.345601286932458,COMPLETE
21,21,0.03849999979138374,2023-12-14 21:53:30.372528,2023-12-14 22:11:42.590000,0 days 00:18:12.217472,256,93,0.0004317962445748591,4.608963534527783,COMPLETE
22,22,0.026000000536441803,2023-12-14 22:11:42.761630,2023-12-14 22:29:49.357634,0 days 00:18:06.596004,256,93,0.0004161367470859337,4.636542910798468,COMPLETE
23,23,0.0215000007301569,2023-12-14 22:29:49.529905,2023-12-14 22:49:56.322890,0 days 00:20:06.792985,256,103,0.0003892618319080253,5.592387222407179,COMPLETE
24,24,0.015000000596046448,2023-12-14 22:49:56.464350,2023-12-14 23:13:00.727751,0 days 00:23:04.263401,256,118,0.00036509733276644395,5.53226329676955,COMPLETE
25,25,0.019999999552965164,2023-12-14 23:13:00.922696,2023-12-14 23:39:20.730449,0 days 00:26:19.807753,256,135,0.0003342658553363971,5.233743468723101,COMPLETE
26,26,0.030499998480081558,2023-12-14 23:39:20.887900,2023-12-15 00:01:54.591170,0 days 00:22:33.703270,256,116,0.00029844718531268503,6.44667406123401,COMPLETE
27,27,0.03500000387430191,2023-12-15 00:01:54.739200,2023-12-15 00:23:39.336091,0 days 00:21:44.596891,256,112,0.0002730791510534842,6.647297900838715,COMPLETE
28,28,0.02199999988079071,2023-12-15 00:23:39.471511,2023-12-15 00:43:54.556556,0 days 00:20:15.085045,256,104,0.00022612509322093825,7.176422147355845,COMPLETE
29,29,0.029500000178813934,2023-12-15 00:43:54.709281,2023-12-15 01:06:08.543054,0 days 00:22:13.833773,256,114,0.00028658579457189944,6.445906696076318,COMPLETE
30,30,0.04500000178813934,2023-12-15 01:06:08.798849,2023-12-15 01:28:08.340502,0 days 00:21:59.541653,256,112,0.0002848128467523034,6.527983851915096,COMPLETE
31,31,0.03500000014901161,2023-12-15 01:28:08.521813,2023-12-15 01:48:00.529450,0 days 00:19:52.007637,256,102,0.0002631831073661606,6.732416413764374,COMPLETE
32,32,0.030000001192092896,2023-12-15 01:48:00.687707,2023-12-15 02:05:46.857437,0 days 00:17:46.169730,256,91,0.0003376872713702802,6.809653967757337,COMPLETE
33,33,0.03800000250339508,2023-12-15 02:05:47.019449,2023-12-15 02:24:28.262553,0 days 00:18:41.243104,256,96,0.00033337514743803396,6.79507932867281,COMPLETE
34,34,0.013000000268220901,2023-12-15 02:24:28.470828,2023-12-15 02:45:41.933338,0 days 00:21:13.462510,256,108,6.652628981695557e-05,6.663682965248512,COMPLETE
35,35,0.03700000047683716,2023-12-15 02:45:42.155461,2023-12-15 03:04:02.264805,0 days 00:18:20.109344,256,94,0.00039877538194800234,6.582129193356724,COMPLETE
