,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.10000000149011612,2023-12-14 14:42:21.953177,2023-12-14 14:47:36.175602,0 days 00:05:14.222425,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.3733333349227905,2023-12-14 14:47:36.353662,2023-12-14 14:56:40.307739,0 days 00:09:03.954077,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.2222222238779068,2023-12-14 14:56:40.455480,2023-12-14 15:02:20.400281,0 days 00:05:39.944801,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.10000000149011612,2023-12-14 15:02:20.577586,2023-12-14 15:08:31.231244,0 days 00:06:10.653658,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.10000000149011612,2023-12-14 15:08:31.412570,2023-12-14 15:12:31.426940,0 days 00:04:00.014370,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.10000000149011612,2023-12-14 15:12:31.575444,2023-12-14 15:20:30.552724,0 days 00:07:58.977280,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.23555554449558258,2023-12-14 15:20:30.743589,2023-12-14 15:28:38.288401,0 days 00:08:07.544812,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.9800000190734863,2023-12-14 15:28:38.439593,2023-12-14 15:33:04.191010,0 days 00:04:25.751417,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.08444444090127945,2023-12-14 15:33:04.341000,2023-12-14 15:33:30.442787,0 days 00:00:26.101787,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.10000000149011612,2023-12-14 15:33:30.600235,2023-12-14 15:41:02.867533,0 days 00:07:32.267298,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.9755555391311646,2023-12-14 15:41:03.009403,2023-12-14 15:45:13.966976,0 days 00:04:10.957573,4500,67,0.0026725864697159643,1.122194343631706,COMPLETE
11,11,0.448888897895813,2023-12-14 15:45:14.100505,2023-12-14 15:48:25.345689,0 days 00:03:11.245184,4500,50,0.009822399037378096,1.6122618724191016,COMPLETE
12,12,0.9822221994400024,2023-12-14 15:48:25.481584,2023-12-14 15:53:00.437406,0 days 00:04:34.955822,4500,74,0.0017162401373172346,1.064119468997595,COMPLETE
13,13,0.855555534362793,2023-12-14 15:53:00.588593,2023-12-14 15:57:32.562269,0 days 00:04:31.973676,4500,73,0.006053831585757958,0.8306601538857228,COMPLETE
14,14,0.9822222590446472,2023-12-14 15:57:32.703698,2023-12-14 16:02:07.747347,0 days 00:04:35.043649,4500,74,0.002352195301793149,2.1390084279869104,COMPLETE
15,15,0.9711111783981323,2023-12-14 16:02:07.891437,2023-12-14 16:06:28.756544,0 days 00:04:20.865107,4500,70,0.001365975015449456,1.8658196330440269,COMPLETE
16,16,0.9799999594688416,2023-12-14 16:06:28.887982,2023-12-14 16:10:53.453665,0 days 00:04:24.565683,4500,71,0.002353998413185356,1.6805243180430303,COMPLETE
17,17,0.9844444394111633,2023-12-14 16:10:53.597073,2023-12-14 16:15:18.510263,0 days 00:04:24.913190,4500,71,0.0021782065577614597,1.7285574058503148,COMPLETE
18,18,0.9599999785423279,2023-12-14 16:15:18.655885,2023-12-14 16:19:36.250525,0 days 00:04:17.594640,4500,69,0.0010791019123074094,0.5913222611879132,COMPLETE
19,19,0.9866666793823242,2023-12-14 16:19:36.421469,2023-12-14 16:24:21.640652,0 days 00:04:45.219183,4500,77,0.0030356454106231123,2.1263997144154825,COMPLETE
20,20,0.9822222590446472,2023-12-14 16:24:21.785178,2023-12-14 16:29:30.073609,0 days 00:05:08.288431,4500,73,0.0025538876845538944,2.0031541756081843,COMPLETE
21,21,0.9888888597488403,2023-12-14 16:29:32.887736,2023-12-14 16:34:02.609246,0 days 00:04:29.721510,4500,73,0.0025275434575967154,1.9868964916447653,COMPLETE
22,22,0.9777778387069702,2023-12-14 16:34:02.759817,2023-12-14 16:38:34.384607,0 days 00:04:31.624790,4500,73,0.002493097247790896,1.9434807122136022,COMPLETE
23,23,0.9822222590446472,2023-12-14 16:38:34.536734,2023-12-14 16:43:05.433477,0 days 00:04:30.896743,4500,73,0.0026277289329471867,2.1084255511672594,COMPLETE
24,24,0.9822222590446472,2023-12-14 16:43:05.588909,2023-12-14 16:47:37.234478,0 days 00:04:31.645569,4500,73,0.002481388409169444,1.950664364489851,COMPLETE
