Step,Grad_Norm,Noise_Norm,SNR
0,12.722477912902832,5272.11572265625,0.0024131636295898424
1,12.603997230529785,5287.21240234375,0.0023838643639401743
2,12.619165420532227,5274.3798828125,0.0023925401091517903
3,11.899237632751465,5272.77587890625,0.002256731161351725
4,12.135945320129395,5252.5244140625,0.002310497650927242
5,11.902313232421875,5278.41455078125,0.0022549030808238116
6,13.613723754882812,5269.8388671875,0.002583328275869737
7,12.426774024963379,5272.240234375,0.0023570196866107935
8,11.510289192199707,5292.54443359375,0.0021748120089723983
9,12.596031188964844,5269.44677734375,0.0023903896786892525
10,12.31010627746582,5262.2666015625,0.0023393163458899323
11,10.904272079467773,5273.43701171875,0.002067773267270673
12,11.56374740600586,5262.65087890625,0.0021973236819405324
13,12.7049560546875,5278.47412109375,0.0024069372631602315
14,12.407254219055176,5286.10009765625,0.0023471470441046513
15,13.022385597229004,5258.90234375,0.002476255451426209
16,12.54769229888916,5273.94580078125,0.0023791849163543586
17,12.496153831481934,5272.04443359375,0.0023702671684357915
18,13.534505844116211,5280.16650390625,0.0025632725472015754
19,12.376740455627441,5272.33642578125,0.002347486855183652
20,13.068663597106934,5274.9267578125,0.0024775061715788596
21,12.281311988830566,5276.9228515625,0.002327362429639096
22,11.7060546875,5275.89111328125,0.002218782464640295
23,11.960297584533691,5265.48046875,0.0022714541731788077
24,12.764381408691406,5271.96337890625,0.00242118172894812
25,13.547941207885742,5274.2919921875,0.0025686748530330734
26,12.24101734161377,5268.79638671875,0.0023233043076916304
27,13.820720672607422,5279.556640625,0.002617780547377802
28,12.291313171386719,5275.70751953125,0.002329794274205483
29,12.451776504516602,5262.7109375,0.0023660384642808633
30,11.733123779296875,5271.2802734375,0.0022258584576542516
31,12.140989303588867,5265.14990234375,0.002305915221556062
32,12.293122291564941,5273.8525390625,0.0023309567722100575
33,13.280954360961914,5260.83056640625,0.0025244976422105774
34,13.074593544006348,5283.294921875,0.0024747044670688717
35,12.789888381958008,5273.58447265625,0.0024252742035846962
36,11.776254653930664,5282.705078125,0.0022292091797239664
37,11.207283020019531,5272.17578125,0.0021257415315849644
38,11.14367389678955,5273.17041015625,0.002113277787368027
39,9.87139892578125,5251.9072265625,0.001879583644557697
40,12.744805335998535,5256.7197265625,0.0024244787622209186
41,12.615631103515625,5266.677734375,0.002395367960559814
42,11.308926582336426,5273.478515625,0.002144490879943619
43,11.813793182373047,5271.8525390625,0.0022409187462731853
44,11.421228408813477,5278.91455078125,0.002163556219549566
45,11.515355110168457,5273.01220703125,0.0021838286463311068
46,12.10934829711914,5267.54541015625,0.0022988597827313167
47,11.660303115844727,5284.201171875,0.002206634974063125
48,12.551322937011719,5275.06005859375,0.002379370622816702
49,12.730440139770508,5263.52294921875,0.0024186158705093233
50,13.63015365600586,5272.8359375,0.002584975868312015
51,13.248359680175781,5265.3671875,0.002516132153447424
52,11.804049491882324,5270.35498046875,0.0022397067248082145
53,13.0791654586792,5284.92138671875,0.0024748079491868588
54,12.31436824798584,5279.77294921875,0.0023323670101775876
55,11.597124099731445,5266.3212890625,0.002202129999895229
56,12.053333282470703,5249.50537109375,0.0022960893323096753
57,12.251020431518555,5266.6083984375,0.002326168855681997
58,11.896183013916016,5274.98095703125,0.0022552087127554613
59,11.647894859313965,5266.84521484375,0.002211550631198779
60,13.26270580291748,5269.13671875,0.0025170547873094094
61,12.251541137695312,5288.6923828125,0.0023165539325960957
62,12.43469524383545,5286.97021484375,0.002351951068103935
63,13.10922908782959,5263.53173828125,0.0024905766203492615
64,11.890810012817383,5277.20166015625,0.002253241543258613
65,12.784313201904297,5271.634765625,0.0024251136071238425
66,11.309918403625488,5272.2841796875,0.002145164793506228
67,11.143312454223633,5276.39111328125,0.002111919343161409
68,12.329092979431152,5273.03076171875,0.0023381416753602384
69,11.92147445678711,5260.833984375,0.002266080718797556
70,11.484899520874023,5282.66357421875,0.0021740736201571417
71,11.651474952697754,5277.48388671875,0.002207770824657506
72,11.157703399658203,5267.654296875,0.0021181540721602467
73,11.50598430633545,5263.76123046875,0.0021858864417584564
74,13.249267578125,5272.59423828125,0.002512855527916362
75,13.127823829650879,5261.39453125,0.0024951224911339193
76,11.226151466369629,5283.7373046875,0.002124661166710593
77,12.902397155761719,5274.0830078125,0.002446377339273841
78,12.246807098388672,5272.54736328125,0.0023227495657368834
79,12.378660202026367,5285.09130859375,0.002342184738019231
80,10.75810432434082,5286.0595703125,0.002035184087739069
81,13.508818626403809,5281.11181640625,0.0025579497454375887
82,12.766756057739258,5269.00634765625,0.0024229912084691536
83,12.734949111938477,5268.44580078125,0.002417211753426415
84,11.716255187988281,5275.16748046875,0.002221020513825881
85,12.479729652404785,5261.98388671875,0.002371677663989741
86,12.158506393432617,5277.8330078125,0.002303692893548359
87,11.597123146057129,5269.71435546875,0.002200711910318628
88,11.177382469177246,5278.42724609375,0.002117559255448479
89,12.078948974609375,5273.54443359375,0.002290480174522387
90,12.92644214630127,5261.89208984375,0.002456614830861177
91,11.237086296081543,5277.4560546875,0.0021292619359853555
92,12.537681579589844,5279.3935546875,0.0023748336716549216
93,11.237436294555664,5289.39453125,0.002124522235610209
94,12.177559852600098,5266.8671875,0.002312106878544694
95,11.2207670211792,5272.818359375,0.002128039742015544
96,11.773551940917969,5266.220703125,0.00223567385505349
97,12.356776237487793,5268.10986328125,0.002345580589276351
98,11.772665023803711,5285.9267578125,0.0022271714238953338
99,11.329902648925781,5273.39697265625,0.002148501754689411
100,11.754807472229004,5276.24462890625,0.0022278738570667336
101,10.998613357543945,5269.416015625,0.002087254702405464
102,12.637678146362305,5275.13134765625,0.0023957087157606507
103,12.067656517028809,5274.7373046875,0.002287821330230919
104,11.562179565429688,5271.52783203125,0.0021933260970708928
105,11.561495780944824,5259.30712890625,0.0021982925692626753
106,12.781634330749512,5279.259765625,0.002421103506589114
107,12.995630264282227,5271.205078125,0.002465400239921011
