,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
0,0,0.11555555462837219,2023-12-13 13:39:51.220631,2023-12-13 13:43:44.793190,0 days 00:03:53.572559,256,75,0.01574189004745665,6.0909271150834465,COMPLETE
1,1,0.11777778714895248,2023-12-13 13:43:44.941058,2023-12-13 13:50:08.879988,0 days 00:06:23.938930,512,142,6.690421166498795e-06,5.342613029995931,COMPLETE
2,2,0.7622222304344177,2023-12-13 13:50:09.048504,2023-12-13 13:54:55.071257,0 days 00:04:46.022753,512,87,0.005141096648805749,2.1568030651519257,COMPLETE
3,3,0.12666666507720947,2023-12-13 13:54:55.884723,2023-12-13 13:59:18.016781,0 days 00:04:22.132058,4500,103,0.06220025976819164,8.12229401154132,COMPLETE
4,4,0.15111112594604492,2023-12-13 13:59:18.185879,2023-12-13 14:02:10.825853,0 days 00:02:52.639974,512,61,0.02857080075040725,2.736043819680166,COMPLETE
5,5,0.1088888868689537,2023-12-13 14:02:10.996503,2023-12-13 14:07:47.360055,0 days 00:05:36.363552,4096,133,0.04335045392775135,8.96930803419096,COMPLETE
6,6,0.07555556297302246,2023-12-13 14:07:47.588295,2023-12-13 14:13:31.934870,0 days 00:05:44.346575,256,120,4.247116662617139e-06,8.321627589688907,COMPLETE
7,7,0.8644444942474365,2023-12-13 14:13:32.092422,2023-12-13 14:16:41.177887,0 days 00:03:09.085465,4500,72,0.004300001586162603,2.14741367903489,COMPLETE
8,8,0.019999999552965164,2023-12-13 14:16:41.308228,2023-12-13 14:17:03.698200,0 days 00:00:22.389972,256,2,4.956947932799961e-07,8.658413573580816,COMPLETE
9,9,0.6800000071525574,2023-12-13 14:17:03.854705,2023-12-13 14:22:20.550854,0 days 00:05:16.696149,4096,125,0.021051180519608702,4.827706266587104,COMPLETE
10,10,0.8488888740539551,2023-12-13 14:22:20.709847,2023-12-13 14:25:19.899729,0 days 00:02:59.189882,4500,68,0.002603646436406573,0.9569105578982675,COMPLETE
11,11,0.8688888549804688,2023-12-13 14:25:20.077326,2023-12-13 14:28:27.119439,0 days 00:03:07.042113,4500,71,0.002906354724652628,1.6723981501557106,COMPLETE
12,12,0.8222222328186035,2023-12-13 14:28:27.261976,2023-12-13 14:31:02.490664,0 days 00:02:35.228688,4500,58,0.0016970940714984627,2.5552139872752284,COMPLETE
13,13,0.8622222542762756,2023-12-13 14:31:02.634188,2023-12-13 14:36:01.874433,0 days 00:04:59.240245,512,109,0.001474534562341365,1.3736133088529228,COMPLETE
14,14,0.8577778339385986,2023-12-13 14:36:02.021722,2023-12-13 14:38:59.037230,0 days 00:02:57.015508,4500,67,0.003653998648794641,1.6764696232646843,COMPLETE
15,15,0.8777778148651123,2023-12-13 14:38:59.170566,2023-12-13 14:42:47.263937,0 days 00:03:48.093371,4500,88,0.0027410308202598234,1.7668065525544707,COMPLETE
16,16,0.8555555939674377,2023-12-13 14:42:47.405641,2023-12-13 14:46:26.955101,0 days 00:03:39.549460,4500,85,0.0028262284990767258,1.8473511835352228,COMPLETE
17,17,0.8822221755981445,2023-12-13 14:46:27.111015,2023-12-13 14:50:08.275735,0 days 00:03:41.164720,4500,84,0.003055415608415215,1.6157821843715807,COMPLETE
18,18,0.8666666746139526,2023-12-13 14:50:08.434007,2023-12-13 14:54:07.612590,0 days 00:03:59.178583,4500,93,0.003921677193237121,1.2510133749010444,COMPLETE
19,19,0.8577777743339539,2023-12-13 14:54:07.761870,2023-12-13 14:57:48.901650,0 days 00:03:41.139780,4500,85,0.003052049777186912,1.5716603094590706,COMPLETE
