Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9994397163391113,0.8500899076461792,0.85106360912323
1,0.9999999403953552,0.9999999403953552,1.0
2,0.9993688464164734,0.8381749391555786,0.8383554220199585
3,1.0,1.0,0.9999998807907104
4,1.0,1.0,1.0000001192092896
5,1.0,1.0,0.9999998807907104
6,0.9988241791725159,0.8329662680625916,0.8333612084388733
7,1.0,1.0,1.0
8,0.9990915656089783,0.8358887434005737,0.8362981677055359
9,0.999283492565155,0.8373626470565796,0.8377215266227722
10,0.9994341135025024,0.837809681892395,0.8381119966506958
11,0.9995778203010559,0.8399710655212402,0.8403134942054749
12,0.9997068643569946,0.8426740169525146,0.8430416584014893
13,0.9999998807907104,0.9999998807907104,1.0
14,1.0,1.0,1.0
15,0.9998406767845154,0.8438937067985535,0.8442136645317078
16,0.9997950792312622,0.8419075012207031,0.8422391414642334
17,0.9998424053192139,0.8406009674072266,0.8408749103546143
18,1.0,1.0,1.0
19,0.9999138116836548,0.8385201096534729,0.838699221611023
20,0.9999297857284546,0.8367031216621399,0.8368452787399292
21,0.9999977946281433,0.8346376419067383,0.8346443176269531
22,0.9999999403953552,0.9999999403953552,0.9999999403953552
23,0.9998565912246704,0.834278404712677,0.8343362808227539
24,1.0,1.0,0.9999999403953552
25,1.0,1.0,1.0000001192092896
26,1.0,1.0,1.0000001192092896
27,0.9999999403953552,0.9999999403953552,1.0
28,0.9954679012298584,0.8204493522644043,0.8245311975479126
29,0.9950668215751648,0.816045880317688,0.8205002546310425
30,0.9914190769195557,0.8096311688423157,0.8178753852844238
31,1.0,1.0,1.0
32,1.0,1.0,1.0
33,0.9905664920806885,0.8043384552001953,0.8143137693405151
34,1.0,1.0,0.9999998807907104
35,1.0,1.0,1.0
36,0.9955037832260132,0.8160594701766968,0.8205866813659668
37,1.0,1.0,1.0
38,0.9980039596557617,0.8236985206604004,0.8257415294647217
39,0.998741090297699,0.8254898190498352,0.8267993330955505
40,0.9991240501403809,0.8284538388252258,0.8294583559036255
41,1.0,1.0,0.9999998211860657
42,0.9985347390174866,0.8213921189308167,0.8230593800544739
43,1.0,1.0,1.0000001192092896
44,0.9990476369857788,0.8166817426681519,0.8179309964179993
45,0.9990291595458984,0.8157824277877808,0.8170711994171143
46,0.9990387558937073,0.8155514001846313,0.8172034025192261
