Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.999587893486023,0.9539995193481445,0.9530594348907471
1,0.9989009499549866,0.8351666927337646,0.836845874786377
2,0.9992048144340515,0.9538239240646362,0.9523468613624573
3,0.9990667104721069,0.9181698560714722,0.9184468984603882
4,0.9987297058105469,0.930252730846405,0.9273399114608765
5,0.9985201358795166,0.9381866455078125,0.9335446953773499
6,0.9982372522354126,0.9236729741096497,0.916443407535553
7,0.9987494945526123,0.9194132089614868,0.917701244354248
8,0.9991036653518677,0.863976001739502,0.8626663088798523
9,0.99897700548172,0.8990205526351929,0.8997586965560913
10,0.9975445866584778,0.8986891508102417,0.8991168737411499
11,0.998037576675415,0.8923003673553467,0.8943668603897095
12,0.9955023527145386,0.9278094172477722,0.9176241159439087
13,0.9948936700820923,0.889454185962677,0.8832796812057495
14,0.9935891032218933,0.9266079664230347,0.9254446029663086
15,0.9927934408187866,0.879248321056366,0.8717620968818665
16,0.9984235763549805,0.8707593679428101,0.8713980317115784
17,0.994525671005249,0.8971661329269409,0.8890008926391602
18,0.9925214052200317,0.9248803853988647,0.9123692512512207
19,0.9911553859710693,0.9309738874435425,0.9111763834953308
20,0.984261155128479,0.8703261613845825,0.8482978940010071
21,0.9884141683578491,0.904796838760376,0.9040855169296265
22,0.9870784282684326,0.8656189441680908,0.8635162115097046
23,0.977184534072876,0.8353970050811768,0.8051906228065491
24,0.9795211553573608,0.8626329898834229,0.8491798639297485
25,0.9737324714660645,0.8779246807098389,0.8457754254341125
26,0.9749841690063477,0.8590221405029297,0.8267996311187744
27,0.965431809425354,0.8987444043159485,0.8267286419868469
28,0.9223787784576416,0.9011589288711548,0.7546391487121582
29,0.9657313823699951,0.8685235381126404,0.8489759564399719
30,0.9698833227157593,0.948733925819397,0.9140688180923462
31,0.9878730773925781,0.8766691088676453,0.8772542476654053
32,0.9720655679702759,0.9189742207527161,0.8929840326309204
33,0.9616715908050537,0.8915817737579346,0.8490221500396729
34,0.9820915460586548,0.8732320070266724,0.860760509967804
35,0.9719966650009155,0.8438037633895874,0.840783417224884
36,0.9630391597747803,0.8674410581588745,0.8372066617012024
37,0.9751747250556946,0.8502721786499023,0.8556678891181946
38,0.9675743579864502,0.8775949478149414,0.8686212301254272
39,0.975958526134491,0.9106183052062988,0.8974019885063171
40,0.9752250909805298,0.91185462474823,0.8973498344421387
41,0.9451712965965271,0.8464552164077759,0.8766743540763855
42,0.970865786075592,0.8643912076950073,0.8579816222190857
43,0.9761950969696045,0.8898797035217285,0.8806270956993103
44,0.9557579755783081,0.8700144290924072,0.8491321802139282
45,0.9939371347427368,0.9072411060333252,0.905301570892334
46,0.9633944034576416,0.8774162530899048,0.8479772210121155
47,0.9527181386947632,0.7915140986442566,0.7899609804153442
48,0.9705957174301147,0.8741123080253601,0.8611288070678711
49,0.9593563079833984,0.8447958827018738,0.8393495678901672
50,0.9742406606674194,0.865827202796936,0.8504163026809692
