Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9986896514892578,0.9312783479690552,0.9297412037849426
1,0.9989541172981262,0.9472599625587463,0.9464115500450134
2,0.998938798904419,0.9477497935295105,0.9455671310424805
3,0.9996018409729004,0.9027734994888306,0.9032779932022095
4,0.9995828866958618,0.9485868215560913,0.9491641521453857
5,0.9986364841461182,0.9085118770599365,0.9058354496955872
6,0.9992145299911499,0.9309350848197937,0.9284616708755493
7,0.9990361332893372,0.9312447905540466,0.9295006990432739
8,0.99909907579422,0.914392352104187,0.9129073619842529
9,0.9986305236816406,0.922522246837616,0.9186295866966248
10,0.9982796311378479,0.9212459921836853,0.916681706905365
11,0.9986168146133423,0.9230691194534302,0.9185663461685181
12,0.9973947405815125,0.9048128128051758,0.8961257934570312
13,0.9996342658996582,0.9361668229103088,0.935782253742218
14,0.9972549676895142,0.8797288537025452,0.8705005645751953
15,0.997461199760437,0.9181379675865173,0.9102330207824707
16,0.9969267845153809,0.8758609294891357,0.8729844093322754
17,0.9970940351486206,0.9049549102783203,0.9025189876556396
18,0.9930957555770874,0.8733356595039368,0.8560620546340942
19,0.9909502267837524,0.8633283376693726,0.8451157808303833
20,0.9996266961097717,0.9044922590255737,0.9037275910377502
21,0.9905714392662048,0.8877463340759277,0.869713306427002
22,0.9946736097335815,0.9111657738685608,0.9074338674545288
23,0.993005633354187,0.8836317658424377,0.8713677525520325
24,0.9995736479759216,0.9021996259689331,0.9017543792724609
25,0.9919402599334717,0.8705146908760071,0.868942141532898
26,0.9906986355781555,0.8518606424331665,0.8491665124893188
27,0.9920318126678467,0.8960632085800171,0.8775903582572937
28,0.9871044158935547,0.8400008678436279,0.8200410604476929
29,0.9797239303588867,0.8424604535102844,0.8090125918388367
30,0.9863085746765137,0.8792893886566162,0.8609039783477783
31,0.9823918342590332,0.8962599039077759,0.8651472330093384
32,0.9758622646331787,0.8742382526397705,0.8368757367134094
33,0.9832497239112854,0.8999110460281372,0.8779696226119995
34,0.958885908126831,0.8908696174621582,0.8318095207214355
35,0.9725652933120728,0.8709351420402527,0.8397860527038574
36,0.9844090342521667,0.9050260782241821,0.8866170048713684
37,0.9863519668579102,0.8689156174659729,0.8514268398284912
38,0.978739857673645,0.8376673460006714,0.8140969276428223
39,0.9759602546691895,0.8761002421379089,0.8421767950057983
40,0.9781560301780701,0.8610119819641113,0.8363059759140015
41,0.9836746454238892,0.8585523962974548,0.8354605436325073
42,0.9793536067008972,0.8855846524238586,0.8432671427726746
43,0.9789445400238037,0.8511295914649963,0.8278341889381409
44,0.9885640740394592,0.8667274713516235,0.8534494638442993
45,0.9873210191726685,0.898800253868103,0.8750869631767273
46,0.9924847483634949,0.8850671648979187,0.8773032426834106
47,0.9932730197906494,0.8956115245819092,0.889744758605957
48,0.9737553596496582,0.8940184116363525,0.8546475172042847
49,0.8998099565505981,0.8155336380004883,0.7023876905441284
50,0.9822289943695068,0.8875138759613037,0.8662240505218506
