Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9995701313018799,0.956415593624115,0.9553186893463135
1,0.9994690418243408,0.9357004761695862,0.9344124794006348
2,0.9993128776550293,0.9229745864868164,0.9237329959869385
3,0.9988183975219727,0.9561485648155212,0.9543973803520203
4,0.9994492530822754,0.9406707286834717,0.9384447932243347
5,0.9991607666015625,0.9186906814575195,0.9181256294250488
6,0.9987744092941284,0.9514182209968567,0.9489545822143555
7,0.9987780451774597,0.9488231539726257,0.9469640851020813
8,0.9984686374664307,0.8950026035308838,0.8942019939422607
9,0.9986141324043274,0.9429512023925781,0.940904974937439
10,0.9987188577651978,0.9139525890350342,0.913978099822998
11,0.9980553984642029,0.9395856857299805,0.9369841814041138
12,0.9979859590530396,0.9059046506881714,0.9021812677383423
13,0.9974727630615234,0.8947855234146118,0.8944286108016968
14,0.9957231283187866,0.9139559864997864,0.9081189036369324
15,0.9961488246917725,0.8837270736694336,0.88303142786026
16,0.9998762607574463,0.902114987373352,0.9038827419281006
17,0.9992923736572266,0.8986274600028992,0.8974443674087524
18,0.9917933940887451,0.9131864309310913,0.9061830043792725
19,0.986840009689331,0.8393076062202454,0.8302870392799377
20,0.9944106340408325,0.9137580394744873,0.9085960388183594
21,0.9942666888237,0.9117918014526367,0.9065380096435547
22,0.9910433292388916,0.8868207931518555,0.8797388076782227
23,0.9924302697181702,0.9139389395713806,0.9054145216941833
24,0.9930492639541626,0.8834091424942017,0.8784458041191101
25,0.9830352067947388,0.8862438201904297,0.8627610802650452
26,0.9915651679039001,0.9062404632568359,0.8995476961135864
27,0.9902853965759277,0.8703886270523071,0.8667446374893188
28,0.9825716018676758,0.9257636666297913,0.9131665229797363
29,0.9670247435569763,0.856115460395813,0.8222017288208008
30,0.9795387983322144,0.9086297154426575,0.8866342902183533
31,0.9725807905197144,0.8658893704414368,0.8454697132110596
32,0.9704318046569824,0.8964606523513794,0.8719615936279297
33,0.94219571352005,0.8172523975372314,0.8078523874282837
34,0.9689717292785645,0.8403746485710144,0.8376567363739014
35,0.9499841332435608,0.8391971588134766,0.8113035559654236
36,0.8529971241950989,0.8493902683258057,0.7017017602920532
37,0.9530078172683716,0.8582392334938049,0.843948483467102
38,0.9971737861633301,0.8357613682746887,0.8396550416946411
39,0.9436758160591125,0.8095014691352844,0.8020744323730469
40,0.9460257291793823,0.8226722478866577,0.7926619052886963
41,0.959817111492157,0.8687660098075867,0.8504961729049683
42,0.940234899520874,0.7350207567214966,0.7081635594367981
43,0.9508206844329834,0.7959998250007629,0.7544175386428833
44,0.978045642375946,0.8410639762878418,0.8368430137634277
45,0.9550645351409912,0.867185652256012,0.8448541760444641
46,0.9667279720306396,0.8625409603118896,0.8603452444076538
47,0.9554208517074585,0.8436020016670227,0.8338372707366943
48,0.9596679210662842,0.8473300933837891,0.8216419219970703
49,0.9349886178970337,0.895524799823761,0.800163745880127
50,0.9545283913612366,0.8643721342086792,0.847517192363739
