step,Class_0_Body_Mean_Norm,Class_1_Body_Mean_Norm,Class_2_Body_Mean_Norm,Class_3_Body_Mean_Norm,Class_4_Body_Mean_Norm,Class_5_Body_Mean_Norm,Class_6_Body_Mean_Norm,Class_7_Body_Mean_Norm,Class_8_Body_Mean_Norm,Class_9_Body_Mean_Norm,Class_10_Body_Mean_Norm,Class_11_Body_Mean_Norm,Class_12_Body_Mean_Norm,Class_13_Body_Mean_Norm,Class_14_Body_Mean_Norm,Class_0_Head_Mean_Norm,Class_1_Head_Mean_Norm,Class_2_Head_Mean_Norm,Class_3_Head_Mean_Norm,Class_4_Head_Mean_Norm,Class_5_Head_Mean_Norm,Class_6_Head_Mean_Norm,Class_7_Head_Mean_Norm,Class_8_Head_Mean_Norm,Class_9_Head_Mean_Norm,Class_10_Head_Mean_Norm,Class_11_Head_Mean_Norm,Class_12_Head_Mean_Norm,Class_13_Head_Mean_Norm,Class_14_Head_Mean_Norm
11,13.45684460231236,15.363436984164375,75.4487208861571,69.89271972009114,48.24380739033222,113.8541442326137,76.28125234750601,75.45980398995536,158.341770807902,139.75481414794922,107.97525278727214,115.320554945204,98.89292621612549,97.25710487365723,142.00043487548828,13.30954919542585,15.191938932452883,74.54509159005605,68.79930748258319,47.94159383433206,112.53425666264125,75.69635244516226,74.98455946786063,157.66156450907388,138.04972152709962,106.63405704498291,113.73582204182942,97.06252002716064,96.21472072601318,141.47866821289062
12,21.17046070098877,15.798237613269261,69.98226765223912,84.75138528006417,34.82985578264509,106.70583670479911,57.37738445826939,72.30837494986397,152.42996215820312,160.7833709716797,123.80258483886719,98.0532470703125,101.65169525146484,81.94529151916504,142.2772674560547,20.90349772998265,15.59584391117096,68.5218073299953,84.01967253003802,34.61286901576178,105.49078914097377,56.85517093113491,71.73375047956195,151.62733459472656,159.36299896240234,122.7612091064453,95.89934539794922,99.67393620808919,80.36326503753662,141.395263671875
13,21.186933619635447,16.89158849631037,66.66663861008627,88.03560359137398,39.615199497767854,101.6570132119315,51.165535119863655,72.03365883460411,130.67286523183188,153.47130680084229,110.58175828721788,100.60213894314236,98.70819636753627,91.96617317199707,142.19120025634766,20.94894858769008,16.672557809523173,65.53105858713388,87.12376022338867,39.360069900751114,100.42459624154228,50.69220410860502,71.42665598942683,129.99103705088297,151.93340396881104,109.73027038574219,98.68174658881293,97.09780611310687,90.51866340637207,141.25501251220703
14,25.344454765319824,20.32406813332013,77.77990416437387,62.38757084097181,39.193393094199045,90.27804152170818,37.97981902531215,61.874370847429546,93.54784992762974,138.68834495544434,96.7649169921875,131.838254292806,107.30249532063802,94.73396396636963,141.69210815429688,24.9794922215598,20.0131811861481,76.80698606247704,61.5828663962228,38.847378730773926,89.26322778065999,37.481123788016184,61.19995307922363,92.92273984636579,137.46386337280273,96.11114273071288,130.67522939046225,106.14932250976562,93.7963638305664,140.6285400390625
15,21.789789574486868,19.558873693857873,70.28636181282883,69.44108548015356,40.09977440802114,85.0586447318395,32.621334723063875,62.6883636202131,92.31166044871013,142.02456378936768,99.70872764587402,123.81974465506417,99.31046785627093,95.09720950656467,119.14148712158203,21.464320915085928,19.279076666704245,69.32724399793034,68.65616409906319,39.79697024822235,83.98225470383962,32.20773931912014,59.67821952274868,91.68907578786214,140.35023593902588,98.9700481414795,122.81441606794085,98.47070857456752,92.97510019938152,118.30458068847656
16,29.05277579171317,26.80788057403905,57.86816016265324,73.69778418115207,54.69665963309152,75.62704992294312,30.64095215002696,55.11552783421108,61.360219955444336,114.48816375732422,108.81224670410157,96.11858367919922,92.44116401672363,116.95753860473633,96.74366760253906,28.344203404017858,26.374360018542834,56.760638168879915,72.56156254240445,54.276944160461426,74.22852007548015,30.168130437533062,54.42089605331421,60.88864262898763,113.48697509765626,107.89444274902344,95.26958974202473,91.79861640930176,113.51134490966797,96.0321273803711
17,25.94366991519928,26.96304564923048,60.03908588205065,78.54143246369702,51.42342863764082,77.08430657019981,27.519121487935383,52.64446531023298,61.959099451700844,125.32604556613498,110.992429945204,108.49803161621094,97.92421913146973,119.6179702758789,119.07903289794922,25.175755824361527,26.469106675258704,59.12337293795177,76.46618890975203,51.020266260419575,74.48542675605187,27.071898023287456,51.980122804641724,61.449065844217934,123.80257670084636,109.92975955539279,107.58157730102539,97.21516704559326,117.30074920654297,118.17451095581055
18,31.3644186428615,13.742777952126094,49.9952117192692,101.32884434291294,55.67103603907994,77.72054726736886,19.407169597489492,39.54898725237165,47.93806512015207,117.88552017211914,85.78178787231445,110.26177024841309,93.87778167724609,97.75547885894775,142.3866424560547,30.418311868395126,13.598856285214424,49.279718986047165,99.97293090820312,55.09864950180054,75.93801471165249,19.00441414969308,39.0011374269213,47.443759373256135,116.0676643371582,84.67140007019043,109.24067687988281,93.15641784667969,96.85783672332764,140.86685180664062
19,32.12780363219125,22.879274758008812,49.347695784161,83.04564396463908,44.86808918682592,65.70501160621643,17.328365601026096,37.76884408508028,38.154721186711235,121.81419965955946,87.24368095397949,106.25694513320923,85.30348247951932,93.41662216186523,142.26087951660156,31.134669848850795,22.28425678266929,48.51342249225958,81.83536549256398,44.4236107555085,63.926826272692,17.00370873396213,37.17691106455667,37.77089067605826,120.15430959065755,85.98827882246538,105.0303783416748,84.57388390435113,92.62268018722534,140.74761199951172
20,32.75119495391846,35.9064108984811,71.77367292983192,105.44128908429828,45.87236329487392,68.17610032217843,19.540548086166382,27.888379948479788,34.93131899833679,92.85607376098633,99.63922309875488,86.80287551879883,82.16041946411133,115.92908096313477,103.3651123046875,31.75406312942505,35.258504254477366,70.61576368979046,103.56735965183803,45.4616676398686,67.30614498683384,19.083044787247974,27.57994966847556,34.34328087170919,91.45083618164062,98.05770874023438,86.03917694091797,81.47980270385742,113.88150691986084,102.3735122680664
21,33.30520994322641,41.50594874790737,68.6112915278479,101.52985899788993,49.33168777397701,66.92468397957938,19.102689509590466,29.635799884796143,32.58560335636139,84.92867957221137,99.25962660047743,97.53781032562256,83.04633331298828,116.09972429275513,123.04681396484375,32.29215216636658,40.73385270152773,66.59471455748591,99.44842297690255,48.89380519730704,64.8892034121922,18.622561052441597,29.310644324009235,32.02515586217245,83.73077731662326,97.90277862548828,96.09755563735962,82.29171705245972,113.83875226974487,121.66610336303711
22,31.076000417981827,51.26093104907444,49.96205279417336,76.2400485447475,44.38659146401499,70.160979952131,14.289963492325374,32.1110873562949,23.06922709941864,96.47018003463745,70.9658260345459,96.42743301391602,91.2937400817871,104.74242305755615,142.7689666748047,30.076474121638707,50.23132858957563,48.60612160792308,73.8430209670748,43.98629119313721,66.41620755195618,13.880139197622027,31.66953032357352,22.80134363969167,95.29610824584961,69.9984203974406,93.47154312133789,90.34023742675781,103.06488418579102,140.68234252929688
23,27.223937694515502,52.94663425002779,53.57506067445502,89.42847996098655,47.035167700344964,59.479322212083,15.243865553821836,35.86527693271637,24.14494956456698,87.50691201951769,69.35690078735351,100.61357078552246,84.08617655436198,104.00068918863933,142.7689666748047,26.294793435505458,51.82183364459446,52.38874343027627,86.23671985524041,46.598751990723294,57.2433774300984,14.6498002239636,35.40990209579468,23.80558619132409,86.34596845838759,68.43158416748047,97.90623664855957,83.18580500284831,102.35574849446614,140.68234252929688
24,39.475409099033904,44.941360098975046,42.43327728685524,100.8296252659389,35.869876037085696,65.09229959760394,2.7102707965033397,36.32241749763489,24.583068084716796,81.30979537963867,89.33692092895508,106.8905258178711,87.78934860229492,92.15423049926758,141.8101043701172,37.70837238856724,44.02488330432347,41.13787765800953,99.2105347769601,35.51116349800889,61.1461855002812,2.5119267914976393,35.976901054382324,24.23509826660156,79.54913711547852,88.33368835449218,103.75243886311848,86.79567909240723,90.27883071899414,140.1446990966797
25,30.408685445785522,36.1191600561142,67.07247096343364,92.77225725991386,32.29040259299135,66.96536840711322,9.007196098566055,38.67219629458019,19.876238906925376,73.02972412109375,90.93736038208007,98.34898267473493,87.26505756378174,97.84433603286743,121.28593826293945,29.084667648587907,35.31381839513779,50.20164667804992,91.13036700657436,31.92979627811084,62.73220581667764,8.582250101225716,38.22286440644945,19.596486977555536,71.71633447919574,88.91248245239258,95.92801012311664,85.81512308120728,96.04515552520752,119.30698013305664
26,37.907262325286865,56.45445431981768,87.36907758031573,90.91638614450183,39.97174252443282,60.603379998888286,21.82476931810379,39.777709347861155,23.846133629481,78.46550703048706,90.20669631958008,96.88056182861328,71.49571736653645,99.02288722991943,136.79501342773438,35.56064551217215,55.46219154766628,55.91733700888498,89.33982874665942,39.50086049642414,56.895278624125886,21.092680218815804,39.10150653975351,23.405900796254475,77.32654237747192,88.44168243408203,95.45689392089844,70.3011360168457,97.01979541778564,134.79493713378906
27,33.61051212038313,50.98520360674177,70.20624057735715,82.59470828090396,34.214558793364894,64.4642437513058,16.274783366546036,42.87342035770416,21.935773263374966,75.42010688781738,76.78392524719239,107.30252838134766,75.7077808380127,101.49308395385742,113.662353515625,31.408208182879857,50.24562380995069,53.9438762324197,81.2961921436446,33.843194435566794,60.84526600287511,15.840034125372767,42.13352621453149,21.548733244339626,74.24429774284363,75.51601657867431,105.47496795654297,71.69275522232056,99.48805957370334,112.4413948059082
28,33.06788716997419,46.638634694474085,54.21179078306471,76.20119890144893,28.097808291470365,59.283147948128835,18.876195090512436,48.74274642126901,16.18533139228821,60.1409273147583,68.33974609375,90.96123352050782,70.07629267374675,75.23138961791992,88.65352630615234,30.590413366045272,45.98945555090904,51.233877565179554,73.34763719354358,27.761270247965253,56.69425729342869,18.264050235350926,47.87466451099941,15.941683387756347,59.18835639953613,67.75138244628906,89.2884895324707,69.15750885009766,74.26131820678711,86.31207275390625
29,28.137498685291835,48.17725387428488,57.517298040645464,83.39011180400848,25.051018851143972,56.02923771313259,19.68069428950548,50.12801555224827,18.147328745235097,57.786298751831055,64.24028080159968,93.37865320841472,87.98439461844308,79.03660583496094,92.00598907470703,26.500894239970616,47.36155135503837,55.408933599080356,80.99541444961841,24.73586326604709,53.63163050583431,19.038745602592826,49.096628291266306,17.759401321411133,56.9323238796658,62.57325111735951,91.36878628200955,86.46184321812221,77.43924484252929,89.91864776611328
30,34.788444655282156,32.29739407982145,54.77181687525341,91.54510334559849,19.36218547821045,54.628914151872905,11.247575037181377,49.30516382626125,23.059802691141766,54.29460244178772,68.91043472290039,108.25985336303711,73.61621809005737,107.91801500320435,93.20529174804688,33.14886065891811,31.379591592720576,53.60440446542842,89.9158445085798,18.968862065247126,52.87039116450718,10.995253148887839,48.326278345925466,22.602261225382488,53.40775604248047,64.45741577148438,105.74229621887207,72.44250345230103,105.33632707595825,91.49652862548828
31,31.117914063589915,43.35908425705774,49.524274247033254,78.33276348454612,18.511317217015726,46.8042573928833,11.446264150419406,43.929586538901695,22.678568442662556,53.75487978458405,69.0993315523321,107.51626396179199,86.1658640967475,101.16149711608887,103.85836791992188,29.906685488564626,42.27934296642031,48.383457666529075,76.53877091407776,18.199706258826023,45.639104161943706,11.24052754310625,43.008791758463936,22.14042854309082,52.78023264408112,66.70973920822144,105.02897930145264,84.87097401089139,98.72618317604065,102.1903076171875
32,22.929720782807895,49.29499351978302,62.63066922341074,90.53669030325753,20.76386616911207,45.226880898078285,14.117186551292738,35.34754124709538,17.970927429199218,54.255467891693115,78.91042222976685,101.50529479980469,100.68717422485352,88.790576171875,111.25064086914062,21.763504666941508,48.03875450577055,60.51000215113163,88.72433253696987,20.479615918227605,43.99655967950821,13.707403145730495,34.53902232646942,17.545392417907713,53.26672887802124,78.00513725280761,98.7850170135498,98.9762580871582,86.12028198242187,107.9511489868164
33,22.558744246406214,49.25110336286681,58.99318059876428,93.49848161424909,17.528582406895502,47.23140450165822,17.093406587266006,41.03635982956205,18.824296777898613,48.9030360115899,87.21031469768948,92.08322858810425,103.71609258651733,86.12815833091736,109.3590202331543,21.440711119345256,48.10700615814754,57.347577043376596,91.6717916216169,17.281679176858493,46.1043293934602,16.572057980757492,40.23813476732799,18.188964063471015,47.95867845747206,86.22932073805067,89.85016965866089,102.16874265670776,83.79056191444397,106.95822525024414
34,22.755934647151403,35.608449646404814,61.3091497612851,100.61389923095703,15.830237959627993,38.907284668513704,11.149890082577864,37.34422448703221,17.31235957145691,46.10977554321289,72.89561303456624,77.93356418609619,104.02881240844727,99.1919150352478,88.42121887207031,21.748143945421493,34.703259617090225,58.72184777046953,98.64848027910504,15.60937986983585,37.94075730868748,9.896345548331738,36.69135011945452,16.814847509066265,45.36295871734619,71.615895708402,76.6192798614502,100.63836441040038,97.20965576171875,86.80052185058594
35,19.369567143065588,39.20701080134937,61.59926214707749,97.08037573950631,14.789927736182497,33.76845838342394,18.04833994175379,41.39958255107586,18.65173375606537,48.687022018432614,79.11036317998713,84.15247048272028,104.13640480041504,96.53993334089007,74.28173065185547,18.551499577505247,38.15663519501686,59.295945135610445,95.19934177398682,14.572013358627114,32.92259926455362,16.68057181628851,40.73568806281457,17.7163384159406,47.759375953674315,77.89480562643571,82.59416071573894,100.41773834228516,94.85182680402484,73.19441604614258
36,22.79562841142927,32.328063713652746,55.72913582410131,70.79588208879743,17.13244919155009,44.180412258420674,14.595890132444245,34.549835903303965,17.690556790147507,48.34030456542969,68.15061225891114,79.94170761108398,99.55275249481201,55.31092071533203,110.24459838867188,21.83675456047058,31.24021005630493,54.70661425856607,68.30028588431222,16.8685243023917,43.398096970149446,14.016877328710896,34.02500626019069,17.04980162211827,46.55584144592285,67.26647605895997,78.28480243682861,95.72788524627686,54.671662012736,108.19945526123047
37,16.501088398907864,35.98435463011265,59.362965726958855,82.7098697423935,16.767260410519416,44.43586547034128,18.729129363117472,24.744849307196482,16.035123871905462,48.93776845932007,56.843832993507384,73.4743915134006,107.61183404922485,69.65588665008545,101.38928604125977,15.81646970978805,34.21240611587252,58.29923435114324,79.94361002104623,16.500996575388335,43.38768672943115,18.050150787457824,24.362046105521067,15.455327387366976,47.476897621154784,56.2088122844696,71.84727986653645,103.23188161849976,68.66127169132233,99.4503402709961
38,17.318767275129044,38.602850447807995,71.81393806955644,80.53589051110404,13.903636713512242,42.6161994934082,11.980454994631666,27.298848611967905,19.87357234954834,54.1307071685791,68.82908769448598,94.19228172302246,111.29465675354004,122.52569961547852,66.36552429199219,16.366339206695557,37.29578429247652,70.45443968368429,78.33770179748535,13.50578116590415,41.04486220223563,11.846419575491122,26.82394426209586,19.295623143513996,52.622140121459964,68.03130241235097,92.83578681945801,105.72416496276855,121.00909042358398,65.30148315429688
39,17.011616287486895,42.77845952872719,63.165825033826486,82.78565151350838,15.67514604007682,45.04144678797041,10.690450155841452,26.59967419930867,16.404631321246807,48.79359679222107,80.37478034496307,91.22740840911865,111.03367529975043,94.59511025746663,91.7467155456543,16.035479234797613,41.165019685668604,61.96157934330404,80.662132195064,15.224537414237812,43.869740690503804,10.309454859633531,26.220980065209524,15.976548781761757,47.3053376197815,78.11428620815278,90.07873821258545,105.53636678059895,93.22760804494222,90.09127807617188
40,16.28910396354539,44.72418282500335,51.14608778307835,66.11021842275348,14.087893516290933,35.908779178346904,11.460787864135844,26.67564456803458,13.318143427371979,25.354550933837892,79.12046012878417,108.44149780273438,112.72719268798828,81.05830669403076,92.73484802246094,15.440343997308187,42.83263773151806,50.14497874925534,64.44572639465332,13.788323885095972,34.16847288182804,10.786867838352919,26.249629497528076,13.07451961437861,23.61766676902771,76.59782905578614,106.99036407470703,105.80824279785156,79.66229629516602,90.97832489013672
41,17.286748660462244,39.76258451864123,51.23921147390054,61.45995499406542,12.504348638567276,36.706985250115395,14.264359389360134,26.669029290859516,15.211047699054083,36.53841585583157,64.36251427910544,104.10016414097377,102.45215284824371,78.10154740015666,107.27149200439453,16.364371450884,38.1000818349421,50.1760638654232,59.79842933586666,11.654952628005828,35.23302407349859,13.792114971348873,26.241784132443943,14.955732375383377,35.01382019784715,62.85301746021617,101.9361207144601,97.60388135910034,76.54516183005438,105.46778106689453
42,16.75748795909541,29.796345766101563,75.05144609723773,75.60997186388288,10.801483771581843,40.485289653142296,24.330851443128527,14.431151594434466,15.824020743370056,31.175039291381836,64.96020069122315,94.5978364944458,102.63314304351806,56.10121393203735,124.35633087158203,15.93889666242259,28.011418040309632,73.53230707986015,73.51883394377572,10.450929951500646,38.949126283327736,23.469770484221435,14.137942586626325,15.566178858280182,30.455261945724487,64.18005104064942,92.0013313293457,94.30279064178467,54.917728900909424,122.62970733642578
43,14.59501612079995,22.02214471410428,63.17533894220833,75.24403953552246,10.540001504395539,39.203091979026794,24.288034079604717,15.924693839890617,15.442437479129204,45.19638419151306,68.90117518107097,105.47283336094448,95.7197075843811,72.71018164498466,125.52180862426758,13.858871931476253,20.99622690571206,61.95092437264975,72.99019273689815,10.253212424302806,37.659283896287285,23.44332571488173,15.612025516373771,15.15907528767219,44.12356460094452,65.91014745500352,101.51529584612165,90.7422833442688,68.71421732221332,123.72567749023438
44,12.1035395690373,22.509849644133023,66.58407205556121,81.41293065888541,9.859572940199412,37.05414438247681,16.102051551320724,14.459640458226204,17.958475425839424,56.20022850036621,67.1741693019867,107.64826354980468,114.14314270019531,74.89489822387695,85.00931549072266,11.524338006973267,22.205753927784308,65.35608222974199,79.13436390672412,9.66884906679791,35.25388353211539,15.872771143381085,14.046116426587105,17.47968682150046,52.29876365661621,61.85938560962677,101.53463668823242,100.28333282470703,73.09530396461487,84.20977783203125
45,9.267749175429344,26.043625999774253,74.58485471670117,84.21301421097347,11.617964889795465,39.21799308487347,20.771987405820536,11.753644639892238,15.33698688695828,51.205585691663956,62.1372576193376,100.16460249159071,113.80796644422743,79.22812271118164,85.00931549072266,8.775094271770545,24.78841521324856,72.43518832698464,81.568891618933,11.415568683956476,37.51618877904756,20.187144851741884,11.337498221014227,14.910452408095201,46.61792193518745,58.494806506417014,95.08946863810222,100.75968848334418,76.90700120396085,84.20977783203125
46,13.810212782451085,40.025035463273525,82.60914116249963,68.94097566604614,12.603531319648027,47.34564168112619,22.740226882909024,12.148123626907667,16.3450620004109,29.202425479888916,76.10843229293823,106.99340438842773,107.81459999084473,93.71921920776367,128.84104919433594,13.238201311656407,37.46683706023863,80.08304237330837,65.49944625582013,12.341725341443505,45.27709133284433,21.84837695317609,11.699073985219002,15.910177946090698,27.078940868377686,74.62650299072266,102.92484474182129,96.43935966491699,90.47092247009277,127.0537338256836
47,13.123165218957833,39.84379572261657,72.82420004398311,74.0692508305822,16.577029770772373,38.085263192653656,24.161898893703306,10.625498700600405,18.79151849945386,41.834142525990806,79.5884369441441,106.37282017299107,96.60369431972504,92.46507562909808,113.55121612548828,12.591943337449006,37.24913081101009,70.56580236327136,71.30086180993489,16.270123846562846,36.351030856370926,23.169718365850194,10.300676471911943,17.74106667439143,39.983465883466934,77.93237250191825,102.96143777029855,85.9768226146698,89.86992073059082,111.65246200561523
48,18.1039400441306,38.34220825561455,37.50457371079496,75.93249903406415,18.446467991652234,36.83334729181869,30.283542602012556,7.425428931202207,16.997496224939823,61.20088720321655,69.93370847702026,128.46744346618652,98.70953063964843,79.67305850982666,132.96054077148438,17.222842114312307,35.88175828542028,36.48457481499229,73.498231785638,18.13985219192026,34.48386393913201,28.713557553788025,7.253423614161355,16.771016255021095,55.63925313949585,68.55756607055665,110.43508720397949,90.91916885375977,78.0473141670227,130.41897583007812
49,18.222384801932744,37.8686339791332,51.915524582511615,73.54949952874865,17.96426671969571,36.47845594212413,30.28548544055472,7.6091394882117,14.52918129013135,52.11780261993408,58.841297063231465,153.74848461151123,84.33202256096735,76.76825904846191,133.64000701904297,17.271694664444244,35.39304590065564,49.47251684830657,71.28555720193046,17.512911134632304,34.193232758768964,28.597659725074966,7.400321039770331,14.044280090584206,48.676325887441635,57.52039428353309,113.68995761871338,79.37113687727187,75.18482371738979,131.0113067626953
50,17.04515013737338,32.94573987541454,43.073337494262624,73.52509880065918,20.621012934616633,44.877222444329945,30.197887900595862,8.104074131165232,13.190704291420323,41.018872833251955,45.803034973144534,129.37715339660645,104.08553314208984,83.19916152954102,132.2762908935547,16.19083981854575,25.49641723877617,42.12881722780211,71.29193787915366,20.2258238026074,42.16150258268629,28.610252732411027,7.899797511952264,12.288945488631725,38.831345558166504,45.16094732284546,114.8399658203125,97.00085639953613,81.10137224197388,130.1190643310547
