Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.998855471611023,0.9845079779624939,0.9853762984275818
1,0.9994240999221802,0.980800449848175,0.9813117384910583
2,0.9994462132453918,0.9851909279823303,0.9857281446456909
3,0.9988874197006226,0.9831374883651733,0.9824100136756897
4,0.9988521933555603,0.9816470742225647,0.9810712337493896
5,0.9981906414031982,0.9810870885848999,0.9783437252044678
6,0.9975425004959106,0.9769860506057739,0.972199559211731
7,0.9975509643554688,0.9760420322418213,0.9732853770256042
8,0.9957236051559448,0.9791330099105835,0.9719301462173462
9,0.9946788549423218,0.977145791053772,0.9690185785293579
10,0.9931489825248718,0.9779520034790039,0.9706993699073792
11,0.987270712852478,0.9779205918312073,0.962500810623169
12,0.9769104719161987,0.9678373336791992,0.9388598203659058
13,0.9659209251403809,0.9549450874328613,0.9184775352478027
14,0.9572520852088928,0.9643632769584656,0.9098231792449951
15,0.9578214883804321,0.9338826537132263,0.8883824944496155
16,0.9582600593566895,0.9472178220748901,0.8893425464630127
17,0.9553733468055725,0.9342629313468933,0.8676221370697021
18,0.9478879570960999,0.953143298625946,0.8691197633743286
19,0.9455046057701111,0.9253807067871094,0.8302671909332275
20,0.9584560394287109,0.9103158116340637,0.8305404186248779
21,0.9505867958068848,0.9256855845451355,0.8480236530303955
22,0.9545544385910034,0.9193816184997559,0.8387811183929443
23,0.9476610422134399,0.9104319214820862,0.836938202381134
24,0.9573052525520325,0.9414488673210144,0.8684860467910767
25,0.9603573083877563,0.9320048689842224,0.8795942068099976
26,0.9486927390098572,0.9331798553466797,0.8627570867538452
27,0.9604424238204956,0.9101922512054443,0.862551212310791
28,0.9473584890365601,0.9266833662986755,0.8626807928085327
29,0.9591606855392456,0.9370849132537842,0.8833432197570801
30,0.9578502178192139,0.9282859563827515,0.8659375309944153
31,0.9347702264785767,0.939108669757843,0.8592020273208618
32,0.9492446184158325,0.9312880039215088,0.8739330768585205
33,0.9619027376174927,0.9317910671234131,0.8673708438873291
34,0.9428569674491882,0.9288100600242615,0.8505697846412659
35,0.9726415872573853,0.9170365333557129,0.8684005737304688
36,0.9578896760940552,0.925441324710846,0.8631282448768616
37,0.9342905282974243,0.9417375922203064,0.8697971105575562
38,0.9559853076934814,0.9112575650215149,0.836707592010498
39,0.952622652053833,0.9407378435134888,0.8719852566719055
40,0.9612599611282349,0.9170674681663513,0.8525291681289673
41,0.9754356741905212,0.8761389255523682,0.8382338881492615
42,0.9656708240509033,0.8905905485153198,0.834959864616394
43,0.9714670181274414,0.8744935989379883,0.8315873146057129
44,0.9680586457252502,0.8650060892105103,0.8294568061828613
45,0.9504931569099426,0.8456307649612427,0.7861762046813965
46,0.9692281484603882,0.8213574290275574,0.7875053882598877
47,0.9787062406539917,0.8264908790588379,0.8074635863304138
48,0.9841763973236084,0.8364061117172241,0.786819577217102
49,0.9739598035812378,0.7697992324829102,0.7523537874221802
50,0.9753311276435852,0.7943390607833862,0.7733640074729919
